检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2024 十一 网联,2026-08-28-R1,网联日均网络支付交易笔数 = 32.67亿笔,网联清算公司,网联国庆支付数据,2024,http://www.news.cn/fortune/20241008/f86cb41686b74f8cb9813492492e578e/c.html,网联：国庆日均处理网络支付交易32.67亿笔、1.2万亿元,snapshots/网联清算公司_网联日均网络支付交易笔数.html,L1,入库L1,R1,否
2024 十一 银联,2026-08-28-R1,银联网络交易金额 = 8819亿元,中国银联,银联国庆交易数据,2024,https://m.huanqiu.com/article/9CaKrnJXZ3H,中国银联：国庆银联网络交易金额8819亿元(+36%),snapshots/中国银联_银联网络交易金额.html,L1,入库L1,R1,否
2024 十一 演出,2026-08-28-R1,中国演出行业协会国庆演出数据 = 假日演出市场火热定性,中国演出行业协会,2024年国庆演出市场数据,2024,https://www.gov.cn/zhengce//202411/content_6988844.htm,中国演出行业协会：国庆演出市场场次和观众创新高,snapshots/中国演出行业协会_中国演出行业协会国庆演出数据.html,L1,入库L1,R1,否
2024 十一 2019,2026-08-28-R1,国庆出游较2019年增幅 = 10.2%,文化和旅游部,2024年国庆节假期文化和旅游市场情况,2024,https://www.mct.gov.cn/preview/whzx/whyw/202410/t20241008_955599.htm,文旅部：2024国庆出游较2019年+10.2%,snapshots/文化和旅游部_国庆出游较2019年增幅.html,L1,入库L1,R1,否
2024 十一 民航日均,2026-08-28-R1,国庆民航日均客运量 = 230.3万人次,民航局,2024年国庆假期民航数据,2024,https://economy.gmw.cn/2024-10/08/content_37600749.htm,民航局：国庆民航日均客运量230.3万人次(+11.3%),snapshots/民航局_国庆民航日均客运量.html,L1,入库L1,R1,否
2024 十一 酒店,2026-08-28-R1,华住国庆酒店预订 = 国内酒店预订热度高定性,华住集团,国庆酒店市场数据,2024,https://news.qq.com/rain/a/20241009A03OMH00,华住：国庆酒店预订热度高。企业口径,snapshots/华住集团_华住国庆酒店预订.html,L1,入库L1,R1,否
2024 十一 入境 L2,2026-08-28-R1,国庆入境游加速：境外来华人员支付日均交易金额+181.03%，外国人出入境+37.2%,网联/国家移民管理局,,,https://www.nia.gov.cn/n794014/n1050181/n1050498/c1677123/content.html,互免签证、144小时过境免签政策持续发力，入境游市场持续升温,snapshots/网联_国家移民管理局_国庆入境游加速：境外来华人员支付.html,L2,入库L2,R1,否
2024 十一 支付便利 L2,2026-08-28-R1,支付便利化成效显著：境外来华人员支付日均交易金额同比增长181.03%,网联清算公司,,,http://www.news.cn/fortune/20241008/f86cb41686b74f8cb9813492492e578e/c.html,优化外籍人士来华支付服务政策显效，跨境支付交易快速增长,snapshots/网联清算公司_支付便利化成效显著：境外来华人员.html,L2,入库L2,R1,否
2024 十一 中金 流动,2026-08-28-R1,国庆前5天跨区域流动量较2019年增幅 = 24%,中金公司,中金：一文看懂十一假期数据,2024,https://m.zhitongcaijing.com/contentnew/appcontentdetail.html?content_id=1190726,中金：国庆前5天跨区域流动量较2019年+24%,未存-空页面,L1,入库L1-快照未存,R1,否
2024 十一 跨省,2026-08-28-R1,跨省游旅客占比 = 60%,中金公司(转引携程),中金：十一黄金周出行数据,2024,https://database.caixin.com/2024-10-14/102244957.html?originReferrer=doubao,中金转引携程：十一超6成旅客为长途游旅客,snapshots/中金公司(转引携程)_跨省游旅客占比.html,L1,入库L1,R1,否
2024 十一 携程 出入境,2026-08-28-R1,携程出入境游日均订单量超2019年 = 超2019年定性,携程,2024年国庆旅游消费报告,2024,https://m.zhitongcaijing.com/contentnew/appcontentdetail.html?content_id=1191430,携程：国庆出境游和入境游日均订单量超过2019年创历史新高。平台自身口径,未存-空页面,L1,入库L1-快照未存,R1,否
2024 十一 携程 景区,2026-08-28-R1,携程国庆首日景区门票订单增速 = 37%,携程,携程国庆数据,2024,http://m.toutiao.com/group/7421725628363244066/,携程：国庆首日国内景区门票订单+37%。平台自身口径,snapshots/携程_携程国庆首日景区门票订单增速.html,L1,入库L1,R1,否
2024 十一 辽宁,2026-08-28-R1,辽宁接待游客 = 5597.6万人次,辽宁省文化和旅游厅,辽宁省国庆旅游数据,2024,http://ln.china.com.cn/2024-10/08/content_42931225.html,辽宁文旅厅：国庆接待游客5597.6万人次(+16.3%)，旅游收入375.5亿元(+18.1%),snapshots/辽宁省文化和旅游厅_辽宁接待游客.html,L1,入库L1,R1,否
2024 十一 陕西,2026-08-28-R1,陕西接待国内游客 = 4601.46万人次,陕西省文化和旅游厅,陕西省国庆旅游数据,2024,https://whhlyt.shaanxi.gov.cn/sy/wlyw/202410/t20241007_3342321.html,陕西文旅厅：国庆接待国内游客4601.46万人次(+5.13%)，总花费350.08亿元(+6.99%),snapshots/陕西省文化和旅游厅_陕西接待国内游客.html,L1,入库L1,R1,否
2024 十一 湖南,2026-08-28-R1,湖南接待游客 = 3345.61万人次,湖南省文化和旅游厅,湖南省国庆旅游数据,2024,http://www.chinanews.com.cn/m/cj/2024/10-10/10298972.shtml,湖南文旅厅：国庆接待游客3345.61万人次(+25.78%)，总花费382.63亿元(+14.6%),snapshots/湖南省文化和旅游厅_湖南接待游客.html,L1,入库L1,R1,否
2024 十一 山西 悟空,2026-08-28-R1,黑神话悟空带动山西古建游 = 大同朔州临汾订单+30%定性,中金公司(转引携程),中金：一文看懂十一假期数据,2024,https://mkt.ciccwm.com/cc-content/detail/cms_2eff1f93a6e1442aa8ac3934034b3149?channel=db,中金转引携程：黑神话悟空带动山西大同/朔州/临汾订单+30%,snapshots/中金公司(转引携程)_黑神话悟空带动山西古建游.html,L1,入库L1,R1,否
2024 十一 悟空 L2,2026-08-28-R1,《黑神话悟空》带动山西古建游：大同/朔州/临汾订单+超30%，'悟空带火山西游'成国庆热点,携程/中金,,,https://mkt.ciccwm.com/cc-content/detail/cms_2eff1f93a6e1442aa8ac3934034b3149?channel=db,游戏取景地效应持续发酵，山西古建筑游热度大涨,snapshots/携程_中金_《黑神话悟空》带动山西古建游：大.html,L2,入库L2,R1,否
2024 十一 错峰 L2,2026-08-28-R1,错峰游、性价比游成趋势：旅客平均提前预订天数缩短，追求性价比的错峰出游增多,招商证券/携程,,,https://m.zhitongcaijing.com/contentnew/appcontentdetail.html?content_id=1191430,出入境游、错峰游热度大涨，游客更追求性价比,未存-空页面,L2,入库L2-快照未存,R1,否
2024 十一 观影,2026-08-28-R1,国庆档观影人次 = 5209万人次,国家电影局,2024年国庆档电影数据,2024,https://www.gov.cn/yaowen/liebiao/202410/content_6978814.htm,国家电影局：2024国庆档观影人次5209万,snapshots/国家电影局_国庆档观影人次.html,L1,入库L1,R1,否
2024 十一 演出 场次,2026-08-28-R1,国庆全国营业性演出场次 = 4.43万场,文化和旅游部,2024年国庆演出市场数据,2024,https://www.gov.cn/lianbo/bumen/202410/content_6978757.htm,文旅部：2024国庆营业性演出4.43万场次(+14.5%),snapshots/文化和旅游部_国庆全国营业性演出场次.html,L1,入库L1,R1,否
2024 十一 演出 票房,2026-08-28-R1,国庆全国演出票房收入 = 22.09亿元,文化和旅游部,2024年国庆演出市场数据,2024,https://m.youth.cn/qwtx/xxl/202410/t20241009_15567322.htm,文旅部：2024国庆演出票房22.09亿元(+25.9%),snapshots/文化和旅游部_国庆全国演出票房收入.html,L1,入库L1,R1,否
2024 十一 演出 观众,2026-08-28-R1,国庆全国演出观众人数 = 1169.7万人次,文化和旅游部,2024年国庆演出市场数据,2024,https://www.mct.gov.cn/preview/whzx/whyw/202410/t20241008_955599.htm,文旅部：2024国庆演出观众1169.7万人次(+13.3%),snapshots/文化和旅游部_国庆全国演出观众人数.html,L1,入库L1,R1,否
2024 十一 夜游,2026-08-28-R1,国家级夜间文旅消费集聚区夜间客流量 = 9686.23万人次,文化和旅游部,2024年国庆文旅市场数据,2024,http://m.163.com/dy/article/JE12HE890534BZ9P.html,文旅部：2024国庆夜间文旅消费集聚区客流量9686.23万人次,snapshots/文化和旅游部_国家级夜间文旅消费集聚区夜间客流.html,L1,入库L1,R1,否
2024 十一 山西,2026-08-28-R1,山西重点监测景区国庆接待游客 = 784.46万人次,山西省文化和旅游厅,山西省2024年十一文旅数据,2024,http://paper.ce.cn/pad/content/202410/10/content_302404.html,山西文旅厅：2024国庆重点监测景区接待784.46万人次(+46.9%),snapshots/山西省文化和旅游厅_山西重点监测景区国庆接待游客.html,L1,入库L1,R1,否
2024 十一 黑神话 山西,2026-08-28-R1,黑神话悟空山西27个文物景点接待游客 = 188.54万人次,山西省文化和旅游厅,山西省2024年十一文旅数据,2024,http://www.sx.xinhuanet.com/20241011/4f0e4d7b3689469b9fc14dd28c551dc1/c.html,山西文旅厅：2024国庆黑神话27个文物景点接待188.54万人次,snapshots/山西省文化和旅游厅_黑神话悟空山西27个文物景点接待.html,L1,入库L1,R1,否
2024 十一 黑神话 门票,2026-08-28-R1,黑神话悟空山西景区门票收入 = 5616.70万元,山西省文化和旅游厅,山西省2024年十一文旅数据,2024,http://www.sx.xinhuanet.com/20241011/4f0e4d7b3689469b9fc14dd28c551dc1/c.html,山西文旅厅：2024国庆黑神话景区门票收入5616.70万元,snapshots/山西省文化和旅游厅_黑神话悟空山西景区门票收入.html,L1,入库L1,R1,否
2024 十一 上海,2026-08-28-R1,上海十一接待游客 = 1862.25万人次,上海市文化和旅游局,上海市2024年十一文旅数据,2024,http://www.sd.chinanews.com.cn/2/2024/1009/92012.html,上海市文旅局：2024十一接待游客1862.25万人次,snapshots/上海市文化和旅游局_上海十一接待游客.html,L1,入库L1,R1,否
2024 十一 上海 消费,2026-08-28-R1,上海十一全要素旅游消费交易总额 = 269.19亿元,上海市文化和旅游局,上海市2024年十一文旅数据,2024,https://www.sh-act.org/index.php?r=article/Content/index&content_id=1944,上海市文旅局：2024十一全要素旅游消费269.19亿元(+4.60%),snapshots/上海市文化和旅游局_上海十一全要素旅游消费交易总额.html,L1,入库L1,R1,否
2024 十一 上海 酒店,2026-08-28-R1,上海十一宾馆旅馆平均客房出租率 = 59%,上海市文化和旅游局,上海市2024年十一文旅数据,2024,http://www.sd.chinanews.com.cn/2/2024/1009/92012.html,上海市文旅局：2024十一宾馆旅馆平均出租率59%(+7pp),snapshots/上海市文化和旅游局_上海十一宾馆旅馆平均客房出租率.html,L1,入库L1,R1,否
2024 十一 江苏,2026-08-28-R1,江苏十一接待游客 = 3883.74万人次,江苏省文化和旅游厅,江苏省2024年十一文旅数据,2024,https://www.jiangsu.gov.cn/art/2024/10/8/art_90848_11378106.html,江苏省文旅厅：2024十一接待游客3883.74万人次,snapshots/江苏省文化和旅游厅_江苏十一接待游客.html,L1,入库L1,R1,否
2024 十一 江苏 消费,2026-08-28-R1,江苏十一游客消费 = 164.83亿元,江苏省文化和旅游厅,江苏省2024年十一文旅数据,2024,http://www.cnstock.com/commonDetail/275731,江苏省文旅厅：2024十一游客消费164.83亿元,snapshots/江苏省文化和旅游厅_江苏十一游客消费.html,L1,入库L1,R1,否
2024 十一 杭州,2026-08-28-R1,杭州十一接待游客 = 1700万人次,杭州市文化广电旅游局,杭州市2024年十一文旅数据,2024,https://zj.cnr.cn/zjyw/20241008/t20241008_526931356.shtml,杭州市文旅局：2024十一接待游客超1700万人次(+近50%),未存-URLError,L1,入库L1-快照未存,R1,否
2024 十一 浙江,2026-08-28-R1,浙江十一累计游客 = 3694.3万人次,浙江省文化广电和旅游厅,浙江省2024年十一文旅数据,2024,https://mqjwb.tidenews.com.cn/epaper/article/2024-10-08/4273163,浙江省文旅厅：2024十一累计游客3694.3万人次,snapshots/浙江省文化广电和旅游厅_浙江十一累计游客.html,L1,入库L1,R1,否
2024 十一 南京 酒店,2026-08-28-R1,南京十一酒店平均入住率 = 84.2%,南京市文化和旅游局,南京市2024年十一文旅数据,2024,https://jsnews.jschina.com.cn/nj/a/202410/t20241008_3508669.shtml,南京市文旅局：2024十一酒店平均入住率84.2%,snapshots/南京市文化和旅游局_南京十一酒店平均入住率.html,L1,入库L1,R1,否
2024 十一 南京 出租率,2026-08-28-R1,南京十一星级饭店平均出租率 = 87.6%,南京市文化和旅游局,南京市2024年十一文旅数据,2024,https://jsnews.jschina.com.cn/nj/a/202410/t20241008_3508669.shtml,南京市文旅局：2024十一星级饭店平均出租率87.6%,snapshots/南京市文化和旅游局_南京十一星级饭店平均出租率.html,L1,入库L1,R1,否
2024 十一 湖北 景区,2026-08-28-R1,湖北文旅集团国庆游客接待量 = 200万人次,湖北文旅集团,湖北文旅集团2024国庆数据,2024,http://www.hbwmw.gov.cn/c/2024/10/60869.shtml,湖北文旅集团：2024国庆游客接待超200万人次(+59.36%),snapshots/湖北文旅集团_湖北文旅集团国庆游客接待量.html,L1,入库L1,R1,否
2024 十一 西湖,2026-08-28-R1,杭州西湖国庆接待游客 = 422.60万人次,杭州市文化广电旅游局,杭州市2024年十一文旅数据,2024,http://m.163.com/dy/article/JE12HE890534BZ9P.html,杭州市文旅局：2024国庆西湖接待游客422.60万人次,snapshots/杭州市文化广电旅游局_杭州西湖国庆接待游客.html,L1,入库L1,R1,否
2024 十一 江苏 酒店,2026-08-28-R1,江苏星级饭店国庆订单量增速 = 18.88%,江苏省文化和旅游厅,江苏省2024年十一文旅数据,2024,https://epaper.yzwb.net/pc/con/202410/08/content_1375575.html,江苏省文旅厅：2024国庆星级饭店订单量+18.88%,snapshots/江苏省文化和旅游厅_江苏星级饭店国庆订单量增速.html,L1,入库L1,R1,否
2024国庆 人均消费 客单价 派生指标,2026-08-31-R2,人均旅游消费 = 916.1元,文化和旅游部数据中心,2024年国庆假期旅游数据测算,2024-10-08,http://news.qq.com/rain/a/20241009A03OMH00,国庆节假期，人均消费达到916.10元/人，仅次于春节假期，排名第二；在人均日消费方面为130.87元/人。,snapshots/文化和旅游部数据中心_人均旅游消费.html,L1,入库L1,R2,否
2024国庆 人均日消费 日均花费 派生指标,2026-08-31-R2,人均每日旅游花费 = 130.87元,文化和旅游部数据中心,2024年国庆假期旅游数据测算,2024-10-08,http://news.qq.com/rain/a/20241009A03OMH00,在人均日消费方面为130.87元/人，超过劳动节和端午节，排名第五，位于元旦、春节、中秋节以及清明节之后。,snapshots/文化和旅游部数据中心_人均每日旅游花费.html,L1,入库L1,R2,否
2024国庆 5A景区 接待游客 四川,2026-08-31-R2,5A级旅游景区接待游客人次 = 426.93万人次,四川省文化和旅游厅,2024年国庆假期四川文旅市场数据,2024-10-07,http://m.toutiao.com/group/7423029150841160202/,17家5A级景区累计接待游客426.93万人次、实现门票收入1.85亿元，同比分别增长25.06%和15.48%，超越假日历史最高水平。,snapshots/四川省文化和旅游厅_5A级旅游景区接待游客人次.html,L1,入库L1,R2,否
2024国庆 洪崖洞 景区 接待游客 重庆,2026-08-31-R2,洪崖洞景区接待游客人次 = 103.1万人次,重庆市文化和旅游发展委员会,2024年国庆假期重庆文旅市场数据,2024-10-08,https://www.thepaper.cn/newsDetail_forward_28960507,今年国庆假期洪崖洞接待游客数突破了100万人次。全市景区中接待游客数最多的前五大景区分别是洪崖洞103.1万人次，磁器口古镇86.5万人次，武隆喀斯特旅游区55.7万人次。,snapshots/重庆市文化和旅游发展委员会_洪崖洞景区接待游客人次.html,L1,入库L1,R2,否
2024国庆 酒店 入住率 RevPAR,2026-08-31-R2,酒店平均入住率 = 61.8%,酒店之家驿镜研究院,2024国庆假期中国住宿业经营报告,2024-10-17,https://m.sohu.com/a/817440048_121948640/,2024年国庆假期酒店平均入住率（Occ）为61.8%，同比增长3.4个百分点；平均已售客房平均房价（ADR）为301.8元。假期第2天和第3天入住率最高，突破70%。,snapshots/酒店之家驿镜研究院_酒店平均入住率.html,L1,入库L1,R2,否
2024国庆 酒店 RevPAR 平均房价,2026-08-31-R2,酒店平均RevPAR = 187.5元,酒店之家,2024国庆假期酒店市场数据,2024-10-09,https://news.qq.com/rain/a/20241009A03FUY00,9月30日到10月6日，全国酒店平均每房收入（RevPAR）为187.5元，同比增长24%。全国酒店平均房价是268.7元，入住率是69.8%。,snapshots/酒店之家_酒店平均RevPAR.html,L1,入库L1,R2,否
2024国庆 酒店 锦江 入住率,2026-08-31-R2,酒店接待人次 = 1000万人次,锦江酒店(中国区),2024年国庆假期经营数据,2024-10-08,https://m.10jqka.com.cn/20241010/c662283028.shtml,锦江酒店在国庆期间共接待旅客入住超1000万人次。10月1日-4日全国超万家在营酒店整体入住率约90%，较去年同比提升3%。,snapshots/锦江酒店(中国区)_酒店接待人次.html,L1,入库L1,R2,否
2024国庆 北京 消费 销售额 商务局,2026-08-31-R2,重点监测企业销售额 = 70.6亿元,北京市商务局,2024年国庆假期北京消费市场数据,2024-10-07,https://www.cnr.cn/bj/jcsy/20241007/t20241007_526931181.shtml,北京市商务局重点监测的百货、超市、专业专卖店、餐饮和电商等业态企业实现销售额70.6亿元。全市60个重点商圈客流量达4573万人次。,snapshots/北京市商务局_重点监测企业销售额.html,L1,入库L1,R2,否
2024国庆 成都 接待游客 旅游收入,2026-08-31-R2,接待游客总量 = 2378.9万人次,成都市文化广电旅游局,2024年国庆假期成都文旅市场数据,2024-10-08,https://www.chinanews.com/cj/2024/10-08/10298024.shtml,今年国庆假期，成都接待游客总量2378.9万人次，实现旅游收入226.5亿元，同比分别增长5.1%和8.9%。,snapshots/成都市文化广电旅游局_接待游客总量.html,L1,入库L1,R2,否
2024国庆 网络支付 网联 交易笔数,2026-08-31-R2,网联平台日均网络支付交易笔数 = 32.67亿笔,网联清算公司,2024年国庆假期网络支付交易情况,2024-10-08,http://www.ce.cn/macro/more/202410/10/t20241010_39163665.shtml,10月1日至7日，网联平台日均处理网络支付交易32.67亿笔、金额1.2万亿元，相比去年十一假期日均分别增长22.7%和5.39%。,snapshots/网联清算公司_网联平台日均网络支付交易笔数.html,L1,入库L1,R2,否
2024国庆 社零 重点监测 零售 餐饮 商务部,2026-08-31-R2,重点零售和餐饮企业销售额同比增长率 = 4.5%,商务部,2024年国庆假期消费市场数据,2024-10-08,http://www.ce.cn/xwzx/gnsz/gdxw/202410/11/t20241011_39164808.shtml,据商务部商务大数据监测，节日期间全国重点零售和餐饮企业销售额按可比口径同比增长4.5%，重点监测的50个步行街和商圈客流量同比增长12.5%。,snapshots/商务部_重点零售和餐饮企业销售额同比增长率.html,L1,入库L1,R2,否
2024国庆 夜间经济 文旅消费集聚区 客流,2026-08-31-R2,国家级夜间文旅消费集聚区夜间客流量 = 9686.23万人次,文化和旅游部,2024年国庆节假期文化和旅游市场情况,2024-10-08,https://www.gov.cn/lianbo/bumen/202410/content_6978757.htm,假日期间，纳入监测的国家级夜间文化和旅游消费集聚区夜间客流量达9686.23万人次，按可比口径每夜较2023年增长25.4%。,snapshots/文化和旅游部_国家级夜间文旅消费集聚区夜间客流量.html,L1,入库L1,R2,否
2024国庆 演出市场 票房 营业性演出,2026-08-31-R2,全国营业性演出场次 = 4.43万场,文化和旅游部,2024年国庆节假期文化和旅游市场情况,2024-10-08,https://www.mct.gov.cn/preview/whzx/whyw/202410/t20241008_955599.htm,假日期间全国营业性演出4.43万场次，同比增长14.5%；票房收入22.09亿元，同比增长25.9%；观众1169.7万人次，同比增长13.3%。,snapshots/文化和旅游部_全国营业性演出场次.html,L1,入库L1,R2,否
2024国庆 抖音 酒店 团购 订单,2026-08-31-R2,酒店住宿团购订单量同比增长率 = 205%,抖音生活服务,2024年国庆假期平台消费趋势,2024-10-07,http://finance.ce.cn/home/jrzq/dc/202410/08/t20241008_39160597.shtml,10月1日至6日，抖音生活服务平台酒店住宿团购订单量同比增长205%，地方菜餐饮和奶茶果饮团购订单量增长了95%和81%。短途游轮、景点票券订单量较去年同期增幅达512%和63%。,snapshots/抖音生活服务_酒店住宿团购订单量同比增长率.html,L1,入库L1,R2,否
