检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2026 端午 去哪儿,2026-08-28-R1,去哪儿龙舟赛周边酒店搜索热度增速 = 210%,去哪儿,去哪儿2026端午出游报告,2026,http://m.hibor.com.cn/wap_detail.aspx?id=a02a0772d7da4ffcbc1b9ac5ca3fa5f1,去哪儿：2026端午龙舟赛周边酒店搜索热度+210%。平台自身口径,snapshots/去哪儿_去哪儿龙舟赛周边酒店搜索热度增速.html,L1,入库L1,R1,否
2026 端午 美团,2026-08-28-R1,美团广东酒店民宿预订量增速 = 27%,美团,美团2026端午数据,2026,https://m.thepaper.cn/newsDetail_forward_33425386,美团：2026端午广东酒店民宿预订量+27%。平台自身口径,snapshots/美团_美团广东酒店民宿预订量增速.html,L1,入库L1,R1,否
2026 端午 携程 佛山,2026-08-28-R1,携程佛山酒店订单量增速 = 51%,携程,携程2026端午数据,2026,https://www.sina.cn/news/article/comos_ninvmyt7075186.html,携程：2026端午佛山酒店订单+51%。平台自身口径,snapshots/携程_携程佛山酒店订单量增速.html,L1,入库L1,R1,否
2026 端午 抖音,2026-08-28-R1,抖音端午餐饮订单量增速 = 54%,抖音生活服务,抖音生活服务2026端午数据,2026,https://www.hunantoday.cn/news/xhn/202606/32969500.html,抖音生活服务：2026端午全国餐饮订单量+54%。平台自身口径,snapshots/抖音生活服务_抖音端午餐饮订单量增速.html,L1,入库L1,R1,否
2026 端午 免税,2026-08-28-R1,端午海南离岛免税销售额 = 2.02亿元,海口海关,2026年端午海南离岛免税数据,2026,http://m.hibor.com.cn/wap_detail.aspx?id=a02a0772d7da4ffcbc1b9ac5ca3fa5f1,海口海关：2026端午海南离岛免税销售2.02亿元(+8.6%),snapshots/海口海关_端午海南离岛免税销售额.html,L1,入库L1,R1,否
2026 端午 赛旅 L2,2026-08-28-R1,龙舟赛事促进'赛旅融合'：'为一场赛事赴一座城'，龙舟赛周边酒店搜索热度+210%，湖南龙超带动汨罗酒店入住量+43%,文旅部/去哪儿,,,http://www.ce.cn/culture/gd/202606/t20260622_3043317.shtml,龙舟竞渡成为端午最强引流引擎，体育赛事带动文旅消费,snapshots/文旅部_去哪儿_龙舟赛事促进'赛旅融合'：'为一.html,L2,入库L2,R1,否
2026 端午 即时预订 L2,2026-08-28-R1,'说走就走'即时预订模式突出：超八成住宿为出行前3天内临时预订，近一半酒店订单临期才订,去哪儿/飞猪,,,http://m.hibor.com.cn/wap_detail.aspx?id=a02a0772d7da4ffcbc1b9ac5ca3fa5f1,即时预订、临期下单成为端午出行新特征,snapshots/去哪儿_飞猪_'说走就走'即时预订模式突出：超.html,L2,入库L2,R1,否
2026 端午 毕业游 L2,2026-08-28-R1,毕业生群体成为最强增长引擎：学生出游预订人次+超70%，毕业游、研学游需求集中释放,去哪儿/同程,,,http://news.china.com.cn/2026-06/22/content_118560648.html,亲子游仍为假期主力，博物馆、主题乐园周边民宿订单环比+172%/161%,snapshots/去哪儿_同程_毕业生群体成为最强增长引擎：学生.html,L2,入库L2,R1,否
2026 端午 6月社零,2026-08-28-R1,6月社会消费品零售总额 = 42691亿元,国家统计局,2026年6月社会消费品零售数据,2026,https://www.gov.cn/lianbo/202607/content_7075526.htm,国家统计局：2026年6月社零42691亿元(+1.0%),snapshots/国家统计局_6月社会消费品零售总额.html,L1,入库L1,R1,否
2026 端午 江苏,2026-08-28-R1,江苏端午接待游客 = 1157.27万人次,江苏省文化和旅游厅,江苏省2026年端午文旅数据,2026,https://www.21jingji.com/article/20260622/herald/d7318f9e78bd577d1f63df6e118e09dc.html,江苏文旅厅：2026端午接待游客1157.27万人次(+5.01%),未存-HTTPError,L1,入库L1-快照未存,R1,否
2026 端午 上海,2026-08-28-R1,上海端午接待游客 = 711.96万人次,上海市文化和旅游局,上海市2026年端午文旅数据,2026,https://finance.sina.com.cn/wm/2026-06-23/doc-iniekeey2018254.shtml,上海文旅局：2026端午接待游客711.96万人次(+9.86%),snapshots/上海市文化和旅游局_上海端午接待游客.html,L1,入库L1,R1,否
2026 端午 南京 支付,2026-08-28-R1,南京端午异地文旅消费 = 19.2亿元,银联商务,2026年端午南京文旅消费数据,2026,http://www.js.news.cn/20260623/e60346d142dc4642b83eb77cd2e36aca/c.html,银联商务：2026端午南京异地文旅消费19.2亿元(+10.7%),snapshots/银联商务_南京端午异地文旅消费.html,L1,入库L1,R1,否
2026 端午 招商 免税,2026-08-28-R1,端午海南离岛免税销售额增速(研报) = 8.6%,招商证券,招商证券2026端午假期数据点评,2026,http://m.hibor.com.cn/wap_detail.aspx?id=a02a0772d7da4ffcbc1b9ac5ca3fa5f1,招商证券：2026端午离岛免税销售额+8.6%(引海口海关),snapshots/招商证券_端午海南离岛免税销售额增速(研报.html,L1,入库L1,R1,否
2026 端午 招商 去哪儿,2026-08-28-R1,去哪儿端午住宿临时预订占比 = 80%,招商证券,招商证券2026端午假期数据点评,2026,http://m.hibor.com.cn/wap_detail.aspx?id=a02a0772d7da4ffcbc1b9ac5ca3fa5f1,招商证券：2026端午超八成住宿为临时预订(引去哪儿),snapshots/招商证券_去哪儿端午住宿临时预订占比.html,L1,入库L1,R1,否
2026 端午 四川 商贸,2026-08-28-R1,四川端午重点商贸流通企业销售额 = 20.3亿元,四川省商务厅,四川省2026年端午消费数据,2026,https://dzswgf.mofcom.gov.cn/news/123/2026/6/1782192219035.html,四川商务厅：2026端午重点商贸销售额20.3亿元(+1.3%),snapshots/四川省商务厅_四川端午重点商贸流通企业销售额.html,L1,入库L1,R1,否
2026 端午 小城热 L2,2026-08-28-R1,'小城热'改写旅游逻辑：三四线城市及县域目的地预订热度大增，北上广深等一线城市游客反向流入小城,21经济网/去哪儿,,,https://www.21jingji.com/article/20260622/herald/d7318f9e78bd577d1f63df6e118e09dc.html,小城性价比高、民俗氛围浓，端午'临时订'成为新常态,未存-HTTPError,L2,入库L2-快照未存,R1,否
2026 端午 演出市场,2026-08-28-R1,上半年全国营业性演出票房 = 304.08亿元,中国演出行业协会,2026年上半年全国演出市场简报,2026,http://www.ce.cn/culture/gd/202607/t20260725_3106787.shtml,中国演出行业协会：2026上半年演出票房304.08亿元(+9.41%),snapshots/中国演出行业协会_上半年全国营业性演出票房.html,L1,入库L1,R1,否
2026 端午 湖北 景区,2026-08-28-R1,湖北A级景区端午接待游客 = 494.04万人次,湖北省文化和旅游厅,湖北省2026年端午文旅数据,2026,http://m.chinanews.com/wap/detail/cht/zw/10645102.shtml,湖北省文旅厅：2026端午A级景区接待494.04万人次,未存-HTTPError,L1,入库L1-快照未存,R1,否
2026 端午 湖北 博物馆,2026-08-28-R1,湖北博物馆端午接待观众 = 67.72万人次,湖北省文化和旅游厅,湖北省2026年端午文旅数据,2026,http://t.m.youth.cn/transfer/index/url/tour.youth.cn/xw/202606/t20260622_16725972.htm,湖北省文旅厅：2026端午博物馆接待67.72万人次,snapshots/湖北省文化和旅游厅_湖北博物馆端午接待观众.html,L1,入库L1,R1,否
2026 端午 河南 收入,2026-08-28-R1,河南端午旅游收入 = 65.2亿元,河南省文化和旅游厅,河南省2026年端午文旅数据,2026,https://npo61732g.npoall.com/news/itemid-272927.html,河南省文旅厅：2026端午旅游收入65.2亿元,snapshots/河南省文化和旅游厅_河南端午旅游收入.html,L1,入库L1,R1,否
2026 端午 成都,2026-08-28-R1,成都端午接待游客 = 721.5万人次,成都市文化广电旅游局,成都市2026年端午文旅数据,2026,http://sc.people.com.cn/n2/2026/0622/c345167-41616863.html,成都市文广旅局：2026端午接待游客721.5万人次,snapshots/成都市文化广电旅游局_成都端午接待游客.html,L1,入库L1,R1,否
2026 端午 成都 花费,2026-08-28-R1,成都端午旅游总花费 = 52.55亿元,成都市文化广电旅游局,成都市2026年端午文旅数据,2026,http://sc.people.com.cn/n2/2026/0622/c345167-41616863.html,成都市文广旅局：2026端午旅游总花费52.55亿元,snapshots/成都市文化广电旅游局_成都端午旅游总花费.html,L1,入库L1,R1,否
2026 端午 成都 人均,2026-08-28-R1,成都端午人均旅游花费 = 728.35元/人次,成都市文化广电旅游局,成都市2026年端午文旅数据,2026,http://sc.people.com.cn/n2/2026/0622/c345167-41616863.html,成都市文广旅局：2026端午人均花费728.35元(+2.1%),snapshots/成都市文化广电旅游局_成都端午人均旅游花费.html,L1,入库L1,R1,否
2026 端午 成都 景区,2026-08-28-R1,成都A级景区端午接待游客 = 401.3万人次,成都市文化广电旅游局,成都市2026年端午文旅数据,2026,http://sc.people.com.cn/n2/2026/0622/c345167-41616863.html,成都市文广旅局：2026端午A级景区接待401.3万人次,snapshots/成都市文化广电旅游局_成都A级景区端午接待游客.html,L1,入库L1,R1,否
2026 端午 北京,2026-08-28-R1,北京端午接待游客 = 846.6万人次,北京市文化和旅游局,北京市2026年端午文旅数据,2026,http://travel.china.com.cn/txt/2026-06/23/content_118561755.shtml,北京市文旅局：2026端午接待游客846.6万人次,snapshots/北京市文化和旅游局_北京端午接待游客.html,L1,入库L1,R1,否
2026 端午 北京 花费,2026-08-28-R1,北京端午旅游总花费 = 113.5亿元,北京市文化和旅游局,北京市2026年端午文旅数据,2026,http://travel.china.com.cn/txt/2026-06/23/content_118561755.shtml,北京市文旅局：2026端午旅游总花费113.5亿元,snapshots/北京市文化和旅游局_北京端午旅游总花费.html,L1,入库L1,R1,否
2026 端午 观影,2026-08-28-R1,端午档观影人次 = 1058.9万人次,灯塔专业版/猫眼专业版,2026年端午档电影数据,2026,https://m.gmw.cn/2026-06/22/content_1304504670.htm,灯塔/猫眼：2026端午档观影人次1058.9万,snapshots/灯塔专业版_猫眼专业版_端午档观影人次.html,L1,入库L1,R1,否
2026 端午 场次,2026-08-28-R1,端午档放映总场次 = 144万场,灯塔专业版/猫眼专业版,2026年端午档电影数据,2026,http://news.cnr.cn/native/gd/kx/20260622/t20260622_527671308.shtml,灯塔/猫眼：2026端午档放映总场次144万场创纪录,未存-URLError,L1,入库L1-快照未存,R1,否
2026 端午 票价,2026-08-28-R1,端午档平均票价 = 37.2元/张,猫眼专业版/灯塔专业版,2026年端午档电影数据,2026,http://www.weekhao.com/Internet/a21678559,猫眼/灯塔：2026端午档平均票价37.2元,snapshots/猫眼专业版_灯塔专业版_端午档平均票价.html,L1,入库L1,R1,否
2026 端午 出入境 内地,2026-08-28-R1,端午内地居民出入境人次 = 292.1万人次,国家移民管理局,2026年端午出入境数据,2026,https://www.nia.gov.cn/News/news/content.jsp?id=1787566,国家移民管理局：2026端午内地居民出入境292.1万人次,snapshots/国家移民管理局_端午内地居民出入境人次.html,L1,入库L1,R1,否
2026 端午 港澳台,2026-08-28-R1,端午港澳台居民出入境人次 = 296.9万人次,国家移民管理局,2026年端午出入境数据,2026,https://www.nia.gov.cn/News/news/content.jsp?id=1787566,国家移民管理局：2026端午港澳台居民出入境296.9万人次,snapshots/国家移民管理局_端午港澳台居民出入境人次.html,L1,入库L1,R1,否
2026 端午 广东 票房,2026-08-28-R1,广东端午档电影票房 = 6300万元,猫眼专业版(央广网转引),2026年端午档广东电影数据,2026,http://www.cnr.cn/gd/gstjgd/20260622/t20260622_527671309.shtml,猫眼：2026端午广东档票房超6300万元,snapshots/猫眼专业版(央广网转引)_广东端午档电影票房.html,L1,入库L1,R1,否
2026 端午 新片,2026-08-28-R1,端午档上映新片数量 = 20部,灯塔专业版/猫眼专业版,2026年端午档电影数据,2026,https://m.weibo.cn/detail/5312527172897278,灯塔/猫眼：2026端午档上映新片近20部,snapshots/灯塔专业版_猫眼专业版_端午档上映新片数量.html,L1,入库L1,R1,否
2026端午 上海 酒店 出租率,R2,上海宾旅馆平均客房出租率 = 60.8%,上海市文化和旅游局,2026端午假期文旅数据,2026-06-22,https://www.shanghai.gov.cn/nw4411/20260622/4ee391300242432586f3dacde1dd25fb.html,上海宾馆、旅馆平均客房出租率60.80%，较去年同期增长1.6%；累计接待游客711.96万人次，同比增长9.86%,snapshots/上海文旅局_2026端午数据.html,L1,入库L1,R2,是-共3条
2026端午 巴音郭楞 酒店 入住率,R2,巴音郭楞州宾馆整体入住率 = 60.49%,巴音郭楞蒙古自治州人民政府,2026端午假期文旅市场数据,2026-06-24,http://www.xjbz.gov.cn/xjbz/jrbz/202606/af5a6b0914b245db9421e6fafc93e3cc.shtml,端午假期72小时内，全州宾馆累计入住210477人次、入住房间101774间，整体入住率达60.49%,snapshots/巴音郭楞州_2026端午酒店数据.html,L1,入库L1,R2,否
2026端午 衡阳 酒店 出租率,R2,衡阳23家重点住宿单位客房出租率 = 62.94%,衡阳市文化旅游广电体育局,2026端午假期文旅数据,2026-06-23,http://news.qq.com/rain/a/20260623A0A6J200,全市23家重点监测住宿单位累计接待游客0.96万人次，营收240.92万元，客房平均出租率62.94%，多家连锁酒店、县域星级酒店入住爆满,snapshots/衡阳_2026端午住宿数据.html,L1,入库L1,R2,否
2026端午 广州 接待游客 文旅消费,R2,广州端午接待市民游客 = 662.8万人次,广州市文化广电旅游局,2026端午假期文旅数据,2026-06-22,http://news.china.com.cn/2026-06/22/content_118560648.html,广州推出数百场民俗活动，全市接待市民游客662.8万人次，同比增长5.2%；文旅消费超47亿元，同比增长6.1%,snapshots/广州文旅局_2026端午数据.html,L1,入库L1,R2,是-共2条
2026端午 深圳 接待游客 旅游收入,R2,深圳端午接待游客 = 430.38万人次,深圳市文化广电旅游体育局,2026端午假期文旅数据,2026-06-22,http://www.sznews.com/news/content/mb/2026-06/22/content_32098368.htm,2026年端午节假期3天，深圳全市共接待游客430.38万人次、同比增长3.4%，实现旅游收入23.94亿元、同比增长4.5%,snapshots/深圳文旅局_2026端午数据.html,L1,入库L1,R2,是-共2条
2026端午 上海 接待游客,R2,上海端午接待游客 = 711.96万人次,上海市文化和旅游局,2026端午假期文旅数据,2026-06-22,https://www.shanghai.gov.cn/nw4411/20260622/4ee391300242432586f3dacde1dd25fb.html,假期三天上海累计接待游客711.96万人次，同比增长9.86%；全要素旅游交易总额125.80亿元，同比增长5.10%,snapshots/上海文旅局_2026端午数据.html,L1,入库L1,R2,是-共3条
2026端午 上海 旅游交易总额,R2,上海全要素旅游交易总额 = 125.8亿元,上海市文化和旅游局,2026端午假期文旅数据,2026-06-22,https://www.shanghai.gov.cn/nw4411/20260622/4ee391300242432586f3dacde1dd25fb.html,综合测算上海地区包含吃住行游购娱等全要素旅游交易总额125.80亿元，同比增长5.10%,snapshots/上海文旅局_2026端午数据.html,L1,入库L1,R2,是-共3条
2026端午 广州 文旅消费,R2,广州端午文旅消费 = 47亿元,广州市文化广电旅游局,2026端午假期文旅数据,2026-06-22,http://news.china.com.cn/2026-06/22/content_118560648.html,广州文旅消费超47亿元，同比增长6.1%；龙舟赛事举办地周边酒店搜索量同比增长超200%,snapshots/广州文旅局_2026端午数据.html,L1,入库L1,R2,是-共2条
2026端午 深圳 旅游收入,R2,深圳端午旅游收入 = 23.94亿元,深圳市文化广电旅游体育局,2026端午假期文旅数据,2026-06-22,http://www.sznews.com/news/content/mb/2026-06/22/content_32098368.htm,深圳实现旅游收入23.94亿元、同比增长4.5%,snapshots/深圳文旅局_2026端午数据.html,L1,入库L1,R2,是-共2条
2026端午 以旧换新 销售额 商务部,R2,端午消费品以旧换新带动销售额 = 10000亿元,商务部,2026端午假期消费市场数据,2026-06-21,https://www.gov.cn/lianbo/202606/content_7072817.htm,截至6月20日，2026年消费品以旧换新惠及1.36亿人次，带动销售额超1万亿元，其中汽车以旧换新销售342.8万台带动销售额5552.4亿元,snapshots/商务部_2026端午以旧换新.html,L1,入库L1,R2,否
2026端午 北京 销售额 商务局,R2,北京重点监测企业端午销售额 = 61.1亿元,北京市商务局,2026端午假期消费数据,2026-06-21,http://www.bbtnews.com.cn/2026/0621/596846.shtml,北京全市重点监测的127家企业实现销售额61.1亿元，同比增长1.6%；70个重点商圈累计接待客流2650.4万人次，实现消费金额67.1亿元,snapshots/北京商务局_2026端午消费数据.html,L1,入库L1,R2,否
2026端午 天津 销售额 商务局,R2,天津重点商贸企业端午销售额 = 10.9亿元,天津市商务局,2026端午假期消费数据,2026-06-23,http://www.cnr.cn/tj/gstjtj/20260623/t20260623_527672531.shtml,天津473家商贸流通企业假期3天累计实现销售额10.9亿元，同比增长1.2%，累计客流量达798万人次，同比增长4.4%,snapshots/天津商务局_2026端午消费数据.html,L1,入库L1,R2,否
2026端午 电影票房 灯塔 猫眼,R2,端午档电影总票房 = 3.94亿元,灯塔专业版/猫眼专业版,2026端午档电影票房数据,2026-06-23,http://e.gmw.cn/2026-06/23/content_38843059.htm,灯塔专业版数据显示端午档期三日总票房达3.94亿元，《玩具总动员5》《给阿嬷的情书》《抓特务》位列票房前五,snapshots/灯塔专业版_2026端午档票房.html,L1,入库L1,R2,否
2026端午 飞猪 人均预订金额,R2,飞猪端午人均预订金额同比增速 = 16%,飞猪,2026端午假期消费报告,2026-06-21,https://m.thepaper.cn/newsDetail_forward_33425386,飞猪发布报告显示端午假期消费者品质旅行偏好明显，人均预订金额同比增长16%，中国境内酒店间夜量同比增长30%以上,snapshots/飞猪_2026端午消费报告.html,L1,入库L1,R2,否
2026端午 湖南 支付宝 消费总额,R2,湖南端午全省消费总额同比增速 = 4%,支付宝,2026端午湖南消费数据,2026-06-22,https://www.hunantoday.cn/news/xhn/202606/32963085.html,支付宝数据显示端午期间湖南全省消费总额增长4%，其中批发业增长2.2%、零售业增长3.7%、住宿业增长4.9%、餐饮业增长5.7%,snapshots/支付宝_2026端午湖南消费.html,L1,入库L1,R2,否
2026端午 赛旅融合 龙舟 酒店搜索,R2,2026端午赛旅融合点燃文旅消费热潮，龙舟赛事举办地周边酒店搜索量同比增长超200%，广东龙舟赛事格外密集，广州推出数百场民俗活动,平台数据,,,http://news.china.com.cn/2026-06/22/content_118560648.html,平台数据显示端午假期龙舟赛事举办地周边酒店搜索量同比增长超200%，广东省举办的龙舟赛事格外密集，带动消费效应十分显著,snapshots/平台_2026端午赛旅融合.html,L2,入库L2,R2,否
2026端午 广东 民俗目的地 美团榜单,R2,美团数据显示端午假期广东省位列民俗目的地榜首，南京、成都、北京、西安、重庆跻身热门目的地前五，整体文旅预订量月环比增长57%,美团,,,https://m.thepaper.cn/newsDetail_forward_33425386,美团数据显示今年端午节期间整体文旅预订量月环比增长57%，南京、成都、北京、西安、重庆跻身热门目的地前五，广东位列民俗目的地榜首,snapshots/美团_2026端午热门目的地.html,L2,入库L2,R2,否
2026端午 电影 榜单 票房,R2,2026端午档电影票房3.94亿元，《玩具总动员5》以1.2亿元夺冠，潮汕电影《给阿嬷的情书》凭9.3分高口碑逆袭至亚军，《抓特务》吸引大量成熟观众,灯塔专业版,,,http://e.gmw.cn/2026-06/23/content_38843059.htm,端午档《玩具总动员5》以超过1.2亿元夺冠，《给阿嬷的情书》凭9.3分高口碑逆袭至亚军，《抓特务》《我看见两朵一样的云》《火遮眼》位列前五,snapshots/灯塔专业版_2026端午档榜单.html,L2,入库L2,R2,否
2026端午 民宿 沉浸式体验 途家,R2,端午假期民宿不只是游客住宿空间，也成为游客沉浸式体验传统节日的入口，广东民宿预订量位居全国第二，汕头、惠州、珠海、佛山等宝藏小城民宿热度高涨,途家民宿,,,http://www.ce.cn/culture/gd/202606/t20260622_3043317.shtml,途家民宿数据显示今年端午假期广东民宿预订量位居全国第二，除广州深圳外汕头惠州珠海佛山等宝藏小城的民宿预订量增长显著,snapshots/途家民宿_2026端午民宿数据.html,L2,入库L2,R2,否
2026端午 以旧换新 政策 消费券,R2,2026端午消费品以旧换新政策持续发力，截至6月20日惠及1.36亿人次带动销售额超1万亿元，汽车以旧换新销售342.8万台带动销售额5552.4亿元,商务部,,,https://www.gov.cn/lianbo/202606/content_7072817.htm,商务部商务大数据显示截至6月20日2026年消费品以旧换新惠及1.36亿人次带动销售额超1万亿元，汽车以旧换新销售342.8万台带动销售额5552.4亿元,snapshots/商务部_2026端午以旧换新政策.html,L2,入库L2,R2,否
2026端午 毕业游 父亲节 新消费,R2,2026端午假期与父亲节叠加，家庭出游、亲友聚餐需求释放，毕业游、民俗游、赛事游齐发力，近一半酒店订单在出发前三天内预订，品质旅行偏好明显,飞猪/美团,,,https://m.thepaper.cn/newsDetail_forward_33425386,端午假期与父亲节叠加，家庭出游亲友聚餐需求释放，飞猪数据显示人均预订金额同比增长16%，近一半酒店订单在出发前三天内预订,snapshots/飞猪美团_2026端午毕业游父亲节.html,L2,入库L2,R2,否
2026端午 龙舟 赛事游 景区,R2,2026端午民俗游赛事游毕业游齐发力，深圳大沙河国际龙舟邀请赛吸引20支队伍近500名选手，南岳衡山、石鼓书院等各大景区人头攒动，民宿酒店入住率节节走高,深圳文旅局/衡阳文旅局,,,http://www.sznews.com/news/content/mb/2026-06/22/content_32098368.htm,2026大沙河国际龙舟邀请赛吸引20支队伍近500名选手参赛，衡阳南岳衡山石鼓书院南岳里庙会等各大景区人头攒动，文旅消费活力持续释放,snapshots/深圳衡阳_2026端午景区赛事.html,L2,入库L2,R2,否
2026 端午 飞猪 酒店 间夜量,R3,飞猪端午国内酒店间夜量增速 = 30%,飞猪,2026年端午假期出游快报,2026-06-22,https://m.sohu.com/a/1039714882_122910490/,飞猪平台国内酒店间夜量同比增长超30%，美团单日预订量环比增60%,snapshots/飞猪_飞猪端午国内酒店间夜量增速.html,L1,入库L1,R3,否
2026 端午 美团 文旅 预订量,R3,美团端午整体文旅预订量环比增速 = 57%,美团,2026年端午假期文旅数据,2026-06-22,https://www.xiancn.com/content/2026-06/22/content_7449830.htm,今年端午节期间整体文旅预订量环比上月增长57%，南京、成都、北京、西安、重庆跻身热门目的地前五,snapshots/美团_美团端午整体文旅预订量环比增速.html,L1,入库L1,R3,否
2026 端午 同程 跨省 机酒 套餐,R3,同程端午跨省机酒套餐预订热度环比增速 = 90%,同程旅行,2026端午旅行趋势预测报告,2026-06-05,https://finance.sina.com.cn/stock/hkstock/ggscyd/2026-06-05/doc-iniaiusr9638998.shtml,近一周端午期间跨省机票+酒店套餐预订热度环比增长超90%，广东、四川、贵州、湖南、江西位列机票搜索热度增幅榜前列,snapshots/同程旅行_同程端午跨省机酒套餐预订热度环比增速.html,L1,入库L1,R3,否
2026 端午 同程 短途旅行 预订热度,R3,同程端午短途旅行产品预订热度同比增速 = 30%,同程旅行,2026端午旅行盘点,2026-06-21,http://news.qq.com/rain/a/20260621A03SG300,短途旅行产品预订热度同比增长超30%，民俗游、赛事游、毕业游并行发力,snapshots/同程旅行_同程端午短途旅行产品预订热度同比增速.html,L1,入库L1,R3,否
2026 端午 首旅酒店 RevPAR Q2,R3,首旅酒店Q2全部酒店RevPAR(不含轻管理) = 163元,首旅酒店,2026年上半年财报,2026-08-28,http://m.toutiao.com/group/7679058499904569902/,2026年第二季度，不含轻管理酒店的全部酒店RevPAR为163元，同比下降1.2%；平均房价240元，同比下降0.6%；出租率67.8%,snapshots/首旅酒店_首旅酒店Q2全部酒店RevPAR(不含轻管理).html,L1,入库L1,R3,否
2026 端午 山东 重点景区 接待游客,R3,山东200家重点景区端午接待游客 = 851.2万人次,山东省文化和旅游厅,2026年端午假期山东文旅数据,2026-06-22,https://finance.sina.com.cn/jjxw/2026-06-22/doc-iniefeah0622165.shtml,全省重点监测的200家旅游景区累计接待游客851.2万人次，营业收入3.5亿元，同比分别增长3.3%和2%,snapshots/山东省文化和旅游厅_山东200家重点景区端午接待游客.html,L1,入库L1,R3,否
2026 端午 山东 景区 营业收入,R3,山东200家重点景区端午营业收入 = 3.5亿元,山东省文化和旅游厅,2026年端午假期山东文旅数据,2026-06-22,https://finance.sina.com.cn/jjxw/2026-06-22/doc-iniefeah0622165.shtml,营业收入3.5亿元，同比增长2%,snapshots/山东省文化和旅游厅_山东200家重点景区端午营业收入.html,L1,入库L1,R3,否
