主题,数据点,数值,单位,单位粒度,统计起止日,统计窗口,口径版本,指标口径类型,口径类型,数据性质,基期,假期天数,数值类型,采集日期,缺口标记,来源机构,报告/资料名,发布时间,可信度等级,URL,备注
交通出行,铁路暑运日均开行旅客列车,10269,列,列,2023-07-01 至 2023-08-31,7-8月合计,62天口径,铁路客运量,官方营业性(不含自驾),实际,无,62,水平值,2023-09-06,空,国铁集团,中国政府网/国铁集团,2023-09,A,https://big5.www.gov.cn/gate/big5/www.gov.cn/yaowen/liebiao/202309/content_6901568.htm,
平台渠道,同程工厂游产品预订热度同比增幅,36,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,同比,62,增长率,2023-09-06,空,同程旅行,中国旅游网/同程报告,2023,C,http://www.cntour.cn,该平台自身口径
平台渠道,携程出境机票均价同比降幅,66,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,同比,62,增长率,2023-09-06,空,携程,《2023年暑期出游市场报告》,2023-08-30,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-08/30/content_109762579.shtml,高于2019同期15%;该平台自身口径
平台渠道,携程出境跟团订单环比增幅,60,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,环比,62,增长率,2023-09-06,空,携程,《2023年暑期出游市场报告》,2023-08-30,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-08/30/content_109762579.shtml,近六成;亲子家庭占52%;该平台自身口径
平台渠道,携程国内单程含税机票均价,1085,元,元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,无,62,水平值,2023-09-06,空,携程,《2023年暑期出游市场报告》,2023-08-30,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-08/30/content_109762579.shtml,该平台自身口径
平台渠道,携程暑期高铁游订单环比增幅(截至8.23),51,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,环比,62,增长率,2023-09-06,空,携程,《2023年暑期出游市场报告》,2023-08-30,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-08/30/content_109762579.shtml,该平台自身口径
平台渠道,第三批出境游通知后携程出境搜索增长,超20倍,倍,倍,2023-07-01 至 2023-08-31,7-8月合计,62天口径,搜索量,平台自披露,实际,无,62,定性,2023-09-06,空,携程,文旅部第三批出境游解读(携程数据),2023-08-10,C,https://zwgk.mct.gov.cn/zfxxgkml/zcfg/zcjd/202308/t20230829_946879.html,国庆出发时段最受关注;该平台自身口径
平台渠道,途牛高端出境(南北极邮轮)预订超2019同期,是,定性,,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,无,62,定性,2023-09-06,空,途牛,南方+报道,2023-09-01,C,https://static.nfapp.southcn.com/content/202309/01/c8053575.html?enterColumnId=13707,该平台自身口径
平台渠道,飞猪出境旅游商品成交额同比增幅,800,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,同比,62,增长率,2023-09-06,空,飞猪,南方+/搜狐报道,2023-09-01,C,https://static.nfapp.southcn.com/content/202309/01/c8053575.html?enterColumnId=13707,翻8倍以上;该平台自身口径
平台渠道,飞猪国际机票暑期预订量同比增幅,1200,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,同比,62,增长率,2023-09-06,空,飞猪,南方+/搜狐报道,2023-09-01,C,https://static.nfapp.southcn.com/content/202309/01/c8053575.html?enterColumnId=13707,增长12倍;该平台自身口径
总体,2024暑期国内出游人次预测,19.5,亿人次,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,测算,预计,较节假日X,62,水平值,2023-09-06,预判待回填,AI前瞻,内部测算,2023-09-06,D,,"预测ID=2024暑假-F01;中心值19.5亿/区间19.0-20.0亿/置信度中;内部测算,无外部URL"
总体,2024暑期国内出游总花费预测,1.33,万亿元,万亿元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,测算,预计,较节假日X,62,水平值,2023-09-06,预判待回填,AI前瞻,内部测算,2023-09-06,D,,"预测ID=2024暑假-F02;中心值1.33万亿/区间1.28-1.38万亿/置信度中;内部测算,无外部URL"
总体,暑期人均单次旅游消费(推算),658.0,元,元/人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,测算,推算,无,62,水平值,2023-09-06,测算待核,AI推算,内部测算,2023-09-06,D,,"总花费1.21万亿÷18.39亿人次;测算待核;无公开URL,替代验证路径:总花费÷人次"
总体,暑期人均每日消费(推算),106.1,元,元/人天,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,测算,推算,无,62,水平值,2023-09-06,测算待核,AI推算,内部测算,2023-09-06,D,,"总花费÷人次÷62天;人均per-day强制D;测算待核;无公开URL,替代验证路径:总花费÷人次÷天数"
总体,暑期全国自驾出行量缺项说明,缺项,定性,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,公路人员流动量,弱溯源,实际,无,62,定性,2023-09-06,全国总量缺项,内部标注,口径声明,2023-09-06,D,,2023暑期无全域自驾流动量公开口径(交通运输部跨区域口径2024起发布);全国总量缺项;无公开URL
总体,暑期出游人数占全年国内旅游比重,28.1,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,官方总量,实际,无,62,水平值,2023-09-06,空,中国旅游研究院,《2023年暑期旅游市场监测报告》,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,
总体,暑期国内旅游人数(6-8月),18.39,亿人次,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,官方总量,实际,无,62,水平值,2023-09-06,空,中国旅游研究院,《2023年暑期旅游市场监测报告》,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,监测口径为6-8月
总体,暑期国内旅游收入(6-8月),1.21,万亿元,万亿元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,官方总量,实际,无,62,水平值,2023-09-06,空,中国旅游研究院,《2023年暑期旅游市场监测报告》,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,官方最终口径
总体,暑期旅游收入占全年国内旅游收入比重,28.7,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,官方总量,实际,无,62,水平值,2023-09-06,空,中国旅游研究院,《2023年暑期旅游市场监测报告》,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,
总体,暑期景区门票均价同比涨幅,4.63,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,客流人次,官方总量,实际,同比,62,增长率,2023-09-06,空,中国旅游研究院,《2023年暑期旅游市场监测报告》,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,
总体,暑期进港机票均价同比涨幅,14.17,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,官方总量,实际,同比,62,增长率,2023-09-06,空,中国旅游研究院,《2023年暑期旅游市场监测报告》,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,
总体,暑期酒店客房均价同比涨幅,46.88,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,酒店RevPAR,官方总量,实际,同比,62,增长率,2023-09-06,空,中国旅游研究院,《2023年暑期旅游市场监测报告》,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,
总体,跨省出游前六省占比,35.78,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,官方总量,实际,无,62,水平值,2023-09-06,空,中国旅游研究院,《2023年暑期旅游市场监测报告》,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,京冀豫苏鲁皖
新消费,2023暑期档总票房(含预售),200,亿元,亿元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,演出票房,待核,实际,无,62,水平值,2023-09-06,空,灯塔专业版,新华社/灯塔数据,2023-08-28,C,https://hebei.ifeng.com/c/8SiW5v3vWvQ,早期含预售预估;官方最终206.19亿见补充行S1
新消费,周杰伦海口演唱会创造旅游收入,10,亿元,亿元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,平台自披露,实际,无,62,水平值,2023-09-06,空,同程/新浪,暑期旅行新潮流,2023-07,C,https://k.sina.cn/article_1653603955_628ffe7302001h7oz.html,该平台自身口径
新消费,周杰伦海口演唱会吸引游客,15,万人,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,客流人次,平台自披露,实际,无,62,水平值,2023-09-06,空,同程/新浪,暑期旅行新潮流,2023-07,C,https://k.sina.cn/article_1653603955_628ffe7302001h7oz.html,创造旅游收入近10亿;该平台自身口径
新消费,抖音贵州村超相关话题数,17000,个,个,2023-07-01 至 2023-08-31,7-8月合计,62天口径,播放量,平台自披露,实际,无,62,水平值,2023-09-06,空,抖音/中国政府网,2023暑期文旅盘点,2023-09,C,https://big5.www.gov.cn/gate/big5/www.gov.cn/yaowen/liebiao/202309/content_6902336.htm,该平台自身口径
新消费,抖音音乐节演唱会相关话题播放量,360.7,亿次,次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,播放量,平台自披露,实际,无,62,水平值,2023-09-06,空,抖音,2023暑期文旅数据报告/新华社,2023-08-31,C,https://hebei.ifeng.com/c/8SiW5v3vWvQ,带动武汉景区订单+72%、西安+70%;该平台自身口径
新消费,暑期全国演出场次,11.02,万场,场次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,演出票房,行业协会计,实际,无,62,水平值,2023-09-06,空,中国演出行业协会,暑期全国演出市场监测(人民日报),2023-09-05,B,https://paper.people.com.cn/rmrb/html/2023-09/05/nw.D110000renmrb_20230905_2-13.htm,较去年+301.53%
新消费,暑期全国演出票房收入,102.77,亿元,亿元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,演出票房,行业协会计,实际,无,62,水平值,2023-09-06,空,中国演出行业协会,暑期全国演出市场监测(人民日报),2023-09-05,B,https://paper.people.com.cn/rmrb/html/2023-09/05/nw.D110000renmrb_20230905_2-13.htm,较去年+792.41%
新消费,暑期全国观演人数,3256.19,万人次,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,演出票房,行业协会计,实际,无,62,水平值,2023-09-06,空,中国演出行业协会,暑期全国演出市场监测(人民日报),2023-09-05,B,https://paper.people.com.cn/rmrb/html/2023-09/05/nw.D110000renmrb_20230905_2-13.htm,较去年+806.70%
新消费,榕江抖音餐饮订单同比增长,327,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,同比,62,增长率,2023-09-06,空,抖音/中国政府网,2023暑期文旅盘点,2023-09,C,https://big5.www.gov.cn/gate/big5/www.gov.cn/yaowen/liebiao/202309/content_6902336.htm,该平台自身口径
新消费,美团夜游搜索量同比增幅,80,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,搜索量,平台自披露,实际,同比,62,增长率,2023-09-06,空,美团,中国政府网/美团文旅研究院,2023-09,C,https://big5.www.gov.cn/gate/big5/www.gov.cn/yaowen/liebiao/202309/content_6902336.htm,该平台自身口径
新消费,重庆研学旅游产品订单量同比增幅,3000,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,同比,62,增长率,2023-09-06,空,携程,"""重庆""""最热""""暑期档""",2023-08-21,C,https://cq.people.com.cn/BIG5/n2/2023/0821/c367668-40538696.html,超30倍;该平台自身口径
景区目的地,抖音暑期旅游内容搜索量同比增幅,147,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,搜索量,平台自披露,实际,同比,62,增长率,2023-09-06,空,抖音生活服务,2023暑期文旅数据报告,2023-08-29,C,https://www.xxrb.com.cn/html/2023/lvyou_0906/33094.html,该平台自身口径
景区目的地,抖音暑期旅游打卡数,4,亿次,次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,播放量,平台自披露,实际,无,62,水平值,2023-09-06,空,抖音生活服务,2023暑期文旅数据报告,2023-08-29,C,https://www.xxrb.com.cn/html/2023/lvyou_0906/33094.html,引用抖音数据;该平台自身口径
景区目的地,携程博物馆类景区门票预订同比增幅,200,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,同比,62,增长率,2023-09-06,空,携程,《2023年暑期出游市场报告》,2023-08-30,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-08/30/content_109762579.shtml,该平台自身口径
景区目的地,携程国内景区门票预订恢复至2019比例,315,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,无,62,水平值,2023-09-06,空,携程,《2023年暑期出游市场报告》,2023-08-30,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-08/30/content_109762579.shtml,该平台自身口径
景区目的地,暑期出入境内地居民,4119,万人次,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,客流人次,官方总量,实际,无,62,水平值,2023-09-06,空,国家移民管理局,国家移民管理局统计,2023-08-31,A,https://www.nia.gov.cn/News/news/content.jsp?id=1728029,环比+26.24%
景区目的地,暑期出入境查验人员(7.1-8.29),8241.3,万人次,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,客流人次,官方总量,实际,无,62,水平值,2023-09-06,空,国家移民管理局,国家移民管理局统计,2023-08-31,A,https://www.nia.gov.cn/News/news/content.jsp?id=1728029,乙类乙管后首暑期;日均139.7万;环比+19.88%
景区目的地,黄山市前7个月接待游客,4415.69,万人次,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,客流人次,待核,实际,无,62,水平值,2023-09-06,空,黄山市文化和旅游局,暑期旅游热黄山还缺点啥,2023-09-06,A,https://www.xxrb.com.cn/html/2023/lvyou_0906/33094.html,超2019同期
景区目的地,黄山市前7个月旅游总收入,404.11,亿元,亿元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,待核,实际,无,62,水平值,2023-09-06,空,黄山市文化和旅游局,暑期旅游热黄山还缺点啥,2023-09-06,A,https://www.xxrb.com.cn/html/2023/lvyou_0906/33094.html,
景区目的地,黄山等3家5A景区8.1-26接待游客,121.30,万人,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,客流人次,待核,实际,无,62,水平值,2023-09-06,空,黄山市文化和旅游局,暑期旅游热黄山还缺点啥,2023-09-06,A,https://www.xxrb.com.cn/html/2023/lvyou_0906/33094.html,
景区目的地,黄山等3家5A景区8.1-26门票收入,9985.77,万元,万元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,待核,实际,无,62,水平值,2023-09-06,空,黄山市文化和旅游局,暑期旅游热黄山还缺点啥,2023-09-06,A,https://www.xxrb.com.cn/html/2023/lvyou_0906/33094.html,
景区目的地,黄山风景区暑期(7-8月)进山游客,108,万人,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,客流人次,待核,实际,无,62,水平值,2023-09-06,空,黄山风景区管委会,黄山风景区暑期接待量再创新高,2023-08,A,https://m.thepaper.cn/newsDetail_forward_24492419,创历史同期新高
景区目的地,黄山风景区暑期游客同比增幅,82.9,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,客流人次,待核,实际,同比,62,增长率,2023-09-06,空,黄山风景区管委会,黄山风景区暑期接待量再创新高,2023-08,A,https://m.thepaper.cn/newsDetail_forward_24492419,
景区目的地,黄山风景区暑期游客较2019增幅,32.4,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,客流人次,待核,实际,较2019,62,增长率,2023-09-06,空,黄山风景区管委会,黄山风景区暑期接待量再创新高,2023-08,A,https://m.thepaper.cn/newsDetail_forward_24492419,
消费宏观,8月社会消费品零售总额,37933,亿元,亿元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,商务部社零,官方总量,实际,无,62,水平值,2023-09-06,空,国家统计局,2023年8月份社会消费品零售总额,2023-09-15,A,https://www.stats.gov.cn/xxgk/sjfb/zxfb2020/202309/t20230915_1942857.html,"同比+4.6%;单月非假期总量,不可与旅游总花费相加"
消费宏观,8月餐饮收入,4212,亿元,亿元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,商务部社零,官方总量,实际,无,62,水平值,2023-09-06,空,国家统计局,2023年8月份社会消费品零售总额,2023-09-15,A,https://www.stats.gov.cn/xxgk/sjfb/zxfb2020/202309/t20230915_1942857.html,同比+12.4%
消费宏观,上半年社会消费品零售总额同比增幅,8.2,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,商务部社零,官方总量,实际,同比,62,增长率,2023-09-06,空,国家发展改革委,国务院政策例行吹风会,2023-07-31,A,https://big5.cctv.com/gate/big5/news.cctv.com/2023/08/01/ARTIhQK0tXZYnj9eUmouLar8230801.shtml,
消费宏观,国务院恢复和扩大消费措施条数,20,条,条,2023-07-01 至 2023-08-31,7-8月合计,62天口径,商务部社零,待核,实际,无,62,水平值,2023-09-06,空,国务院办公厅/发改委,《关于恢复和扩大消费的措施》,2023-07-31,A,https://www.news.cn/politics/2023-07/31/c_1129778224.htm,六方面20条
消费宏观,文旅部2023文旅消费促进活动覆盖期,3-12月,月,月,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,官方总量,实际,无,62,定性,2023-09-06,空,文化和旅游部,《关于组织开展2023年文化和旅游消费促进活动的通知》,2023-04-13,A,https://dzswgf.mofcom.gov.cn/news/43/2023/4/1681367395569.html,"含""暑期""""中国之夜""""消费季"""
消费宏观,暑期档国产影片票房,180.57,亿元,亿元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,演出票房,官方总量,实际,无,62,水平值,2023-09-06,空,国家电影局,国家电影局统计数据,2023-09-01,A,https://www.chinafilm.gov.cn/xwzx/gzdt/202309/t20230901_767205.html,市场占比87.58%
消费宏观,暑期档国产影片票房占比,87.58,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,演出票房,官方总量,实际,无,62,水平值,2023-09-06,空,国家电影局,国家电影局统计数据,2023-09-01,A,https://www.chinafilm.gov.cn/xwzx/gzdt/202309/t20230901_767205.html,
消费宏观,暑期档电影总票房(国家电影局最终),206.19,亿元,亿元,2023-07-01 至 2023-08-31,7-8月合计,62天口径,演出票房,官方总量,实际,无,62,水平值,2023-09-06,空,国家电影局,国家电影局统计数据,2023-09-01,A,https://www.chinafilm.gov.cn/xwzx/gzdt/202309/t20230901_767205.html,"6.1-8.31口径;官方最终值,刷新影史同期纪录"
消费宏观,暑期档电影观影人次,5.05,亿人次,人次,2023-07-01 至 2023-08-31,7-8月合计,62天口径,演出票房,官方总量,实际,无,62,水平值,2023-09-06,空,国家电影局,国家电影局统计数据,2023-09-01,A,https://www.chinafilm.gov.cn/xwzx/gzdt/202309/t20230901_767205.html,
消费宏观,第三批出境团队游新增目的地,78,个国家,个,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,官方总量,实际,无,62,水平值,2023-09-06,空,文化和旅游部,关于恢复第三批出境团队游通知(解读),2023-08-10,A,https://zwgk.mct.gov.cn/zfxxgkml/zcfg/zcjd/202308/t20230829_946879.html,目的地增至138个
游客画像,同程亲子搜索热度环比涨幅,162,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,搜索量,平台自披露,实际,环比,62,增长率,2023-09-06,空,同程旅行,暑期旅游趋势报告,2023-07-13,C,http://finance.chinadevelopment.com.cn/hy/wy/2023/07/1848750.shtml,该平台自身口径
游客画像,同程研学搜索热度环比涨幅(7月),203,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,搜索量,平台自披露,实际,环比,62,增长率,2023-09-06,空,同程旅行,暑期旅游趋势报告,2023-07-13,C,http://finance.chinadevelopment.com.cn/hy/wy/2023/07/1848750.shtml,该平台自身口径
游客画像,同程避暑目的地热度环比涨幅,200,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,搜索量,平台自披露,实际,环比,62,增长率,2023-09-06,空,同程旅行,暑期旅游趋势报告,2023-07-13,C,http://finance.chinadevelopment.com.cn/hy/wy/2023/07/1848750.shtml,该平台自身口径
游客画像,同程音乐节搜索热度环比涨幅(6-7月),460,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,搜索量,平台自披露,实际,环比,62,增长率,2023-09-06,空,同程旅行,暑期旅游趋势报告,2023-07-13,C,http://finance.chinadevelopment.com.cn/hy/wy/2023/07/1848750.shtml,该平台自身口径
游客画像,暑期机票订单中亲子游较2019增幅,56,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,旅游总花费,平台自披露,实际,较2019,62,增长率,2023-09-06,空,携程,《2023年暑期出游市场报告》,2023-08-30,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-08/30/content_109762579.shtml,该平台自身口径
酒店住宿,一线市场北京暑期RevPAR涨幅,51,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,酒店RevPAR,待核,实际,无,62,水平值,2023-09-06,空,STR/新浪研究院,社会服务行业研究,2023-09,C,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/748867315127/index.phtml,
酒店住宿,北京暑期整体入住率(STR截至8.19),83,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,酒店RevPAR,待核,实际,无,62,水平值,2023-09-06,空,STR/新浪研究院,社会服务行业研究,2023-09,C,https://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/search/rptid/748867315127/index.phtml,一线市场样本
酒店住宿,北京暑期酒店均价较2019增幅,51,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,酒店RevPAR,平台自披露,实际,较2019,62,增长率,2023-09-06,空,携程,北京商报/携程数据,2023-07-09,C,https://www.toutiao.com/article/7266982163156189753/,该平台自身口径
酒店住宿,华住中国Q2 RevPAR,250,元,元/间夜,2023-07-01 至 2023-08-31,7-8月合计,62天口径,酒店RevPAR,待核,实际,无,62,水平值,2023-09-06,空,华住集团,2023年半年报,2023-09,C,https://ep.ycwb.com/epaper/ycwb/html/2023-09/06/content_9_598282.htm,"Q2季度口径,非仅暑期"
酒店住宿,华住中国Q2 RevPAR同比增幅,77.3,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,酒店RevPAR,待核,实际,同比,62,增长率,2023-09-06,空,华住集团,2023年半年报,2023-09,C,https://ep.ycwb.com/epaper/ycwb/html/2023-09/06/content_9_598282.htm,
酒店住宿,华住中国Q2入住率,81.8,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,酒店RevPAR,待核,实际,无,62,水平值,2023-09-06,空,华住集团,2023年半年报,2023-09,C,https://ep.ycwb.com/epaper/ycwb/html/2023-09/06/content_9_598282.htm,同比+17.2个百分点
酒店住宿,美团亲子游酒店预订较2019增幅,150,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,较2019,62,增长率,2023-09-06,空,美团,中国政府网/美团文旅研究院,2023-09,C,https://big5.www.gov.cn/gate/big5/www.gov.cn/yaowen/liebiao/202309/content_6902336.htm,该平台自身口径
酒店住宿,美团儿童餐团购订单同比增幅,400,%,百分比,2023-07-01 至 2023-08-31,7-8月合计,62天口径,平台GMV,平台自披露,实际,同比,62,增长率,2023-09-06,空,美团,中国政府网/美团文旅研究院,2023-09,C,https://big5.www.gov.cn/gate/big5/www.gov.cn/yaowen/liebiao/202309/content_6902336.htm,该平台自身口径
