主题,数据点,数值,单位,单位粒度,统计起止日,统计窗口,口径版本,指标口径类型,口径类型,数据性质,基期,假期天数,数值类型,采集日期,缺口标记,来源机构,报告/资料名,发布时间,可信度等级,URL,备注
平台渠道,同程亲子客群占比,35.1,%,水平值,2024-07-01~2024-08-31,7-8月合计,同程自披露口径,平台GMV,平台自披露,实际,无(水平值),62,水平值,2026-08-21,,同程旅行,2024暑期旅游市场盘点,2024-08-30,C,https://finance.sina.cn/2024-08-30/detail-incmmrra0090128.d.html,约35.1%;多人出行场景;该平台自身口径
平台渠道,携程入境游客人次同比,3000,%,增长率,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,携程,2024暑期出游市场报告,2024-08-28,C,https://www.chinaqw.com.cn/hqly/2024/09-02/383264.shtml,"原文""入境游客人次同比+超30倍"";数值记3000为30倍;平台口径"
平台渠道,携程入境游订单同比,70,%,增长率,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,携程,2024暑期出游市场报告,2024-08-28,C,https://www.chinaqw.com.cn/hqly/2024/09-02/383264.shtml,约七成;入境游客人次同比+超30倍;该平台自身口径
平台渠道,携程出境游订单同比,40,%,增长率,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,携程,2024暑期出游市场报告,2024-08-28,C,https://www.chinaqw.com.cn/hqly/2024/09-02/383264.shtml,超四成;赴巴黎+129%;欧洲租车+170%;该平台自身口径
平台渠道,携程县域入境游订单同比,102,%,增长率,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,携程,2024暑期出游市场报告,2024-08-28,C,https://www.sanqin.com/2024-08/28/content_10832397.html,县域入境游订单同比+102%;平台口径
平台渠道,携程县域目的地旅游订单环比,45,%,增长率,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,环比,62,增长率,2026-08-21,,携程,2024暑期出游市场报告,2024-08-28,C,https://www.sanqin.com/2024-08/28/content_10832397.html,环比前两月+45%
平台渠道,携程整体租车订单同比,22,%,增长率,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,携程,2024暑期出游市场报告,2024-08-28,C,https://www.sanqin.com/2024-08/28/content_10832397.html,房车自驾新客占49%;该平台自身口径
平台渠道,河南入境游订单同比,92,%,增长率,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,携程(腾讯新闻转引),携程暑期出游报告:河南入境游订单同比增长92%,2024-08-29,C,https://news.qq.com/rain/a/20240829A01WBU00,入境游区域结构;平台口径
平台渠道,飞猪国内租车预订同比,60,%,增长率,2024-07-01~2024-08-31,7-8月合计,飞猪自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,飞猪,2024暑期出游快报,2024-08,C,http://www.scpublic.cn/news/wx/detail?newsid=792360,超6成;平台口径
平台渠道,飞猪国内线路游预订量增速,双位数增长,定性,定性,2024-07-01~2024-08-31,7-8月合计,飞猪自披露口径,平台GMV,平台自披露,实际,无(水平值),62,定性,2026-08-21,,飞猪,2024暑期出游快报,2024-08,C,http://www.scpublic.cn/news/wx/detail?newsid=792360,直营品牌酒店+约三成;国内租车+超6成;该平台自身口径
平台渠道,飞猪直营品牌酒店预订同比,30,%,增长率,2024-07-01~2024-08-31,7-8月合计,飞猪自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,飞猪,2024暑期出游快报,2024-08,C,http://www.scpublic.cn/news/wx/detail?newsid=792360,约三成;平台口径
总体,2023国内旅游出游人次,18.39,亿人次,水平值,2023-06-01~2023-08-31,6-8月合计,暑期6-8月监测口径v1.0,客流人次,官方总量,实际,无(水平值),92,水平值,2026-08-21,历史基线,中国旅游研究院,2023年暑期旅游市场监测报告,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,监测口径6-8月;2024年同比+6.0%基于此
总体,2023国内游客出游总花费,1.21,万亿元,水平值,2023-06-01~2023-08-31,6-8月合计,暑期6-8月监测口径v1.0,旅游总花费,官方总量,实际,无(水平值),92,水平值,2026-08-21,历史基线,中国旅游研究院,2023年暑期旅游市场监测报告,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,监测口径6-8月;2024年同比+8.3%基于此
总体,2023暑期出游人数占全年比重,28.1,%,水平值,2023-06-01~2023-08-31,6-8月合计,暑期6-8月监测口径v1.0,客流人次,官方总量,实际,无(水平值),92,水平值,2026-08-21,历史基线,中国旅游研究院,2023年暑期旅游市场监测报告,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,暑期6-8月出游占全年28.1%
总体,2023暑期旅游收入占全年比重,28.7,%,水平值,2023-06-01~2023-08-31,6-8月合计,暑期6-8月监测口径v1.0,旅游总花费,官方总量,实际,无(水平值),92,水平值,2026-08-21,历史基线,中国旅游研究院,2023年暑期旅游市场监测报告,2023-09-04,A,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,暑期6-8月收入占全年28.7%
总体,中秋假期国内出游人次(预判),1.0,亿人次,水平值,2024-09-15~2024-09-17,中秋3天,预判口径v1.0,客流人次,测算,预计,无(水平值),3,水平值,2026-08-21,预判待回填,本报告预测,预测台账-2024暑假,2026-08-21,D,——,"预测ID=2024暑假-F01;中秋国内出游人次中心值约1.0亿,区间0.9~1.1亿;3天口径须per-day折算;置信度中;不得当实测"
总体,人均出游花费(测算),672,元,人均trip,2024-06-01~2024-08-31,6-8月合计,暑期6-8月监测口径v1.0,旅游总花费,测算,推算,无(水平值),92,水平值,2026-08-21,推算,测算值(=1.31万亿/19.49亿),本报告推算,2026-08-21,D,https://www.ctaweb.org.cn/zhuantiyanjiu/9969.html,约672元/人次;per-trip口径称人均消费;D级推算;2023年约658元
总体,人均出游花费(测算·2023),658,元,人均trip,2023-06-01~2023-08-31,6-8月合计,暑期6-8月监测口径v1.0,旅游总花费,测算,推算,无(水平值),92,水平值,2026-08-21,推算,测算值(=1.21万亿/18.39亿),本报告推算,2026-08-21,D,https://www.mct.gov.cn/whzx/zsdw/zglyyjy/202309/t20230904_947007.html,约658元/人次;per-trip口径;D级推算
总体,人均出游花费(测算·2024),672,元,人均trip,2024-06-01~2024-08-31,6-8月合计,暑期6-8月监测口径v1.0,旅游总花费,测算,推算,无(水平值),92,水平值,2026-08-21,推算,测算值(=1.31万亿/19.49亿),本报告推算,2026-08-21,D,https://www.ctaweb.org.cn/zhuantiyanjiu/9969.html,约672元/人次;per-trip口径称人均消费;D级推算
总体,出游人次日均(测算),0.212,亿人次/天,日度,2024-06-01~2024-08-31,6-8月合计,暑期6-8月监测口径v1.0,客流人次,测算,推算,无(水平值),92,水平值,2026-08-21,推算,测算值(研究院数据派生),本报告推算,2026-08-21,D,https://www.ctaweb.org.cn/zhuantiyanjiu/9969.html,=19.49/92天;D级推算;监测口径6-8月
总体,出游总花费日均(测算),142.4,亿元/天,日度,2024-06-01~2024-08-31,6-8月合计,暑期6-8月监测口径v1.0,旅游总花费,测算,推算,无(水平值),92,水平值,2026-08-21,推算,测算值(研究院数据派生),本报告推算,2026-08-21,D,https://www.ctaweb.org.cn/zhuantiyanjiu/9969.html,=13100/92天;D级推算;监测口径6-8月
总体,十一假期国内出游人次(预判),7.0,亿人次,水平值,2024-10-01~2024-10-07,十一7天,预判口径v1.0,客流人次,测算,预计,无(水平值),7,水平值,2026-08-21,预判待回填,本报告预测,预测台账-2024暑假,2026-08-21,D,——,"预测ID=2024暑假-F02;十一国内出游人次中心值约7.0亿,区间6.8~7.3亿;7天口径须per-day折算;置信度中;不得当实测"
总体,十一假期国内游客出游总花费(预判),6500,亿元,水平值,2024-10-01~2024-10-07,十一7天,预判口径v1.0,旅游总花费,测算,预计,无(水平值),7,水平值,2026-08-21,预判待回填,本报告预测,预测台账-2024暑假,2026-08-21,D,——,"预测ID=2024暑假-F03;十一出游总花费中心值约6500亿,区间6200~6800亿;7天口径;置信度中;不得当实测"
总体,国内旅游出游人次,19.49,亿人次,水平值,2024-06-01~2024-08-31,6-8月合计,暑期6-8月监测口径v1.0,客流人次,官方总量,实际,同比,92,水平值,2026-08-21,,中国旅游研究院(文化和旅游部数据中心),2024年旅游经济回顾与展望,2025-01,A,https://www.ctaweb.org.cn/zhuantiyanjiu/9969.html,同比+6.0%;全面超越2019年同期;研究院监测口径为6-8月(92天)
总体,国内游客出游总花费,1.31,万亿元,水平值,2024-06-01~2024-08-31,6-8月合计,暑期6-8月监测口径v1.0,旅游总花费,官方总量,实际,同比,92,水平值,2026-08-21,,中国旅游研究院(文化和旅游部数据中心),2024年旅游经济回顾与展望,2025-01,A,https://www.ctaweb.org.cn/zhuantiyanjiu/9969.html,同比+8.3%;与商务部社零口径分列不可相加
新消费,奥运赴巴黎订单同比,129,%,增长率,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,携程(三秦网转引),2024暑期出游市场报告,2024-08-28,C,https://www.sanqin.com/2024-08/28/content_10832397.html,2024巴黎奥运会带动;欧洲租车+170%;该平台自身口径
新消费,宝藏小城搜索量同比,2790,%,增长率,2024-07-01~2024-08-31,7-8月合计,小红书平台口径,搜索量,平台自披露,实际,同比,62,增长率,2026-08-21,,小红书(新华网转引),暑期平价旅游,2024-08-27,C,https://www.toutiao.com/article/7407655600668017204/,话题#被低估的宝藏小城#搜索量+2790%;该平台自身口径
新消费,小西天景区抖音订单环比,1700,%,增长率,2024-08-20~2024-08-31,游戏上线一周,抖音平台口径,平台GMV,平台自披露,实际,环比,12,增长率,2026-08-21,,抖音生活服务(华商网转引),黑神话悟空带火山西旅游,2024-09-02,C,https://news.hsw.cn/system/2024/0902/1780194.shtml,"原文""抖音订单量环比增长17倍"";数值记1700%;平台口径"
新消费,山西旅游搜索热度同比,100,%,增长率,2024-07-01~2024-08-31,7-8月合计,平台搜索口径,搜索量,平台自披露,实际,同比,62,增长率,2026-08-21,,携程/同程(澎湃新闻转引),黑神话悟空点燃山西旅游,2024-08-21,C,https://m.thepaper.cn/detail/28469323,"原文""山西搜索热度翻倍"";数值记100%;平台口径"
新消费,欧洲租车订单同比,170,%,增长率,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,携程(三秦网转引),2024暑期出游市场报告,2024-08-28,C,https://www.sanqin.com/2024-08/28/content_10832397.html,奥运带动欧洲租车;平台口径
新消费,江苏大型演出票房,7.5,亿元,水平值,2024-07-01~2024-08-31,7-8月合计,大麦网(江苏)口径,平台GMV,待核,实际,无(水平值),62,水平值,2026-08-21,,大麦网(江苏省文旅厅转引),江苏暑期文旅市场,2024-08,C,https://k.sina.cn/article_3733965085_de8fc91d02701azju.html,54场5000人以上;观演86.3万;拉动文旅消费6.7亿
新消费,沙漠观星酒店搜索量同比,270,%,增长率,2024-07-01~2024-08-31,7-8月合计,美团平台口径,搜索量,平台自披露,实际,同比,62,增长率,2026-08-21,,美团(搜狐转引),暑期主题酒店,2024-08,C,https://www.sohu.com/a/804738155_114988,搜索量+270~470%(原文区间);Tengol沙漠酒店周销量近千间;该平台自身口径
新消费,电竞酒店入住率提升(黑神话悟空),25,%,增长率,2024-08-20~2024-08-31,8月下旬,多家平台监测口径,酒店间夜,待核,实际,无(水平值),12,增长率,2026-08-21,,多家平台(新京报/搜狐转引),电竞酒店,2024-08,C,https://www.sohu.com/a/804738155_114988,黑神话悟空上线带动;入住率提升20~30pct(原文区间);数值记25
新消费,研学游订单量同比,175,%,增长率,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,携程(央广网转引),2024暑期出游市场报告,2024-08-28,C,https://www.cnr.cn/lvyou/hydt/20240902/t20240902_526883432.shtml,国内研学人数+2倍
新消费,黑神话悟空-小西天景区门票订单同比,236,%,增长率,2024-07-01~2024-08-31,7-8月合计,平台订单口径,平台GMV,平台自披露,实际,同比,62,增长率,2026-08-21,,携程/同程(澎湃新闻/中华网转引),黑神话悟空点燃山西旅游,2024-08-21,C,https://m.thepaper.cn/detail/28469323,游戏8月20日上线带动;山西搜索热度翻倍;另有平台报告口径+261%;多源转引平台数据
旅行社,全国旅行社订单总量,本期暂无公开数据,定性,定性,2024-07-01~2024-08-31,7-8月合计,缺口声明,平台GMV,弱溯源,实际,无(水平值),62,定性,2026-08-21,全国总量缺项,——,——,——,D,——,无全国权威口径;仅平台/单一旅行社结构数据可用(见上表与L2素材)
旅行社,春秋旅游跟团游人次同比,50,%,增长率,2024-07-01~2024-08-31,7-8月合计,单一旅行社披露口径,平台GMV,待核,实际,同比,62,增长率,2026-08-21,,春秋旅游,暑期出游数据,2024-08,C,https://www.caiair.cn/post/shuqi-lvyou-xianyu-lvyou-483429.html,"原文""超50%"";单一旅行社披露"
景区目的地,全国重点博物馆门票预订量排名,第一,定性,定性,2024-07-01~2024-08-31,7-8月合计,央视转引平台口径,搜索量,待核,实际,无(水平值),62,定性,2026-08-21,,央视(旅游平台数据转引),暑期文旅消费盘点,2024-09-02,B,https://news.cctv.com/2024/09/02/ARTIrCbFj5cDxbMJuJ6NKi38240902.shtml,博物馆人次同比两位数增长
景区目的地,兰州酒店订单增速居全国前十,是,定性,定性,2024-07-01~2024-08-31,7-8月合计,平台榜单口径,酒店间夜,待核,实际,无(水平值),62,定性,2026-08-21,,中国兰州网,甘肃暑期游成绩单,2024-08-29,B,http://www.lanzhou.cn/lz/system/2024/08/29/012496867.shtml,酒店订单增速全国前十;甘肃文旅热度上升
景区目的地,厦门暑期接待游客,2470,万人次,水平值,2024-07-01~2024-08-31,7-8月合计,市文旅局统计口径,客流人次,官方总量,实际,同比,62,水平值,2026-08-21,,厦门市文旅局(文旅部转载),厦门暑期文旅消费,2024-09-13,B,https://www.mct.gov.cn/gtb/index.jsp?url=http%3A%2F%2Fwww.mct.gov.cn%2Fwhzx%2Fqgwhxxlb%2Ffj%2F202409%2Ft20240913_955267.htm,同比+12.5%;携程订单+107%
景区目的地,厦门暑期旅游总花费,370,亿元,水平值,2024-07-01~2024-08-31,7-8月合计,市文旅局统计口径,旅游总花费,官方总量,实际,同比,62,水平值,2026-08-21,,厦门市文旅局(文旅部转载),厦门暑期文旅消费,2024-09-13,B,https://www.mct.gov.cn/gtb/index.jsp?url=http%3A%2F%2Fwww.mct.gov.cn%2Fwhzx%2Fqgwhxxlb%2Ffj%2F202409%2Ft20240913_955267.htm,同比+18.5%
景区目的地,四川三星堆暑期接待游客,130,万人次,水平值,2024-07-01~2024-08-31,7-8月合计,景区博物馆口径,客流人次,待核,实际,无(水平值),62,水平值,2026-08-21,,三星堆博物馆(封面新闻),暑期数据,2024-08,B,https://e.thecover.cn/wapepaper/html/20240914/218698.html,"原文""超130万人次"";日均2.25万"
景区目的地,江苏259家4A+景区入境游客,44.7,万人次,水平值,2024-07-01~2024-08-31,7-8月合计,省文旅统计口径,客流人次,待核,实际,同比,62,增长率,2026-08-21,,江苏省文旅厅,江苏暑期文旅市场,2024-08,B,https://k.sina.cn/article_3733965085_de8fc91d02701azju.html,同比+55.1%
景区目的地,江苏全省接待省外游客同比,11.9,%,增长率,2024-07-01~2024-08-31,7-8月合计,省文旅统计口径,客流人次,待核,实际,同比,62,增长率,2026-08-21,,江苏省文旅厅,江苏暑期文旅市场,2024-08,B,https://k.sina.cn/article_3733965085_de8fc91d02701azju.html,省外游客占游客总量37.3%
景区目的地,郑州上榜暑期十大周边游目的地,是,定性,定性,2024-07-01~2024-08-31,7-8月合计,平台榜单口径,搜索量,待核,实际,无(水平值),62,定性,2026-08-21,,河南省人民政府网,郑州上榜暑期全国十大周边游目的地城市,2024-09-02,B,https://www.henan.gov.cn/2024/09-02/3057240.html,携程榜单口径;周边游城市热度
景区目的地,重庆暑期接待游客,8319,万人次,水平值,2024-07-01~2024-08-31,7-8月合计,市文旅部门口径,客流人次,待核,实际,同比,62,水平值,2026-08-21,,重庆市文化旅游委,重庆暑期数据,2024-09-14,B,https://e.thecover.cn/wapepaper/html/20240914/218698.html,同比+15.3%
景区目的地,重庆暑期游客总花费,899,亿元,水平值,2024-07-01~2024-08-31,7-8月合计,市文旅部门口径,旅游总花费,待核,实际,同比,62,水平值,2026-08-21,,重庆市文化旅游委,重庆暑期数据,2024-09-14,B,https://e.thecover.cn/wapepaper/html/20240914/218698.html,同比+13.5%
消费宏观,1-7月实物商品网上零售额同比,8.7,%,增长率,2024-01-01~2024-07-31,1-7月累计,商务部累计口径,商务部社零,官方总量,实际,累计年初至今,212,增长率,2026-08-21,,商务部(国家统计局),2024年7月消费市场情况,2024-08-22,A,https://cif.mofcom.gov.cn/cif/html/newsIssue/2024/8/1724305229374.html,累计口径;实物商品网上零售占社零25.6%
消费宏观,1-7月服务零售额同比,7.2,%,增长率,2024-01-01~2024-07-31,1-7月累计,商务部累计口径,商务部社零,官方总量,实际,累计年初至今,212,增长率,2026-08-21,,商务部(国家统计局),2024年7月消费市场情况,2024-08-22,A,https://cif.mofcom.gov.cn/cif/html/newsIssue/2024/8/1724305229374.html,累计口径非单假期;餐饮收入3.06万亿(+7.1%)
消费宏观,1-8月实物商品网上零售额同比,8.1,%,增长率,2024-01-01~2024-08-31,1-8月累计,商务部累计口径,商务部社零,官方总量,实际,累计年初至今,243,增长率,2026-08-21,,商务部(国家统计局),2024年8月消费市场情况,2024-09-20,A,https://big5.cctv.com/gate/big5/jingji.cctv.com/2024/09/20/ARTIZx4NjLeCfHSs9RGQu7A0240920.shtml,累计口径;占社零总额25.6%
消费宏观,1-8月服务零售额同比,6.9,%,增长率,2024-01-01~2024-08-31,1-8月累计,商务部累计口径,商务部社零,官方总量,实际,累计年初至今,243,增长率,2026-08-21,,商务部(国家统计局),2024年8月消费市场情况,2024-09-20,A,https://big5.cctv.com/gate/big5/jingji.cctv.com/2024/09/20/ARTIZx4NjLeCfHSs9RGQu7A0240920.shtml,累计口径非单假期;餐饮收入3.5万亿(+6.6%)
消费宏观,7月社会消费品零售总额,37757,亿元,水平值,2024-07-01~2024-07-31,7月单月,国家统计局月度口径,商务部社零,官方总量,实际,同比,31,水平值,2026-08-21,,国家统计局(中新网),2024年7月份社会消费品零售总额增长2.7%,2024-08-15,A,https://m.chinanews.com/wap/detail/chs/zw/10269107.shtml,同比+2.7%;与旅游总花费分列不可相加
消费宏观,8月社会消费品零售总额,38726,亿元,水平值,2024-08-01~2024-08-31,8月单月,国家统计局月度口径,商务部社零,官方总量,实际,同比,31,水平值,2026-08-21,,国家统计局(央视网),2024年8月社会消费品零售总额增长2.1%,2024-09-20,A,https://big5.cctv.com/gate/big5/jingji.cctv.com/2024/09/20/ARTIZx4NjLeCfHSs9RGQu7A0240920.shtml,同比+2.1%;1-8月31.25万亿(+3.4%)
消费宏观,国家级夜间文旅消费集聚区夜间客流(7月上旬),1.45,亿人次,水平值,2024-07-01~2024-07-15,7月上旬15天,夜间集聚区客流口径,客流人次,官方总量,实际,同比,15,水平值,2026-08-21,,文化和旅游部(腾讯新闻转引),夜间集聚区客流分析,2024-07,B,https://news.qq.com/rain/a/20240802A031N600,7月1日-15日1.45亿人次
消费宏观,广东夜间文旅代表性商户夜间接待同比,5.5,%,增长率,2024-07-01~2024-08-31,7-8月合计,省文旅调查口径,客流人次,官方总量,实际,同比,62,增长率,2026-08-21,,广东省文旅厅,广东夜间文旅消费调查报告,2024-11,B,https://www.mct.gov.cn/gtb/index.jsp?url=http%3A%2F%2Fwww.mct.gov.cn%2Fwlbphone%2Fwlbydd%2Fxxfb%2Fqglb%2Fgd%2F202411%2Ft20241119_956351.html,暑期夜间接待同比+5.5%;夜间经济活跃
消费宏观,暑期文化和旅游消费季活动场次,3.7,万场次,水平值,2024-07-01~2024-08-31,7-8月合计,文旅部活动口径,官方总量,官方总量,实际,无(水平值),62,水平值,2026-08-21,,文化和旅游部(人民网),文旅部:各地暑期将举办超4000项约3.7万场次文旅消费活动,2024-06-27,A,http://ent.people.com.cn/n1/2024/0627/c1012-40265840.html,超4000项约3.7万场次;围绕夜间/避暑/亲子/研学等主题
消费宏观,暑期档平均票价,36.3,元,水平值,2024-06-01~2024-08-31,暑期档(6-8月),第三方票房平台口径,官方总量,行业协会计,实际,同比,92,增长率,2026-08-21,,猫眼/灯塔(头条号转引),2024暑期档票房观察,2024-08,C,https://www.toutiao.com/w/1873112933910536/,平均票价36.3元
消费宏观,暑期档电影票房,116.43,亿元,水平值,2024-06-01~2024-08-31,暑期档(6-8月),暑期档口径,官方总量,官方总量,实际,同比,92,水平值,2026-08-21,,国家电影局(人民网),多元化国产影片发力 暑期档总票房116.43亿,2024-09-01,A,https://ent.people.com.cn/n1/2024/0901/c1012-40310474.html,6月1日-8月31日暑期档;总场次创历史新高
消费宏观,暑期档观影人次,2.85,亿人次,水平值,2024-06-01~2024-08-31,暑期档(6-8月),暑期档口径,官方总量,官方总量,实际,无(水平值),92,水平值,2026-08-21,,国家电影局(人民网转引),多元化国产影片发力 暑期档总票房116.43亿,2024-09-01,B,https://ent.people.com.cn/n1/2024/0901/c1012-40310474.html,观影2.85亿人次;国产影片贡献超六成票房
游客画像,2023暑期机票订单亲子游较2019增幅,56,%,增长率,2023-07-01~2023-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,较2019,62,增长率,2026-08-21,历史基线,携程,2023年暑期出游市场报告,2023-08-30,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-08/30/content_109762579.shtml,历史基线参考;亲子游结构延续性强
游客画像,亲子客群暑期订单占比,35,%,水平值,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,无(水平值),62,水平值,2026-08-21,,携程,2024暑期出游市场报告,2024-08-28,C,https://www.chinaqw.com.cn/hqly/2024/09-02/383264.shtml,携程亲子客群订单占比35%;高质量陪伴游;该平台自身口径
游客画像,县域游异地游客占比,77,%,水平值,2024-07-01~2024-08-31,7-8月合计,携程自披露口径,平台GMV,平台自披露,实际,无(水平值),62,水平值,2026-08-21,,携程,2024暑期出游市场报告,2024-08-28,C,https://www.sanqin.com/2024-08/28/content_10832397.html,县域游异地游客占比77%
游客画像,同程亲子客群占比,35.1,%,水平值,2024-07-01~2024-08-31,7-8月合计,同程自披露口径,平台GMV,平台自披露,实际,无(水平值),62,水平值,2026-08-21,,同程旅行,2024暑期旅游市场盘点,2024-08-30,C,https://finance.sina.cn/2024-08-30/detail-incmmrra0090128.d.html,约35.1%;多人出行场景;该平台自身口径
游客画像,暑期国内租车自驾订单同比,40,%,增长率,2024-07-01~2024-08-31,7-8月合计,暑假62天口径v1.0,平台GMV,待核,实际,同比,62,增长率,2026-08-21,,央视(平台数据),暑期文旅消费盘点,2024-09-02,B,https://news.cctv.com/2024/09/02/ARTIrCbFj5cDxbMJuJ6NKi38240902.shtml,"原文""超40%"";80后90后占70%;平台口径"
游客画像,暑期国内长线游占比,超七成,定性,定性,2024-07-01~2024-08-31,7-8月合计,暑假62天口径v1.0,客流人次,待核,实际,无(水平值),62,定性,2026-08-21,,央视(平台数据),暑期文旅消费盘点,2024-09-02,B,https://news.cctv.com/2024/09/02/ARTIrCbFj5cDxbMJuJ6NKi38240902.shtml,长线游占比超七成;亲子/中老年/学生为主;避暑游热门目的地+3倍以上
