检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2023 春节 商务部 消费,2026-08-28-R1,全国重点零售和餐饮企业销售额增速 = 6.8%,商务部,重点零售和餐饮企业春节假期销售额同比增长6.8%,2023-02-03,https://www.gov.cn/xinwen/2023-02/03/content_5739829.htm,据商务部监测，全国重点零售和餐饮企业销售额与去年春节假期相比增长6.8%,snapshots/商务部_全国重点零售和餐饮企业销售额增速.html,L1,入库L1,R1,否
2023 春节 餐饮,2026-08-28-R1,重点餐饮企业营收增速 = 24.7%,中国烹饪协会,兔年春节期间重点餐饮企业经营情况调研,2023-02-10,http://www.ce.cn/cysc/newmain/yc/jsxw/202302/10/t20230210_38386476.shtml,中国烹饪协会调研：除夕至初六受访餐饮企业营收较去年春节+24.7%，与2019春节+1.9%，客流量+26%,snapshots/中国烹饪协会_重点餐饮企业营收增速.html,L1,入库L1,R1,否
2023 春节 美团 消费,2026-08-28-R1,美团日均消费规模较2019春节增速 = 66%,美团,美团发布春节消费数据,2023-01-28,https://www.cs.com.cn/ssgs/gsxw/202301/t20230128_6320337.html,美团数据：假期前6天日均消费规模比2019年春节增长66%，全国多人堂食套餐订单量同比增长53%。平台自身口径，非全市场,snapshots/美团_美团日均消费规模较2019春节增.html,L1,入库L1,R1,否
2023 春节档 电影票房,2026-08-28-R1,春节档电影票房 = 67.58亿元,国家电影局,2023年春节档电影总票房67.58亿元,2023-01-28,https://www.chinafilm.gov.cn/xwzx/gzdt/202302/t20230222_667400.html,2023年春节档（1月21-27日）电影票房67.58亿元，同比+11.89%；观影1.29亿人次，国产影片票房占比99.22%,snapshots/国家电影局_春节档电影票房.html,L1,入库L1,R1,否
2023 春节 携程,2026-08-28-R1,携程旅游订单增速 = 4倍,携程,2023年春节旅游总结报告,2023-01-27,https://hct.henan.gov.cn/2023/01-27/2678752.html,携程：春节假期国内外旅行订单皆迎来三年巅峰，旅游订单整体较虎年春节增长4倍。平台自身口径，非全市场,snapshots/携程_携程旅游订单增速.html,L1,入库L1,R1,否
2023 春节 同程,2026-08-28-R1,同程国内机票预订量较2019增速 = 129%,同程旅行,2023年春节假期OTA数据,2023-01-29,https://www.ctg.cn/article/16513,同程旅行：春节假期平台国内机票预订量较2019年同期增长129%，汽车票+230%，火车票+18%。平台自身口径,snapshots/同程旅行_同程国内机票预订量较2019增速.html,L1,入库L1,R1,否
2023 春节 携程 跟团游,2026-08-28-R1,携程跟团游订单增速 = 4.2倍,携程,2023年春节旅游总结报告,2023-01-28,https://m.traveldaily.cn/article/170686,携程：春节假期跟团游订单同比增长4.2倍，平均每团超3人，80%以上订单是跨省远途游。平台自身口径,snapshots/携程_携程跟团游订单增速.html,L1,入库L1,R1,否
2023 春节 微信 支付,2026-08-28-R1,微信线下商业支付交易量增速 = 23%,微信支付,微信公布2023年春节数据,2023-01-30,https://m.jiemian.com/article/8807302.html,微信：春节假期（1月21-27日）商户完成线下商业支付交易量较去年春节+23%。平台自身口径,snapshots/微信支付_微信线下商业支付交易量增速.html,L1,入库L1,R1,否
2023 春节 支付宝,2026-08-28-R1,支付宝低线城市消费金额增速 = 20%,支付宝,从春节支付大数据看消费信心回升,2023-01-30,https://news.cctv.com/2023/01/30/ARTINe5WKZDwVQKDsAV5ekTC230130.shtml,支付宝：春节期间三线及以下城市消费金额较去年春节增长近20%，涨幅超过一二线城市。平台自身口径,snapshots/支付宝_支付宝低线城市消费金额增速.html,L1,入库L1,R1,否
2023 春节 浙江 银联,2026-08-28-R1,浙江除夕银联消费总额 = 109.57亿元,浙江省商务厅,浙江春节消费红火开局,2023-01-24,https://news.cri.cn/2023-01-24/f4f6d86f-c069-79ff-4c61-9ff3b9c6bbde.html,浙江省商务厅：除夕当日全省银联消费总金额109.57亿元，同比+17.16%,snapshots/浙江省商务厅_浙江除夕银联消费总额.html,L1,入库L1,R1,否
2023 春节 深圳 消费,2026-08-28-R1,深圳线下消费金额 = 55.94亿元,深圳市商务局(银联监测),春节假期深圳线下消费数据,2023-01-31,https://www.stcn.com/article/detail/783342.html,据银联监测，春节假期深圳全市线下消费金额55.94亿元，同比+17.55%，消费笔数1364.63万笔，同比+8.07%,snapshots/深圳市商务局(银联监测)_深圳线下消费金额.html,L1,入库L1,R1,否
2023 春节 出入境,2026-08-28-R1,春节假期日均出入境人数(预计) = 60万人次/日,国家移民管理局,国家移民管理局部署春节口岸通关保障,2023-01-18,https://www.nia.gov.cn/n741440/n741542/c1555839/content.html,国家移民管理局预计2023年春节假期全国口岸出入境人数日均60万人次，较去年同期+约2倍，是2019年同期的32.7%,snapshots/国家移民管理局_春节假期日均出入境人数(预计).html,L1,入库L1,R1,否
2023 春节 云南,2026-08-28-R1,云南接待游客 = 4514.61万人次,云南省文化和旅游厅,2023年春节云南游客接待量创新高,2023-01-28,http://yn.news.cn/travel/2023-01/28/c_1310693264.htm,云南省文旅厅：春节假日全省共接待游客4514.61万人次，同比+244.7%，恢复至2019年130.3%,snapshots/云南省文化和旅游厅_云南接待游客.html,L1,入库L1,R1,否
2023 春节 云南,2026-08-28-R1,云南旅游收入 = 384.35亿元,云南省文化和旅游厅,2023年春节云南旅游数据,2023-01-28,http://yn.news.cn/travel/2023-01/28/c_1310693264.htm,云南春节实现旅游收入384.35亿元，同比+249.4%，恢复至2019年132.5%,snapshots/云南省文化和旅游厅_云南旅游收入.html,L1,入库L1,R1,否
2023 春节 四川,2026-08-28-R1,四川接待游客 = 5387.59万人次,四川省人民政府,春节假期5387.59万人次游四川 全国第一,2023-01-28,https://www.sc.gov.cn/10462/10464/10797/2023/1/28/4507737ccbef483bb169a902c616ab04.shtml,四川省政府：春节全省接待游客5387.59万人次，同比+24.73%，恢复至2019年89.73%，接待人数居全国第一,snapshots/四川省人民政府_四川接待游客.html,L1,入库L1,R1,否
2023 春节 四川,2026-08-28-R1,四川旅游收入 = 242.16亿元,四川省人民政府,春节假期四川旅游数据,2023-01-28,https://www.sc.gov.cn/10462/10464/10797/2023/1/28/4507737ccbef483bb169a902c616ab04.shtml,四川春节实现旅游收入242.16亿元，同比+10.43%，恢复至2019年84.75%,snapshots/四川省人民政府_四川旅游收入.html,L1,入库L1,R1,否
2023 春节 江苏,2026-08-28-R1,江苏接待游客 = 4135.01万人次,江苏省文化和旅游厅,2023年春节期间江苏接待游客突破4100万人次,2023-01-28,http://www.mct.gov.cn/whzx/qgwhxxlb/js/202301/t20230128_938787.htm,江苏省文旅厅：春节假日全省接待国内游客4135.01万人次，实现国内旅游收入282.29亿元,snapshots/江苏省文化和旅游厅_江苏接待游客.html,L1,入库L1,R1,否
2023 春节 江苏,2026-08-28-R1,江苏旅游收入 = 282.29亿元,江苏省文化和旅游厅,2023年春节期间江苏接待游客突破4100万人次,2023-01-28,http://www.mct.gov.cn/whzx/qgwhxxlb/js/202301/t20230128_938787.htm,江苏省文旅厅：春节假日全省实现国内旅游收入282.29亿元,snapshots/江苏省文化和旅游厅_江苏旅游收入.html,L1,入库L1,R1,否
2023 春节 山东,2026-08-28-R1,山东接待游客 = 3916.3万人次,山东省文化和旅游厅,山东春节假日揽客超3900万人次,2023-01-29,http://www.sd.chinanews.com.cn/2/2023/0129/86148.html,山东省文旅厅：春节全省接待游客3916.3万人次，实现旅游收入260.3亿元,snapshots/山东省文化和旅游厅_山东接待游客.html,L1,入库L1,R1,否
2023 春节 浙江,2026-08-28-R1,浙江旅游收入 = 329.5亿元,浙江省文化和旅游厅,21省春节旅游成绩单,2023-02-02,http://www.xnwbw.com/page/1/2023-02/02/A06/20230202A06_pdf.pdf,21省春节旅游成绩单：浙江旅游收入329.5亿元，同比+36.1%，突破300亿元,未存-URLError,L1,入库L1-快照未存,R1,否
2023 春节 深圳 旅游,2026-08-28-R1,深圳接待游客 = 469.25万人次,深圳市文化广电旅游体育局,大湾区旅游实现开门红,2023-02-01,http://travel.china.com.cn/txt/2023-02/01/content_85083098.html,深圳春节假期接待游客469.25万人次，旅游收入31.58亿元，同比分别+55.14%、+56.18%,snapshots/深圳市文化广电旅游体育局_深圳接待游客.html,L1,入库L1,R1,否
2023 春节 四川 A级景区,2026-08-28-R1,四川A级景区接待游客 = 2960.34万人次,四川省文化和旅游厅,四川春节假期文旅市场,2023-01-27,https://wlt.sc.gov.cn/scwlt/wlyw/2023/1/27/3a8f3e6477704b46b09baa1352e2c302.shtml,四川省文旅厅：纳入统计的743家A级景区春节共接待游客2960.34万人次,snapshots/四川省文化和旅游厅_四川A级景区接待游客.html,L1,入库L1,R1,否
2023 春节 四川 5A景区,2026-08-28-R1,四川5A景区接待游客 = 281.64万人次,四川省文化和旅游厅,四川春节假期文旅市场,2023-01-27,https://wlt.sc.gov.cn/scwlt/wlyw/2023/1/27/3a8f3e6477704b46b09baa1352e2c302.shtml,四川15家开放5A级景区接待281.64万人次，门票收入7778.58万元，同比+46.7%、+54.48%,snapshots/四川省文化和旅游厅_四川5A景区接待游客.html,L1,入库L1,R1,否
2023 春节 湖北 景区,2026-08-28-R1,湖北A级景区接待游客 = 882.91万人次,湖北省文化和旅游厅,多地文旅市场迎开门红,2023-01-28,https://www.thepaper.cn/newsDetail_forward_21704739,湖北省A级旅游景区共接待游客882.91万人次，较2022年同比增长41%,snapshots/湖北省文化和旅游厅_湖北A级景区接待游客.html,L1,入库L1,R1,否
2023 春节 郑州 景区,2026-08-28-R1,郑州重点景区接待游客 = 155.19万人次,郑州市(河南文旅投资集团),郑州春节文旅数据,2023-01-28,https://www.hnwltzjt.cn/2023/01-28/184954.html,郑州市17家重点监测旅游景区接待游客155.19万人次，同比+56.45%；门票收入1.39亿元，同比+81.47%,snapshots/郑州市(河南文旅投资集团_郑州重点景区接待游客.html,L1,入库L1,R1,否
2023 春节 青岛 景区,2026-08-28-R1,青岛A级景区接待游客 = 102.18万人次,青岛市文化和旅游局,青岛春节文旅市场,2023-01-28,http://sd.dzwww.com/sdnews/202301/t20230128_11337056.htm,青岛市监测62家A级景区春节接待102.18万人次，营业收入3110.22万元，同比+32.35%,snapshots/青岛市文化和旅游局_青岛A级景区接待游客.html,L1,入库L1,R1,否
2023 春节 湖北 酒店,2026-08-28-R1,湖北星级饭店平均出租率 = 54.81%,湖北省人民政府,钟情湖北过大年,2023-01-28,http://www.hubei.gov.cn/hbfb/bmdt/202301/t20230128_4498006.shtml,湖北省星级饭店平均出租率（出租客房数/可出租客房数）54.81%，较2022年同比增长14.76个百分点,未存-HTTPError,L1,入库L1-快照未存,R1,否
2023 春节 大理 住宿,2026-08-28-R1,大理旅游住宿设施床位出租率 = 71%,大理州文化和旅游局,大理春节假期旅游数据,2023-01-28,http://news.qq.com/rain/a/20230128A05SVI00,大理州旅游住宿设施平均床位出租率71%，峰值86%；大理市84%，峰值95.16%,snapshots/大理州文化和旅游局_大理旅游住宿设施床位出租率.html,L1,入库L1,R1,否
2023 春节 青岛 酒店,2026-08-28-R1,青岛星级饭店床位出租率 = 18.49%,青岛市文化和旅游局,青岛春节文旅市场,2023-01-28,http://sd.dzwww.com/sdnews/202301/t20230128_11337056.htm,青岛市监测的50家星级饭店床位出租率18.49%,snapshots/青岛市文化和旅游局_青岛星级饭店床位出租率.html,L1,入库L1,R1,否
2023 春节 露营 新消费,2026-08-28-R1,美团露营相关餐饮订单增速 = 272%,美团,重点零售和餐饮企业春节假期销售额同比增长6.8%,2023-02-03,https://www.gov.cn/xinwen/2023-02/03/content_5739829.htm,美团数据：春节假期露营地相关餐饮服务订单量同比+272%，提灯夜游、雪橇冰车、非遗表演等新玩法走俏。平台自身口径,snapshots/美团_美团露营相关餐饮订单增速.html,L1,入库L1,R1,否
2023 春节 抖音 滑雪,2026-08-28-R1,抖音滑雪场订单增速 = 179%,抖音生活服务,抖音生活服务春节数据报告,2023-01-31,http://cn.chinadaily.com.cn/a/202301/31/WS63d8db2ca3102ada8b22d2b5.html,抖音生活服务：全国各大滑雪场订单量同比增长179%，'滑雪过年'成新风尚，景区景点打卡超912万次。平台自身口径,snapshots/抖音生活服务_抖音滑雪场订单增速.html,L1,入库L1,R1,否
2023 春节 中国旅游研究院,2026-08-28-R1,旅游企业营收恢复度调查 = 18.2%,中国旅游研究院,春节期间表现抢眼 旅游业重返春天,2023-02-06,http://paper.people.com.cn/zgcsb/images/2023-02/06/21/zgcsb2023020621.pdf,中国旅游研究院专项调查：2023春节18.2%旅游企业营收恢复至2019同期八成以上，恢复六到八成的占49.1%,snapshots/中国旅游研究院_旅游企业营收恢复度调查.html,L1,入库L1,R1,否
2023 春节 21省 成绩单,2026-08-28-R1,21省春节旅游成绩单：四川接待游客5387.59万人次居全国第一，云南旅游收入384.35亿元居首,中国青年网/中国经济网,,,http://www.ce.cn/xwzx/gnsz/gdxw/202301/31/t20230131_38368754.shtml,四川接待游客居首位5387.59万人次，云南吸金384.35亿元居首；浙江收入329.5亿，江苏/山东/四川收入超200亿,snapshots/中国青年网_中国经济网_21省春节旅游成绩单：四川接待游.html,L2,入库L2,R1,否
2023 春节 云南 占全国,2026-08-28-R1,云南旅游收入占全国旅游收入约十分之一，大幅反超疫情前水平,澎湃新闻,,,https://m.thepaper.cn/wifiKey_detail.jsp?contid=21704739&from=wifiKey,云南旅游收入384.35亿元占全国旅游收入十分之一，多地游客接待/收入超2019年同期,snapshots/澎湃新闻_云南旅游收入占全国旅游收入约十分.html,L2,入库L2,R1,否
2023 春节 携程 长线游,2026-08-28-R1,携程春节旅行订单三年巅峰：跟团游订单+4.2倍，80%以上跨省远途，跨省酒店预订量反超2019,携程/环球旅讯,,,https://m.traveldaily.cn/article/170686,携程数据显示春节跟团游订单+4.2倍，跨省酒店预订占比近七成、预订量反超2019春节，长线游强势回归,snapshots/携程_环球旅讯_携程春节旅行订单三年巅峰：跟团游.html,L2,入库L2,R1,否
2023 春节 冰雪,2026-08-28-R1,冰雪旅游成为春节新风尚：全国滑雪场订单增长、阿勒泰住宿较2019增长350%,抖音生活服务/中证网,,,https://www.cs.com.cn/ssgs/gsxw/202301/t20230128_6320337.html,'滑雪'搜索热力值高居第三，全国雪场及周边住宿订单量近乎翻倍，新疆阿勒泰春节住宿入住量较2019+350%,snapshots/抖音生活服务_中证网_冰雪旅游成为春节新风尚：全国滑雪.html,L2,入库L2,R1,否
2023 春节 新消费场景,2026-08-28-R1,围炉煮茶、提灯夜游、雪橇冰车、非遗表演等新玩法走俏，露营餐饮订单+272%,中国政府网/美团,,,https://www.gov.cn/xinwen/2023-01/27/content_5738860.htm,春节假期新消费场景加速涌现，围炉煮茶/滑雪/游湖/登山/露营等多人共享项目受青睐,snapshots/中国政府网_美团_围炉煮茶、提灯夜游、雪橇冰车、非.html,L2,入库L2,R1,否
2023 春节档 电影,2026-08-28-R1,2023春节档电影票房67.58亿元创历史第二，《满江红》26.06亿元领跑,国家电影局/红星新闻,,,https://www.chinafilm.gov.cn/xwzx/gzdt/202302/t20230222_667400.html,春节档《满江红》以26.06亿元领跑，6部影片中《流浪地球2》《熊出没》紧随其后,snapshots/国家电影局_红星新闻_2023春节档电影票房67.58.html,L2,入库L2,R1,否
2023 春运 峰值,2026-08-28-R1,春运客流峰值明显：铁路有11天单日旅客发送量超千万,国铁集团,,,https://www.nra.gov.cn/xwzx/xwxx/xwlb/202302/t20230217_339797.shtml,2023年春运铁路日均发送870万人次，11天单日旅客发送量超千万，客流大幅回升,snapshots/国铁集团_春运客流峰值明显：铁路有11天单.html,L2,入库L2,R1,否
2023 春节 返乡消费,2026-08-28-R1,返乡消费带动小城经济：支付宝三线及以下城市消费金额增速超一二线,支付宝/央视网,,,https://news.cctv.com/2023/01/30/ARTINe5WKZDwVQKDsAV5ekTC230130.shtml,支付宝数据显示三线及以下城市消费金额较去年春节增长近20%，小城消费热度超大城市,snapshots/支付宝_央视网_返乡消费带动小城经济：支付宝三线.html,L2,入库L2,R1,否
2023 春节 惠民政策,2026-08-28-R1,湖北推出400余项文旅惠民举措，近200家A级景区免票或门票打折，11市州发放消费券700余万元,湖北省人民政府,,,http://www.hubei.gov.cn/hbfb/bmdt/202301/t20230128_4498006.shtml,湖北全省各地推出400余项文旅惠民举措，近200家A级景区推出免票或打折措施，11个市州发放消费券700余万元,未存-HTTPError,L2,入库L2-快照未存,R1,否
2023 春节 北京 文旅活动,2026-08-28-R1,八达岭夜长城春节首次开放，环球度假区'环球中国年'等特色文旅活动吸客,北京市商务局,,,https://sw.beijing.gov.cn/sy/nsjg/shchyxch/zhwxx/202301/t20230128_2907621.html,北京主要公园重点景区推出76项游园活动，八达岭夜长城首次开放，世园公园花灯、南宫景区庙会等,snapshots/北京市商务局_八达岭夜长城春节首次开放，环球度.html,L2,入库L2,R1,否
2023 春节 夜游,2026-08-28-R1,庙会灯会、花灯焰火、夜游夜市成春节标配，夜间文旅消费走热,中国徐州网,,,https://www.cnxz.com.cn/newscenter/2023/20230130224073.shtml,赏花灯看焰火逛夜市品夜宵，挑灯夜游成过节必选，灯会成网红打卡点,未存-HTTPError,L2,入库L2-快照未存,R1,否
2023 春节 研判,2026-08-28-R1,中国旅游研究院：2023春节旅游市场高开，奠定全年旅游经济稳增格局,中国旅游研究院,,,https://www.ctaweb.org.cn/zhuantiyanjiu/5302.html,戴斌解读：春节旅游市场高开，全年旅游经济稳增，出游规模/消费结构/服务质量等指标持续改善,snapshots/中国旅游研究院_中国旅游研究院：2023春节旅游.html,L2,入库L2,R1,否
2023 春节 河南,2026-08-28-R1,河南春节接待游客 = 3375.28万人次,河南省文化和旅游厅,河南省2023年春节文旅数据,2023,https://m.gmw.cn/2023-01/28/content_1303265054.htm?source=sohu,河南文旅厅：2023春节接待游客3375.28万人次(+21.9%),snapshots/河南省文化和旅游厅_河南春节接待游客.html,L1,入库L1,R1,否
2023 春节 河南 收入,2026-08-28-R1,河南春节旅游收入 = 175.21亿元,河南省文化和旅游厅,河南省2023年春节文旅数据,2023,https://m.gmw.cn/2023-01/28/content_1303265054.htm?source=sohu,河南文旅厅：2023春节旅游收入175.21亿元(+34%),snapshots/河南省文化和旅游厅_河南春节旅游收入.html,L1,入库L1,R1,否
2023 春节 上海,2026-08-28-R1,上海春节接待游客 = 1002.29万人次,上海市文化和旅游局,上海市2023年春节文旅数据,2023,https://www.tcc.org.cn/newsinfo/4974279.html,上海文旅局：2023春节接待游客1002.29万人次,snapshots/上海市文化和旅游局_上海春节接待游客.html,L1,入库L1,R1,否
2023 春节 上海 收入,2026-08-28-R1,上海春节旅游收入 = 166.40亿元,上海市文化和旅游局,上海市2023年春节文旅数据,2023,https://www.tcc.org.cn/newsinfo/4974279.html,上海文旅局：2023春节旅游收入166.40亿元,snapshots/上海市文化和旅游局_上海春节旅游收入.html,L1,入库L1,R1,否
2023 春节 郑州,2026-08-28-R1,郑州春节接待游客 = 715万人次,郑州市文化广电和旅游局,郑州市2023年春节文旅数据,2023,https://www.henan.gov.cn/2023/01-28/2679210.html,郑州市文广旅局：2023春节接待游客715万人次(+12.95%),snapshots/郑州市文化广电和旅游局_郑州春节接待游客.html,L1,入库L1,R1,否
2023 春节 观影,2026-08-28-R1,春节档观影人次 = 1.29亿人次,国家电影局,2023年春节档电影数据,2023,https://www.chinafilm.gov.cn/xwzx/gzdt/202302/t20230222_667400.html,国家电影局：2023春节档观影人次1.29亿(+13.16%),snapshots/国家电影局_春节档观影人次.html,L1,入库L1,R1,否
2023 春节 河南 出境游,2026-08-28-R1,河南春节出境游订单量增速 = 382%,同程旅行(河南文旅厅转引),同程2023春节河南数据,2023,https://hct.henan.gov.cn/2023/01-29/2680197.html,同程：2023春节河南出境游订单量+382%。平台自身口径,snapshots/同程旅行(河南文旅厅转引_河南春节出境游订单量增速.html,L1,入库L1,R1,否
2023 春节 演出,2026-08-28-R1,春节全国营业性演出场次 = 9400场,中国演出行业协会,2023年春节文化市场数据,2023,http://paper.people.com.cn/rmrbhwb/images/2023-01/30/07/rmrbhwb2023013007.pdf,人民日报/中国演出行业协会：2023春节演出约9400场,snapshots/中国演出行业协会_春节全国营业性演出场次.html,L1,入库L1,R1,否
2023春节 酒店 RevPAR 锦江,2026-08-31-R2,酒店综合RevPAR同比增幅 = 94.4%,锦江酒店(中国区),兔年春节酒店经营数据,2023-02,http://www.ce.cn/xwzx/gnsz/gdxw/202302/01/t20230201_38370183.shtml,"1月25日锦江酒店旗下全国酒店综合RevPAR较去年同比提升94.4%,已接近恢复至疫情前水平;1月23-24日平均入住率均超去年同期50%",snapshots/中国经济网_春节酒店量价齐升.html,L1,入库L1,R2,否
2023春节 酒店 RevPAR 德胧,2026-08-31-R2,酒店综合RevPAR同比增幅 = 130%,德胧集团,春节期间酒店经营数据,2023-01-31,https://m.thepaper.cn/newsDetail_forward_21770001,"德胧集团春节假期7天综合RevPAR较2022年春节同比提升130%,已接近2019年同期水平;70余家酒店营收破百万",未存-动态页,L1,入库L1-快照未存,R2,否
2023春节 商务部 零售 餐饮 销售额,2026-08-31-R2,重点零售和餐饮企业销售额同比增幅 = 6.8%,商务部,春节假期消费市场监测数据,2023-02-03,https://www.gov.cn/xinwen/2023-02/03/content_5739829.htm,"据商务部监测,全国重点零售和餐饮企业销售额与去年春节假期相比增长6.8%,年货等商品销售旺盛,生活必需品货丰价稳",snapshots/商务部_春节重点零售餐饮销售额.html,L1,入库L1,R2,是-共2条
2023春节 餐饮 堂食 商务部,2026-08-31-R2,餐饮堂食消费同比增幅 = 15.4%,商务部(引用平台数据),春节假期生活服务消费数据,2023-01-30,https://news.cctv.com/2023/01/30/ARTIkiw4SwKIJZIm7LngD6Mt230130.shtml,"春节假期餐饮堂食消费同比增长15.4%,店均消费增长10.8%;年夜饭消费好于预期",未存-网络不可达,L1,入库L1-快照未存,R2,否
2023春节 税务总局 服务消费 增值税发票,2026-08-31-R2,服务消费相关行业销售收入同比增幅 = 13.5%,国家税务总局,春节假期增值税发票数据,2023-02,http://www.ce.cn/cysc/newmain/yc/jsxw/202302/10/t20230210_38386476.shtml,"国家税务总局增值税发票数据显示,今年春节假期全国服务消费相关行业销售收入同比增长13.5%,比2019年春节假期年均增长8.1%",未存-网络不可达,L1,入库L1-快照未存,R2,否
2023春节 人均消费 推算,2026-08-31-R2,人均旅游消费 = 1220元/人次,本技能测算,人均消费推算,2026-08-31,https://www.mct.gov.cn/whzx/whyw/202301/t20230127_938781.htm,国内旅游收入3758.43亿元÷出游人次3.08亿=人均消费约1220元/人次,snapshots/文旅部_2023春节假期文旅市场情况.html,L1,入库L1,R2,是-共10条
2023春节 恢复度 2019 文旅部,2026-08-31-R2,旅游收入恢复度(较2019) = 73.1%,文化和旅游部数据中心,2023年春节假期文化和旅游市场情况,2023-01-27,https://www.mct.gov.cn/whzx/whyw/202301/t20230127_938781.htm,"实现国内旅游收入3758.43亿元,同比增长30%,恢复至2019年同期的73.1%;出游人次恢复至2019年同期的88.6%",snapshots/文旅部_2023春节假期文旅市场情况.html,L1,入库L1,R2,是-共10条
2023春节 A级景区 开放 文旅部,2026-08-31-R2,A级旅游景区正常开放数量 = 10739家,文化和旅游部,2023年春节假期文化和旅游市场情况,2023-01-27,https://www.mct.gov.cn/whzx/whyw/202301/t20230127_938781.htm,"10739家A级旅游景区正常开放,占全国A级旅游景区总数的73.5%;免费开放A级旅游景区1281家占9%",snapshots/文旅部_2023春节假期文旅市场情况.html,L1,入库L1,R2,是-共10条
2023春节 夜间消费 集聚区 文旅部,2026-08-31-R2,国家级夜间文旅消费集聚区客流量 = 5212.2万人次,文化和旅游部(数据监测),2023年春节假期文化和旅游市场情况,2023-01-27,https://www.mct.gov.cn/whzx/whyw/202301/t20230127_938781.htm,"243个国家级夜间文化和旅游消费集聚区客流量5212.2万人次,平均每个集聚区每夜3.06万人次",snapshots/文旅部_2023春节假期文旅市场情况.html,L1,入库L1,R2,是-共10条
