主题,数据点,数值,单位,单位粒度,统计起止日,统计窗口,口径版本,指标口径类型,口径类型,数据性质,基期,假期天数,数值类型,采集日期,缺口标记,来源机构,报告/资料名,发布时间,可信度等级,URL,备注
交通出行,铁路客运量(预测),0.9,亿人次,人次,2023-04-29 至 2023-05-03,5天,5天口径,铁路客运量,官方总量,预计,较节假日X(2023五一),5,水平值,2026-08-21,预判待回填,AI前瞻(待官方回填),内部测算·预测台账,2026-08-21,D,https://www.gov.cn/,预测ID=2023五一-F03；中心值0.9亿人次/区间0.85-1.0亿/置信度中；探亲+旅游双高峰，日均强度高于春节
交通出行,铁路春运（40天）发送旅客,3.48,亿人次,人次,2023-01-07 至 2023-02-15,7天,40天口径,铁路客运量,官方营业性(不含自驾),实际,同比,7,40天(春运),2023-02-16,空,国铁集团,2023年铁路春运圆满收官,2023-02-15,A,http://www.china-railway.com.cn/xwzx/ywsl/202302/t20230220_126229.html,同比+37.4%；日均870万；恢复2019的85.5%
平台渠道,同程国内机票预订量（较2019）,129,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,较2019,7,水平值,2023-02-16,空,同程旅行,2023春节假期旅行消费数据报告,2023-01,C,https://www.ctg.cn/article/16513,汽车票+230%；火车票+18%
平台渠道,同程汽车票预订量(较2019),230,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,较2019,7,增长率,2023-02-16,空,同程旅行,2023春节假期旅行消费数据报告,2023-01,C,https://www.ctg.cn/article/16513,平台自披露，非全市场；复合增速拆分
平台渠道,同程火车票预订量(较2019),18,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,较2019,7,增长率,2023-02-16,空,同程旅行,2023春节假期旅行消费数据报告,2023-01,C,https://www.ctg.cn/article/16513,平台自披露，非全市场；复合增速拆分
平台渠道,携程出境游整体订单同比,640,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,同比,7,增长率,2023-02-16,空,携程,2023年春节旅游总结报告,2023-01-27,C,https://www.ctg.cn/article/16513,跨境机票+4倍以上
平台渠道,携程旅游订单整体（较虎年）同比,4,倍,倍数,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,同比,7,水平值,2023-02-16,空,携程,2023年春节旅游总结报告,2023-01-27,C,https://www.ctg.cn/article/16513,国内外皆三年巅峰
平台渠道,携程跟团游订单同比,4.2,倍,倍数,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,同比,7,水平值,2023-02-16,空,携程,2023年春节旅游总结报告,2023-01-27,C,https://www.ctg.cn/article/16513,80%以上跨省远途
平台渠道,美团生活服务业日均消费规模（较2019）,66,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,较2019,7,水平值,2023-02-16,空,美团（人民网/央广转引）,各大平台春节消费报告,2023-02-03,C,https://www.cnii.com.cn/rmydb/202302/t20230203_444045.html,前6天；异地消费+76%
平台渠道,飞猪境内长线游订单同比,500,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,同比,7,水平值,2023-02-16,空,飞猪,春节出游快报,2023-01-26,C,https://www.ctg.cn/article/16513,机票+40%；火车票+80%
平台渠道,飞猪机票预订量同比,40,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,同比,7,增长率,2023-02-16,空,飞猪,春节出游快报,2023-01-26,C,https://www.ctg.cn/article/16513,平台自披露，非全市场；复合增速拆分
平台渠道,飞猪火车票预订量同比,80,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,同比,7,增长率,2023-02-16,空,飞猪,春节出游快报,2023-01-26,C,https://www.ctg.cn/article/16513,平台自披露，非全市场；复合增速拆分
总体,国内出游人次(预测),2.7,亿人次,人次,2023-04-29 至 2023-05-03,5天,5天口径,客流人次,官方总量,预计,较节假日X(2023五一),5,水平值,2026-08-21,预判待回填,AI前瞻(待官方回填),内部测算·预测台账,2026-08-21,D,https://www.gov.cn/,预测ID=2023五一-F01；中心值2.7亿人次/区间2.5-3.0亿/置信度中；疫后首轮完整复苏假期，返乡+出游叠加；口径效应：2023五一5天 vs 春节7天，绝对量不可直接比，须per-day折算
总体,国内旅游人均每日消费(测算),174.3,元,人均day,2023-01-21 至 2023-01-27,7天,7天口径,旅游总花费,测算,推算,无(水平值),7,水平值,2026-08-21,测算待核,AI推算(总花费÷人次÷天数),内部测算,2026-08-21,D,https://www.mct.gov.cn/whzx/whyw/202301/t20230127_938781.htm,总花费÷人次÷7天；推算值非官方直报，永久标D级
总体,国内旅游人均消费(测算),1220.3,元,人均trip,2023-01-21 至 2023-01-27,7天,7天口径,旅游总花费,测算,推算,无(水平值),7,水平值,2026-08-21,测算待核,AI推算(总花费÷出游人次),内部测算,2026-08-21,D,https://www.mct.gov.cn/whzx/whyw/202301/t20230127_938781.htm,总花费3758.43亿÷3.08亿人次；推算值非官方直报
总体,国内旅游出游人次,3.08,亿人次,人次,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,官方总量,实际,同比,7,增长率,2023-02-16,空,文化和旅游部（新华社转引）,2023年春节假期文化和旅游市场情况,2023-01-27,A,https://www.gov.cn/xinwen/2023-01/27/content_5738861.htm,同比+23.1%；恢复至2019同期88.6%
总体,国内旅游收入,3758.43,亿元,亿元,2023-01-21 至 2023-01-27,7天,7天口径,旅游总花费,官方总量,实际,同比,7,增长率,2023-02-16,空,文化和旅游部,2023年春节假期文化和旅游市场情况,2023-01-27,A,https://www.mct.gov.cn/whzx/whyw/202301/t20230127_938781.htm,同比+30%；恢复至2019同期73.1%
总体,国内旅游收入(预测),1400,亿元,亿元,2023-04-29 至 2023-05-03,5天,5天口径,旅游总花费,官方总量,预计,较节假日X(2023五一),5,水平值,2026-08-21,预判待回填,AI前瞻(待官方回填),内部测算·预测台账,2026-08-21,D,https://www.gov.cn/,预测ID=2023五一-F02；中心值1400亿元/区间1300-1550亿/置信度中；恢复斜率延续春节；人均消费稳中有升
新消费,京东预制菜成交额同比,600,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,同比,7,水平值,2023-02-16,空,京东（新华网转引）,吃吃喝喝火爆兔年春节,2023-02-10,C,https://ex.chinadaily.com.cn/exchange/partners/82/rss/channel/cn/columns/ma7abu/stories/WS63e5ed06a3102ada8b22e7d0.html,交叉印证预制菜热
新消费,美团前6天多人堂食套餐订单同比,53,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,同比,7,水平值,2023-02-16,空,美团（央视网转引）,新春消费旺,2023-01-28,C,https://news.cctv.com/2023/01/28/ARTIiRwRmntHZM4IUPue2tZh230128.shtml,上海堂食+200%
新消费,销售季全国预制菜销售额,1307.53,亿元,亿元,2023-01-01 至 2023-01-27,7天,春节销售季口径,商务部社零,官方总量,实际,同比,7,春节销售季,2023-02-16,空,艾媒咨询（新华网转引）,吃吃喝喝火爆兔年春节,2023-02-10,C,https://ex.chinadaily.com.cn/exchange/partners/82/rss/channel/cn/columns/ma7abu/stories/WS63e5ed06a3102ada8b22e7d0.html,同比+43.6%（交叉印证：京东+600%/叮咚+500%）
旅行社,携程私家团订单同比,6,倍,倍数,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,同比,7,水平值,2023-02-16,空,携程,2023年春节旅游总结报告,2023-01-27,C,https://www.ctg.cn/article/16513,新跟团亮眼
旅行社,途牛跟团游（打包产品）占比,43,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,平台自披露,实际,无(水平值),7,水平值,2023-02-16,空,途牛旅游网,春节旅游数据,2023-01-27,C,https://www.sohu.com/a/634795264_114988,高于自由行/自驾
旅行社,途牛跨省游出游人次占比,68,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,平台自披露,实际,无(水平值),7,水平值,2023-02-16,空,途牛旅游网（媒体转引）,春节旅游数据,2023-01-27,C,https://www.sohu.com/a/634795264_114988,近年来少数跨省主导假期
景区目的地,A级旅游景区正常开放数,10739,家,家,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,官方总量,实际,无(水平值),7,水平值,2023-02-16,空,文化和旅游部,假期市场情况,2023-01-27,A,https://www.gov.cn/xinwen/2023-01/27/content_5738861.htm,占全国A级73.5%
景区目的地,免费开放A级旅游景区,1281,家,家,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,官方总量,实际,无(水平值),7,水平值,2023-02-16,空,文化和旅游部,假期市场情况,2023-01-27,A,https://www.gov.cn/xinwen/2023-01/27/content_5738861.htm,占9%；62家5A免票
景区目的地,全国营业性演出场次,9400,余场次,场次,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,官方总量,实际,同比,7,增长率,2023-02-16,空,文化和旅游部,假期市场情况,2023-01-27,A,https://www.gov.cn/xinwen/2023-01/27/content_5738861.htm,同比+40.92%；票房3.78亿元
景区目的地,同程酒店预订热门目的地Top10,西安/三亚/成都/重庆/上海/长沙/昆明/广州/南宁/深圳,清单,清单,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,平台自披露,实际,无(水平值),7,复合,2023-02-16,空,同程旅行,2023春节假期旅行消费数据报告,2023-01,C,https://www.ctg.cn/article/16513,西安/杭州/哈尔滨+10倍
景区目的地,夜间文旅消费集聚区客流量,5212.2,万人次,人次,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,官方总量,实际,无(水平值),7,水平值,2023-02-16,空,文化和旅游部,假期市场情况,2023-01-27,A,https://www.gov.cn/xinwen/2023-01/27/content_5738861.htm,243个集聚区，平均每夜3.06万人次
景区目的地,小众城市酒店预订同比（洛阳/开封/佛山/惠州）,1000,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,平台GMV,平台自披露,实际,同比,7,增长率,2023-02-16,空,同程旅行,2023春节假期旅行消费数据报告,2023-01,C,https://www.ctg.cn/article/16513,同比超10倍
景区目的地,携程平台热门国内目的地Top5,成都/上海/广州/北京/重庆,清单,清单,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,平台自披露,实际,无(水平值),7,复合,2023-02-16,空,携程/飞猪,2023年春节旅游总结报告,2023-01,C,https://www.ctg.cn/article/16513,排名
景区目的地,营业性演出票房收入,3.78,亿元,亿元,2023-01-21 至 2023-01-27,7天,7天口径,旅游总花费,官方总量,实际,无(水平值),7,水平值,2023-02-16,空,文化和旅游部,假期市场情况,2023-01-27,A,https://www.gov.cn/xinwen/2023-01/27/content_5738861.htm,观演约323.8万人次
消费宏观,全国示范步行街客流量同比,62.2,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,官方总量,实际,同比,7,水平值,2023-02-16,空,商务部,春节消费,2023-01-30,A,https://www.cnr.cn/ent/canyin/zixun/20230130/t20230130_526139606.shtml,—
消费宏观,商务部全国重点零售和餐饮企业销售额（农历同比）,6.8,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,商务部社零,官方总量,实际,同比,7,水平值,2023-02-16,空,商务部（央广网转引）,春节餐饮消费热度攀升,2023-01-30,A,https://www.cnr.cn/ent/canyin/zixun/20230130/t20230130_526139606.shtml,商务大数据监测
消费宏观,实物商品网上零售额同比,14.5,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,商务部社零,官方总量,实际,同比,7,水平值,2023-02-16,空,商务部,春节消费,2023-01-30,A,https://www.cnr.cn/ent/canyin/zixun/20230130/t20230130_526139606.shtml,全国网上年货节
消费宏观,档电影票房,67.58,亿元,亿元,2023-01-21 至 2023-01-27,7天,7天口径,旅游总花费,官方总量,实际,无(水平值),7,水平值,2023-02-16,空,国家电影局（央视网转引）,新春消费旺,2023-01-28,B,https://news.cctv.com/2023/01/28/ARTIiRwRmntHZM4IUPue2tZh230128.shtml,影史第二；超2022春节档
消费宏观,海南离岛免税人均消费,9959,元,元,2023-01-21 至 2023-01-27,7天,7天口径,离岛免税,官方总量,实际,无(水平值),7,水平值,2023-02-16,空,海口海关（新华社/中新网）,春节假期海南离岛免税,2023-01-28,A,https://www.chinanews.com/cj/2023/01-28/9942797.shtml,自购物金额15.6亿备注拆分；人数15.7万
消费宏观,海南离岛免税购物人数,15.7,万人次,人次,2023-01-21 至 2023-01-27,7天,7天口径,离岛免税,官方总量,实际,无(水平值),7,水平值,2023-02-16,空,海口海关（新华社/中新网）,春节假期海南离岛免税,2023-01-28,A,https://www.chinanews.com/cj/2023/01-28/9942797.shtml,自购物金额15.6亿备注拆分；人均9959元
消费宏观,海南离岛免税购物金额,15.6,亿元,亿元,2023-01-21 至 2023-01-27,7天,7天口径,离岛免税,官方总量,实际,同比,7,增长率,2023-02-16,空,海口海关（新华社/中新网）,春节假期海南离岛免税,2023-01-28,A,https://www.chinanews.com/cj/2023/01-28/9942797.shtml,同比+5.88%；人数15.7万；人均9959元
消费宏观,群众文化活动场次,11,万场,万场,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,官方总量,实际,无(水平值),7,水平值,2023-02-16,空,文化和旅游部,假期市场情况,2023-01-27,A,https://www.gov.cn/xinwen/2023-01/27/content_5738861.htm,参与约4.73亿人次
消费宏观,餐饮堂食店均消费同比,10.8,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,商务部社零,官方总量,实际,同比,7,增长率,2023-02-16,空,商务部（国务院联防联控机制发布会，央视网转引）,促消费成热门关键词,2023-01-30,A,https://www.sohu.com/a/636128811_409908,店均口径；与餐饮堂食+15.4%同源不同口径
消费宏观,餐饮堂食消费同比,15.4,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,商务部社零,官方总量,实际,同比,7,水平值,2023-02-16,空,商务部（国务院联防联控机制发布会，央视网转引）,促消费成热门关键词,2023-01-30,A,https://www.sohu.com/a/636128811_409908,店均+10.8%
游客画像,游客平均出游距离,206.9,公里,公里,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,官方总量,实际,同比,7,增长率,2023-02-16,空,中国旅游研究院（媒体转引）,春节旅游消费研究,2023-01,C,https://www.toutiao.com/article/7194738566721864225/,同比+57%；恢复76%（正常年份）
游客画像,目的地平均游憩半径,11.2,公里,公里,2023-01-21 至 2023-01-27,7天,7天口径,客流人次,官方总量,实际,同比,7,增长率,2023-02-16,空,中国旅游研究院,春节旅游消费研究,2023-01,C,https://www.toutiao.com/article/7194738566721864225/,同比+34.4%；恢复75%
酒店住宿,三亚主要酒店市场RevPAR,3080,元,元,2023-01-21 至 2023-01-27,7天,7天口径,酒店RevPAR,待核,实际,同比,7,增长率,2023-02-16,空,STR Global/NorthStar,三亚酒店市场春节黄金周,2023-02,B,http://www.northstarhk.com/newsinfo/5129192.html,同比+14%
酒店住宿,三亚主要酒店市场平均出租率,85,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,酒店RevPAR,待核,实际,同比,7,增长率,2023-02-16,空,STR Global/NorthStar（转引）,三亚酒店市场春节黄金周,2023-02,B,http://www.northstarhk.com/newsinfo/5129192.html,同比-7pct；初一至初七7天
酒店住宿,三亚主要酒店市场平均房价,3621,元,元,2023-01-21 至 2023-01-27,7天,7天口径,酒店RevPAR,待核,实际,同比,7,增长率,2023-02-16,空,STR Global/NorthStar,三亚酒店市场春节黄金周,2023-02,B,http://www.northstarhk.com/newsinfo/5129192.html,同比+23%
酒店住宿,中国饭店协会调研超七成住宿企业营收恢复至疫前,70,%以上,百分比,2023-01-21 至 2023-01-27,7天,7天口径,酒店RevPAR,待核,实际,无(水平值),7,水平值,2023-02-16,空,中国饭店协会（媒体转引）,酒店业率先复苏,2023-02-02,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-02/02/content_85084809.html,近40%反超；平均+15.6%
酒店住宿,华住集团RevPAR同比,120,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,酒店RevPAR,待核,实际,同比,7,增长率,2023-02-16,空,华住集团（中国饭店协会/媒体转引）,酒店业率先复苏,2023-02-02,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-02/02/content_85084809.html,平均出租率同比最高+70%
酒店住宿,锦江酒店综合RevPAR（1月25日）同比,94.4,%,百分比,2023-01-21 至 2023-01-27,7天,7天口径,酒店RevPAR,待核,实际,同比,7,水平值,2023-02-16,空,锦江酒店（中国区，媒体转引）,酒店业率先复苏,2023-02-02,C,https://big5.china.com.cn/gate/big5/travel.china.com.cn/txt/2023-02/02/content_85084809.html,接近疫前水平
