检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2025 春节 非遗 L2,2026-08-28-R1,首个申遗成功后春节：'非遗'成春节文旅关键词，各地深挖春节非遗年味，非遗游、民俗游火爆,文化和旅游部,,,https://www.gov.cn/yaowen/liebiao/202502/content_7002463.htm,春节列入人类非遗名录后首个春节，文旅融合年味浓，各地推出非遗贺新春活动,snapshots/文化和旅游部_首个申遗成功后春节：'非遗'成春.html,L2,入库L2,R1,否
2025 春节 以旧换新 L2,2026-08-28-R1,消费品'以旧换新'政策持续显效：家电、通讯器材销售额+10%以上，政策带动大宗消费,商务部,,,https://www.gov.cn/lianbo/bumen/202502/content_7002504.htm,春节期间全国消费市场年味浓、人气足、销售旺，商品消费亮点突出,snapshots/商务部_消费品'以旧换新'政策持续显效：.html,L2,入库L2,R1,否
2025 春节 入境 L2,2026-08-28-R1,春节入境游火热：境外来华人员支付交易笔数/金额+127.30%/+93.54%，'China Travel'持续升温,中国人民银行,,,https://news.qq.com/rain/a/20250206A02Z1700,免签政策持续发力，境外来华人员消费快速增长,snapshots/中国人民银行_春节入境游火热：境外来华人员支付.html,L2,入库L2,R1,否
2025 春节 北方 L2,2026-08-28-R1,北方文旅增长领先：辽宁、山西、黑龙江、天津春节旅游人数增长显著，冰雪游、民俗游带动,极目新闻,,,http://m.toutiao.com/group/7610825667659301428/,辽宁/山西/黑龙江/天津旅游人数分别增长显著，北方冰雪文旅持续火热,snapshots/极目新闻_北方文旅增长领先：辽宁、山西、黑.html,L2,入库L2,R1,否
2025 春节 携程 跨境,2026-08-28-R1,携程跨境游订单增速 = 30%,携程,2025年春节旅游总结报告,2025,https://www.traveldaily.cn/article/185863/,携程：2025春节跨境游订单+30%，入境游门票订单+180%。平台自身口径,snapshots/携程_携程跨境游订单增速.html,L1,入库L1,R1,否
2025 春节 美团,2026-08-28-R1,美团古城酒店搜索量增速 = 228%,美团,美团2025年春节数据,2025,https://view.inews.qq.com/a/20250205A01OTN00?uid%5B0%5D=100218392471&uid%5B1%5D=100218392471,美团：2025春节'古城酒店'搜索量+228%。平台自身口径,snapshots/美团_美团古城酒店搜索量增速.html,L1,入库L1,R1,否
2025 春节 去哪儿,2026-08-28-R1,去哪儿县城酒店预订量增速 = 40%,去哪儿,去哪儿2025年春节数据,2025,https://m.bjnews.com.cn/detail/1738735200168040.html,去哪儿：2025春节县城酒店预订量+40%。平台自身口径,snapshots/去哪儿_去哪儿县城酒店预订量增速.html,L1,入库L1,R1,否
2025 春节 飞猪 非遗,2026-08-28-R1,飞猪非遗游热度增速 = 40%,飞猪,2025年春节假期出游快报,2025,https://m.voc.com.cn/xhn/news/202502/27382142.html,飞猪：2025春节非遗游热度+40%。平台自身口径,snapshots/飞猪_飞猪非遗游热度增速.html,L1,入库L1,R1,否
2025 春节 同程 县城,2026-08-28-R1,同程县域中高端酒店预订 = 预订增长定性,同程旅行,同程2025年春节数据,2025,https://m.bjnews.com.cn/detail/1738735200168040.html,同程：2025春节部分县城中高端酒店预订增长。平台自身口径,snapshots/同程旅行_同程县域中高端酒店预订.html,L1,入库L1,R1,否
2025 春节 北京,2026-08-28-R1,北京接待游客 = 1758.9万人次,北京市文化和旅游局,北京市2025年春节旅游数据,2025,https://whlyj.beijing.gov.cn/zwgk/xwzx/gzdt/202502/t20250205_4003564.html,北京文旅局：2025春节接待游客1758.9万人次，总花费286.7亿元，人均1630元,snapshots/北京市文化和旅游局_北京接待游客.html,L1,入库L1,R1,否
2025 春节 上海,2026-08-28-R1,上海接待游客 = 1777.84万人次,上海市文化和旅游局,上海市2025年春节旅游数据,2025,http://m.toutiao.com/group/7467549250768650791/,上海文旅局：2025春节接待游客1777.84万人次(+6.08%),snapshots/上海市文化和旅游局_上海接待游客.html,L1,入库L1,R1,否
2025 春节 广州,2026-08-28-R1,广州旅游总收入 = 160.1亿元,广州市文化广电旅游局,广州市2025年春节旅游数据,2025,https://view.inews.qq.com/a/20250206A0A5AF00,广州：2025春节旅游总收入160.1亿元,snapshots/广州市文化广电旅游局_广州旅游总收入.html,L1,入库L1,R1,否
2025 春节 民宿,2026-08-28-R1,大理连续三年民宿预订第一 = 民宿预订TOP1定性,美团,美团2025年春节民宿数据,2025,https://view.inews.qq.com/a/20250205A01OTN00?uid%5B0%5D=100218392471&uid%B1%5D=100218392471,美团：大理连续三年民宿预订第一。平台自身口径,snapshots/美团_大理连续三年民宿预订第一.html,L1,入库L1,R1,否
2025 春节 海南 出入境,2026-08-28-R1,海南出入境旅客预计 = 6.2万人,海口出入境边检总站,2025年春节海南出入境数据,2025,https://api3.cls.cn/share/article/1934362?os=ios&sv=815&app=,海口边检总站：2025春节海南出入境旅客预计超6.2万人(+50%),snapshots/海口出入境边检总站_海南出入境旅客预计.html,L1,入库L1,R1,否
2025 春节 县城 L2,2026-08-28-R1,县城中高端酒店预订增长：返乡青年不住家、住县城豪华酒店成新趋势，县域消费升级,去哪儿/同程,,,https://m.bjnews.com.cn/detail/1738735200168040.html,这届回乡过年的年轻人带回城里的消费方式，县域酒店市场火热,snapshots/去哪儿_同程_县城中高端酒店预订增长：返乡青年.html,L2,入库L2,R1,否
2025 春节 非遗游 L2,2026-08-28-R1,非遗游成顶流：'古城酒店''古城民宿'搜索量大涨，非遗体验类产品热销,飞猪/美团,,,https://m.voc.com.cn/xhn/news/202502/27382142.html,首个非遗春节，非遗游热度较去年大增40%，逛灯会、赏民俗最热门,snapshots/飞猪_美团_非遗游成顶流：'古城酒店''古城.html,L2,入库L2,R1,否
2025 春节 邮轮 L2,2026-08-28-R1,邮轮游兴起：邮轮订单同比增357%+，其中50岁+订单增近2倍,携程/交银国际,,,https://files.bocomgroup.com/download/Internet_Sector-250206s.pdf,春节邮轮游增长迅猛，中老年客群增长突出,snapshots/携程_交银国际_邮轮游兴起：邮轮订单同比增357.html,L2,入库L2,R1,否
2025 春节 出游半径,2026-08-28-R1,游客平均出游半径 = 233.10公里,东吴证券,2025年春节出行消费点评,2025,https://pdf.dfcfw.com/pdf/H3_AP202502111642960281_1.pdf?1739263365000.pdf,东吴证券：2025春节游客平均出游半径233.10公里(+2.3%),snapshots/东吴证券_游客平均出游半径.html,L1,入库L1,R1,否
2025 春节 流动 B组,2026-08-28-R1,春节假期跨区域人员流动量(东吴口径) = 23.3亿人次,东吴证券,商贸零售行业跟踪周报,2025,https://pdf.dfcfw.com/pdf/H3_AP202502101642919529_1.pdf?1739149329000.pdf,东吴证券：2025春节跨区域人员流动量23.3亿人次(+7%),snapshots/东吴证券_春节假期跨区域人员流动量(东吴口.html,L1,入库L1,R1,否
2025 春节 人均出游天数,2026-08-28-R1,人均出游天数 = 4.8天,中金公司,中金每周研报精选第207期,2025,https://www.cicc.com/upload/file/129790/%E6%AF%8F%E5%91%A8%E7%A0%94%E6%8A%A5%E7%B2%BE%E9%80%89%EF%BC%88%E7%AC%AC207%E6%9C%9F%EF%BC%89.pdf,中金：2025春节人均出游天数约4.8天，超2019年4.3天,未存-HTTPError,L1,入库L1-快照未存,R1,否
2025 春节 游憩半径,2026-08-28-R1,游客平均游憩半径增速 = 34.7%,东吴证券,2025年春节出行消费点评,2025,https://pdf.dfcfw.com/pdf/H3_AP202502111642960281_1.pdf?1739263365000.pdf,东吴证券：2025春节游客平均游憩半径+34.7%,snapshots/东吴证券_游客平均游憩半径增速.html,L1,入库L1,R1,否
2025 春节 电影,2026-08-28-R1,春节档电影票房 = 95.10亿元,国家电影局,2025年春节档电影市场数据,2025,https://www.chinafilm.gov.cn/xwzx/gzdt/202502/t20250205_884024.html,国家电影局：2025春节档票房95.10亿元，观影1.87亿人次，创纪录,snapshots/国家电影局_春节档电影票房.html,L1,入库L1,R1,否
2025 春节 出入境,2026-08-28-R1,春节出入境人员 = 1436.6万人次,国家移民管理局,国家移民管理局2025春节数据,2025,https://www.cicc.com/upload/file/129790/%E6%AF%8F%E5%91%A8%E7%A0%94%E6%8A%A5%E7%B2%BE%E9%80%89%EF%BC%88%E7%AC%AC207%E6%9C%9F%EF%BC%89.pdf,国家移民管理局：2025春节出入境1436.6万人次(+6.2%),未存-HTTPError,L1,入库L1-快照未存,R1,否
2025 春节 网上零售,2026-08-28-R1,全国网上零售额增速 = 5.8%,商务部,商务部2025春节消费数据,2025,https://www.gov.cn/lianbo/bumen/202502/content_7002577.htm,商务部：2025春节全国网上零售额+5.8%,snapshots/商务部_全国网上零售额增速.html,L1,入库L1,R1,否
2025 春节 南北 L2,2026-08-28-R1,南北双向奔赴：南方游客北上体验冰雪、北方游客南下避寒养生成春节热门，'北冰雪'与'南避寒'双向奔赴,中金公司/文旅部,,,https://www.cicc.com/upload/file/129790/%E6%AF%8F%E5%91%A8%E7%A0%94%E6%8A%A5%E7%B2%BE%E9%80%89%EF%BC%88%E7%AC%AC207%E6%9C%9F%EF%BC%89.pdf,春节申遗带动民俗游热潮，南北客流双向流动特征明显,未存-HTTPError,L2,入库L2-快照未存,R1,否
2025 春节 国产IP L2,2026-08-28-R1,国产影视IP带火消费：《哪吒2》等头部影片带动春节档票房破95亿创新高，谷子经济、潮玩消费升温,国家电影局/国泰君安,,,https://www.news.cn/20250206/da6026775620427694b8eec8c9609550/c.html,头部影片带动作用显著，文化消费与实体消费共振,snapshots/国家电影局_国泰君安_国产影视IP带火消费：《哪吒2》.html,L2,入库L2,R1,否
2025 春节 境外支付,2026-08-28-R1,境外来华人员支付交易金额增速 = 93.54%,银联/网联/中国人民银行,2025年春节支付数据,2025,https://news.qq.com/rain/a/20250206A02Z1700,央行：2025春节境外来华人员支付交易金额+93.54%,snapshots/银联_网联_中国人民银行_境外来华人员支付交易金额增速.html,L1,入库L1,R1,否
2025 春节 观影,2026-08-28-R1,春节档观影人次 = 1.87亿人次,国家电影局,2025年春节档电影数据,2025,https://www.iesdouyin.com/share/video/7467772979200544019,国家电影局：2025春节档观影人次1.87亿刷新纪录,snapshots/国家电影局_春节档观影人次.html,L1,入库L1,R1,否
2025 春节 场次,2026-08-28-R1,春节档放映总场次 = 346.8万场,国家电影局,2025年春节档电影数据,2025,http://big5.cctv.com/gate/big5/culture-travel.cctv.com/2025/02/07/ARTIc7MrvlRosHSUEkwLZzrq250207.shtml,国家电影局：2025春节档放映346.8万场,snapshots/国家电影局_春节档放映总场次.html,L1,入库L1,R1,否
2025 春节 广东 收入,2026-08-28-R1,广东春节旅游收入 = 745.3亿元,广东省文化和旅游厅,广东省2025年春节文旅数据,2025,https://www.chinanews.com.cn/sh/2025/02-04/10363233.shtml,广东省文旅厅：2025春节旅游收入745.3亿元(+7.5%),snapshots/广东省文化和旅游厅_广东春节旅游收入.html,L1,入库L1,R1,否
2025 春节 河南 收入,2026-08-28-R1,河南春节旅游收入 = 305.3亿元,河南省文化和旅游厅,河南省2025年春节文旅数据,2025,https://www.hncia.cn/notice-247.html,河南省文旅厅：2025春节旅游收入305.3亿元,snapshots/河南省文化和旅游厅_河南春节旅游收入.html,L1,入库L1,R1,否
2025 春节 湖南,2026-08-28-R1,湖南春节接待游客 = 5395.51万人次,湖南省文化和旅游厅,湖南省2025年春节文旅数据,2025,https://www.hunan.gov.cn/hnszf/hnyw/sy/hnyw1/202502/t20250205_33579442.html,湖南省文旅厅：2025春节接待游客5395.51万人次(+46.37%),未存-URLError,L1,入库L1-快照未存,R1,否
2025 春节 湖南 花费,2026-08-28-R1,湖南春节游客总花费 = 759.22亿元,湖南省文化和旅游厅,湖南省2025年春节文旅数据,2025,https://www.mct.gov.cn:10443/whzx/qgwhxxlb/hn_7731/202502/t20250207_958271.htm,湖南省文旅厅：2025春节游客总花费759.22亿元(+16.51%),snapshots/湖南省文化和旅游厅_湖南春节游客总花费.html,L1,入库L1,R1,否
2025 春节 四川 消费,2026-08-28-R1,四川春节旅游消费总额 = 347.77亿元,四川省文化和旅游厅,四川省2025年春节文旅数据,2025,https://local.cctv.com/2025/02/05/ARTIEsQwqQkpFvVuICdNgCO4250205.shtml,四川省文旅厅：2025春节旅游消费总额347.77亿元(+12.21%),snapshots/四川省文化和旅游厅_四川春节旅游消费总额.html,L1,入库L1,R1,否
2025 春节 上海 人均,2026-08-28-R1,上海春节人均旅游消费 = 2615.53元/人次,品橙旅游(各省汇总),2025年春节各省旅游数据汇总,2025,https://xueqiu.com/3689438884/322665782,品橙旅游：2025春节上海人均旅游消费2615.53元居首,snapshots/品橙旅游(各省汇总)_上海春节人均旅游消费.html,L1,入库L1,R1,否
2025 春节 湖南 入境,2026-08-28-R1,湖南春节入境游订单量增速 = 61%,湖南省文化和旅游厅(转引平台),湖南省2025年春节文旅数据,2025,https://www.hunan.gov.cn/hnszf/hnyw/sy/hnyw1/202502/t20250205_33579442.html,湖南省文旅厅：2025春节入境游订单量+61%,未存-URLError,L1,入库L1-快照未存,R1,否
2025 春节 广东 景区,2026-08-28-R1,广东4A级及以上景区春节接待游客 = 2558.3万人次,广东省文化和旅游厅,广东省2025年春节文旅数据,2025,https://m.huanqiu.com/article/4LMau6DzxjH,广东省文旅厅：2025春节4A级以上景区接待2558.3万人次,snapshots/广东省文化和旅游厅_广东4A级及以上景区春节接待游客.html,L1,入库L1,R1,否
2025 春节 票价,2026-08-28-R1,春节档平均票价 = 50.8元/张,国家电影局,2025年春节档电影数据,2025,http://big5.cctv.com/gate/big5/culture-travel.cctv.com/2025/02/07/ARTIc7MrvlRosHSUEkwLZzrq250207.shtml,国家电影局：2025春节档平均票价50.8元,snapshots/国家电影局_春节档平均票价.html,L1,入库L1,R1,否
2025 春节 浙江,2026-08-28-R1,浙江春节旅游人数 = 3567.3万人次,浙江省文化广电和旅游厅,浙江省2025年春节文旅数据,2025,https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202502/t20250219_958479.htm,浙江省文旅厅：2025春节旅游人数3567.3万人次(+10.9%),snapshots/浙江省文化广电和旅游厅_浙江春节旅游人数.html,L1,入库L1,R1,否
2025 春节 浙江 收入,2026-08-28-R1,浙江春节旅游综合收入 = 519亿元,浙江省文化广电和旅游厅,浙江省2025年春节文旅数据,2025,https://www.mct.gov.cn/whzx/qgwhxxlb/zj/202502/t20250219_958479.htm,浙江省文旅厅：2025春节旅游综合收入519亿元(+11.8%),snapshots/浙江省文化广电和旅游厅_浙江春节旅游综合收入.html,L1,入库L1,R1,否
2025 春节 文化艺术,2026-08-28-R1,春节文化艺术服务销售收入增速 = 66.3%,国家税务总局,2025年春节消费数据,2025,https://www.gov.cn/yaowen/liebiao/202502/content_7002463.htm,税务总局：2025春节文化艺术服务销售收入+66.3%,snapshots/国家税务总局_春节文化艺术服务销售收入增速.html,L1,入库L1,R1,否
2025 春节 千古情,2026-08-28-R1,全国《千古情》春节演出场次 = 550场,宋城演艺,宋城演艺2025春节数据,2025,https://pdf.dfcfw.com/pdf/H3_AP202502071642859418_1.pdf%3F1738928019000.pdf,宋城演艺：2025春节《千古情》共演出550场,snapshots/宋城演艺_全国《千古情》春节演出场次.html,L1,入库L1,R1,否
2025 春节 入境 携程,2026-08-28-R1,携程春节入境游订单量增速 = 203%,携程,携程2025年春节数据,2025,https://m.huanqiu.com/article/4L6YA7JdZBn,携程：2025春节入境游订单同比增长203%,snapshots/携程_携程春节入境游订单量增速.html,L1,入库L1,R1,否
2025 春节 陕西 入境,2026-08-28-R1,陕西春节入境旅游订单量增速 = 118%,携程(陕西文旅厅转引),陕西省2025年春节文旅数据,2025,https://www.mct.gov.cn:10443/whzx/qgwhxxlb/sx_7740/202502/t20250212_958385.htm,携程：2025春节陕西入境旅游订单+118%,snapshots/携程(陕西文旅厅转引)_陕西春节入境旅游订单量增速.html,L1,入库L1,R1,否
2025 春节 哈尔滨,2026-08-28-R1,哈尔滨春节接待游客 = 1215.1万人次,哈尔滨市文化广电和旅游局,哈尔滨市2025年春节文旅数据,2025,https://finance.ifeng.com/c/8gpW4r5QeJ9,哈尔滨市文广旅游局：2025春节接待游客1215.1万人次(+20.4%),snapshots/哈尔滨市文化广电和旅游局_哈尔滨春节接待游客.html,L1,入库L1,R1,否
2025 春节 哈尔滨 花费,2026-08-28-R1,哈尔滨春节旅游总花费 = 191.5亿元,哈尔滨市文化广电和旅游局,哈尔滨市2025年春节文旅数据,2025,https://finance.ifeng.com/c/8gpW4r5QeJ9,哈尔滨市文广旅游局：2025春节旅游总花费191.5亿元(+16.6%),snapshots/哈尔滨市文化广电和旅游局_哈尔滨春节旅游总花费.html,L1,入库L1,R1,否
2025春节 酒店 入住率,R2,全国酒店平均入住率 = 49.7%,文化和旅游部数据中心,2025年春节假期全国酒店经营数据,2025-02,https://m.sohu.com/a/983482594_122397426/,2025年春节全国酒店平均入住率49.7%，同比下降3.7个百分点,snapshots/文旅部数据中心_春节酒店入住率.html,L1,入库L1,R2,否
2025春节 酒店 平均房价,R2,全国酒店平均房价 = 287.7元,文化和旅游部数据中心,2025年春节假期全国酒店经营数据,2025-02,https://m.sohu.com/a/856794504_121262017/?pvid=000115_3w_a,2025年春节假期全国酒店平均房价287.7元，2024年为295.24元,snapshots/搜狐_春节酒店价格坚挺.html,L1,入库L1,R2,否
2025春节 酒店之家 入住率,R2,全国样本酒店平均入住率(酒店之家) = 48.2%,酒店之家,2025年春节假期前7天全国酒店经营数据,2025-02,https://www.thepaper.cn/newsDetail_forward_30120916,春节假期前7天全国样本酒店平均入住率48.2%，同比下降0.9%,snapshots/澎湃_5亿人次出游酒店业分羹.html,L1,入库L1,R2,是-共3条
2025春节 酒店 RevPAR,R2,全国样本酒店RevPAR(酒店之家) = 132.0元,酒店之家,2025年春节假期前7天全国酒店经营数据,2025-02,https://www.thepaper.cn/newsDetail_forward_30120916,平均RevPAR为132.0元，同比下降7.3%,snapshots/澎湃_5亿人次出游酒店业分羹.html,L1,入库L1,R2,是-共3条
2025春节 华住集团 接待人次,R2,华住集团春节接待人次 = 832.58万人次,华住集团,2025年春节假期经营数据,2025-02,https://www.thepaper.cn/newsDetail_forward_30120916,华住集团旗下酒店春节假期累计接待人次同比增长18.6%，达832.58万人次,snapshots/澎湃_5亿人次出游酒店业分羹.html,L1,入库L1,R2,是-共3条
2025春节 锦江酒店 入境游,R2,锦江酒店外国游客接待量增速 = 900%,锦江酒店(中国区),2025年春节假期经营数据,2025-02,https://m.thepaper.cn/newsDetail_forward_30101167,锦江酒店旗下酒店接待外国游客数量同比增长超9倍，上海北京深圳重庆西安等城市入住率增长显著,snapshots/澎湃_入境游升温酒店接待外国游客.html,L1,入库L1,R2,是-共2条
2025春节 四川 A级景区,R2,四川省A级景区接待游客 = 5085.2万人次,四川省文化和旅游厅,2025年春节假期四川省文旅市场数据,2025-02,https://www.stcn.com/article/detail/1515341.html,四川省A级景区累计接待游客5085.20万人次、门票收入4.92亿元，同比分别增长10.15%、0.62%,snapshots/证券时报_四川春节旅游人气旺盛.html,L1,入库L1,R2,是-共2条
2025春节 四川 景区门票收入,R2,四川省A级景区门票收入 = 4.92亿元,四川省文化和旅游厅,2025年春节假期四川省文旅市场数据,2025-02,https://www.stcn.com/article/detail/1515341.html,四川省A级景区门票收入4.92亿元，同比增长0.62%,snapshots/证券时报_四川春节旅游人气旺盛.html,L1,入库L1,R2,是-共2条
2025春节 山西 重点景区,R2,山西省重点监测景区接待游客 = 788.02万人次,山西省文化和旅游厅,2025年春节假期山西省文旅市场数据,2025-02,https://www.shanxi.gov.cn/ywdt/sxyw/202502/t20250206_9763298.shtml,全省66个重点监测景区累计接待游客788.02万人次，同比增长16.46%；累计门票收入1.92亿元，同比增长7.73%,snapshots/山西省政府_春节旅游业火热迎宾.html,L1,入库L1,R2,是-共2条
2025春节 山西 景区门票,R2,山西省重点监测景区门票收入 = 1.92亿元,山西省文化和旅游厅,2025年春节假期山西省文旅市场数据,2025-02,https://www.shanxi.gov.cn/ywdt/sxyw/202502/t20250206_9763298.shtml,累计门票收入1.92亿元，同比增长7.73%,snapshots/山西省政府_春节旅游业火热迎宾.html,L1,入库L1,R2,是-共2条
2025春节 德阳 A级景区,R2,德阳市A级景区接待游客 = 206.63万人次,德阳市文化广播电视和旅游局,2025年春节假期德阳市文旅市场数据,2025-02,https://www.news.cn/government/20250206/9343e21f7a7b43348b97856d31d8919c/c.html,德阳市A级旅游景区共接待游客206.63万人次，同比增长19.88%，实现门票收入1102.44万元,snapshots/新华网_德阳春节超200万人次.html,L1,入库L1,R2,否
2025春节 人均花费 派生指标,R2,春节假期人均出游花费 = 1351.3元/人次,推算(文旅部总量),基于文旅部春节数据的派生测算,2025-02,http://m.toutiao.com/group/7468126182559515174/,经文旅部数据中心测算，春节假期8天全国国内出游5.01亿人次，总花费6770.02亿元，人均约1351.3元,snapshots/山西经济日报_2025春节成绩单.html,L1,入库L1,R2,是-共3条
2025春节 日均出游 派生指标,R2,春节假期日均出游人次 = 6262.5万人次/天,推算(文旅部总量),基于文旅部春节数据的派生测算,2025-02,http://m.toutiao.com/group/7468126182559515174/,春节假期8天出游5.01亿人次，日均约6262.5万人次,snapshots/山西经济日报_2025春节成绩单.html,L1,入库L1,R2,是-共3条
2025春节 日均花费 派生指标,R2,春节假期日均旅游花费 = 846.25亿元/天,推算(文旅部总量),基于文旅部春节数据的派生测算,2025-02,http://m.toutiao.com/group/7468126182559515174/,春节假期8天总花费6770.02亿元，日均约846.25亿元,snapshots/山西经济日报_2025春节成绩单.html,L1,入库L1,R2,是-共3条
2025春节 除夕 支付交易,R2,除夕当天银联网联支付交易笔数 = 40.54亿笔,中国人民银行,2025年除夕支付交易数据,2025-02,https://politics.gmw.cn/2025-02/06/content_37835724.htm,2025年除夕当天，银联、网联共处理支付交易40.54亿笔，较去年除夕增长25.74%,snapshots/光明网_春节支付数据开门红.html,L1,入库L1,R2,否
2025春节 境外来华 支付交易,R2,境外来华人员支付交易笔数增速 = 127.3%,中国人民银行,2025年春节假期支付交易数据,2025-02,http://m.toutiao.com/group/7467801552602792488/,银联、网联处理境外来华人员支付交易笔数和金额分别增长127.30%和93.54%,snapshots/光明网_数看春节假期亮点.html,L1,入库L1,R2,否
2025春节 网上零售额 商务部,R2,春节假期网上零售额增速 = 5.8%,商务部,2025年春节假期消费市场情况,2025-02,https://www.gov.cn/lianbo/bumen/202502/content_7002577.htm,节日期间全国重点零售和餐饮企业销售额同比增长4.1%，网上零售额同比增长5.8%,snapshots/中国政府网_消费市场平稳开局.html,L1,入库L1,R2,是-共2条
2025春节 通讯器材 消费,R2,春节假期通讯器材销售收入增速 = 181.9%,商务部,2025年春节假期消费市场情况,2025-02,https://www.gov.cn/lianbo/bumen/202502/content_7002577.htm,通讯器材销售收入同比增长181.9%，手机、智能手表等数码产品纳入购新补贴范围,snapshots/中国政府网_消费市场平稳开局.html,L1,入库L1,R2,是-共2条
