检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2024 五一 味蕾游 L2,2026-08-28-R1,五一'味蕾游'火热：全国餐饮堂食订单量+73%，地方特色美食、小城餐饮成消费热点,美团,,,https://www.meituan.com/news/NN240506050009720,'味蕾游'成为年轻人出行热门选择，成都/杭州/北京/重庆/上海为异地游客堂食订单前五城市,snapshots/美团_五一'味蕾游'火热：全国餐饮堂食.html,L2,入库L2,R1,否
2024 五一 自驾 L2,2026-08-28-R1,五一自驾出行占比超80%，三四线城市旅客净流入增长明显，'反向旅游'趋势显现,交通运输部,,,http://finance.people.com.cn/n1/2024/0506/c1004-40229501.html,五一假期公路自驾出行占比超80%，三四线城市旅客净流入，县域旅游热度高,snapshots/交通运输部_五一自驾出行占比超80%，三四线.html,L2,入库L2,R1,否
2024 五一 以旧换新 L2,2026-08-28-R1,以旧换新带动大宗消费：重点监测零售企业汽车/家电/家具销售额同比+4.8%/+7.9%/+4.6%,商务部,,,https://www.gov.cn/yaowen/shipin/202405/content_6949442.htm,各地积极组织开展以旧换新系列活动，带动大宗消费稳步增长,snapshots/商务部_以旧换新带动大宗消费：重点监测零.html,L2,入库L2,R1,否
2024 五一 入境 L2,2026-08-28-R1,境外来华人员支付交易笔数/金额同比+244.86%/+128%，入境游支付便利化成效显著,中国人民银行,,,https://app.xinhuanet.com/news/article.html?articleId=dac781142ef4414fa13f5d557d20d7bb,优化外籍人士来华支付服务系列政策显效，境外来华人员消费快速增长,snapshots/中国人民银行_境外来华人员支付交易笔数_金额同.html,L2,入库L2,R1,否
2024 五一 河南,2026-08-28-R1,河南接待国内游客 = 6168.1万人次,河南省文化和旅游厅,河南省五一旅游数据,2024,http://www.scio.gov.cn/live/2024/33904/xgbd/202405/t20240507_846128_m.html,河南文旅厅：五一接待游客6168.1万人次(+11.8%)，旅游收入354.2亿元(+14.2%),未存-HTTPError,L1,入库L1-快照未存,R1,否
2024 五一 山东,2026-08-28-R1,山东接待国内游客 = 4871.2万人次,山东省文化和旅游厅,山东省五一旅游数据,2024,https://www.chinanews.com/sh/2024/05-06/10211926.shtml,山东文旅厅：五一接待游客4871.2万人次(+24.5%)，旅游收入438.6亿元(+25.8%),snapshots/山东省文化和旅游厅_山东接待国内游客.html,L1,入库L1,R1,否
2024 五一 安徽,2026-08-28-R1,安徽接待游客 = 4974万人次,安徽省文化和旅游厅,安徽省五一旅游数据,2024,http://m.toutiao.com/group/7366424306366087714/,安徽：五一接待游客4974万人次，旅游收入272.8亿元,snapshots/安徽省文化和旅游厅_安徽接待游客.html,L1,入库L1,R1,否
2024 五一 浙江,2026-08-28-R1,浙江接待游客 = 3198万人次,浙江省文化和旅游厅,浙江省五一旅游数据,2024,http://news.hangzhou.com.cn/zjnews/content/2024-05/07/content_8725267.htm,浙江：五一累计接待游客3198万人次,snapshots/浙江省文化和旅游厅_浙江接待游客.html,L1,入库L1,R1,否
2024 五一 南京,2026-08-28-R1,南京接待游客 = 1082.5万人次,南京市文化和旅游局,南京市五一旅游数据,2024,http://www.jiangsu.gov.cn/art/2024/5/6/art_84324_11236809.html,南京文旅局：五一接待游客1082.5万人次(+22.4%)，旅游总收入129.8亿元(+19.5%),snapshots/南京市文化和旅游局_南京接待游客.html,L1,入库L1,R1,否
2024 五一 重庆,2026-08-28-R1,重庆接待游客 = 684.9万人次,重庆市文化和旅游发展委员会,重庆市五一旅游数据,2024,https://www.cq.gov.cn/ywdt/jrcq/202405/t20240506_13175999.html,重庆：五一684.9万人次打卡各大景区，文旅热度居全国前列,snapshots/重庆市文化和旅游发展委员_重庆接待游客.html,L1,入库L1,R1,否
2024 五一 携程,2026-08-28-R1,携程国内旅游市场增速 = 稳中有增定性,携程,2024五一假期旅行总结,2024,http://m.btiii.com/show.jsp?id=66720,携程：五一国内旅游市场在去年同期高位基础上稳中有增。平台自身口径,snapshots/携程_携程国内旅游市场增速.html,L1,入库L1,R1,否
2024 五一 同程 酒店,2026-08-28-R1,同程酒店订单最热城市重庆 = 1名,同程旅行,同程五一酒店预订数据,2024,https://cqrb.cn/wenlv/shangyou/2024-05-05/1929639_pc.html,同程：五一酒店订单最热城市为重庆。平台自身口径,snapshots/同程旅行_同程酒店订单最热城市重庆.html,L1,入库L1,R1,否
2024 五一 天水,2026-08-28-R1,天水五一酒店预订量增速 = 184%,去哪儿,去哪儿五一数据,2024,https://www.cnr.cn/news/20240507/t20240507_526695969.shtml,去哪儿：甘肃天水五一酒店预订量+184%。平台自身口径,snapshots/去哪儿_天水五一酒店预订量增速.html,L1,入库L1,R1,否
2024 五一 县域 L2,2026-08-28-R1,县域旅游真火：三线及以下城市旅游热度涨幅居前，小城旅游兴起，'县城游'成新趋势,同程/去哪儿,,,http://www.news.cn/travel/20240506/9660d25ac5834d34b648f1704c457ef3/c.html,东北和西部地区三线以下小城市酒店及景区预订热度同比涨幅超100%，黄山/阿坝/延边/通化等酒店预订热度增长最快,snapshots/同程_去哪儿_县域旅游真火：三线及以下城市旅游.html,L2,入库L2,R1,否
2024 五一 下沉 L2,2026-08-28-R1,下沉市场增速高于一二线：甘肃天水、广西河池、贵州等小城因特色美食/美景走红,央广网/去哪儿,,,https://www.cnr.cn/news/20240507/t20240507_526695969.shtml,天水麻辣烫带火当地，'被低估的地方'河池受关注，三四线城市旅客净流入,snapshots/央广网_去哪儿_下沉市场增速高于一二线：甘肃天水.html,L2,入库L2,R1,否
2024 五一 出境 L2,2026-08-28-R1,五一入出境游加速恢复：重庆出境游订单+52%、入境游+203%，出境游增速高于国内游,携程,,,https://www.cq.gov.cn/ywdt/jrcq/202405/t20240506_13175999.html,入出境游增速高于国内游，成为影响旅游市场结构的新力量,snapshots/携程_五一入出境游加速恢复：重庆出境游.html,L2,入库L2,R1,否
2024 五一 出入境,2026-08-28-R1,五一出入境人员 = 846.6万人次,国家移民管理局,五一假期出入境数据,2024,https://www.mps.gov.cn/n2254098/n4904352/c9559363/content.html,移民局：五一出入境846.6万人次(+35.1%),未存-HTTPError,L1,入库L1-快照未存,R1,否
2024 五一 客单价,2026-08-28-R1,五一旅游客单价恢复度(2019=100) = 88.5%,中金公司,中金：服务价格复苏缘何偏慢？,2024,https://mkt.ciccwm.com/cc-content/detail/cms_c124e342ae2c49a9b61418acd16fd1ce?channel=db,中金：五一旅游客单价回到2019年的88.5%,snapshots/中金公司_五一旅游客单价恢复度(2019=.html,L1,入库L1,R1,否
2024 五一 商圈,2026-08-28-R1,五一商圈日均逛街人数增速 = 23%,中金公司(转引中国移动/央广网),中金：一文看懂五一假期数据,2024,http://m.toutiao.com/group/7366168689768956452/,中金转引：五一前4天全国3800多个商圈日均逛街人数+23%,snapshots/中金公司(转引中国移动__五一商圈日均逛街人数增速.html,L1,入库L1,R1,否
2024 五一 黑龙江,2026-08-28-R1,黑龙江五一接待游客增速 = 26%,中金公司(转引黑龙江文旅厅),中金：一文看懂五一假期数据,2024,https://mkt.ciccwm.com/cc-content/detail/cms_8978663fd7f6402eb0ee6972c3a63367?channel=db,中金转引黑龙江文旅厅：五一前三天接待游客+26%,snapshots/中金公司(转引黑龙江文旅_黑龙江五一接待游客增速.html,L1,入库L1,R1,否
2024 五一 铁路日均,2026-08-28-R1,五一铁路日均客运量 = 1835.3万人次,交通运输部,五一假期交通运输数据,2024,https://www.gov.cn/lianbo/bumen/202405/content_6949380.htm,交通运输部：五一铁路日均客运量1835.3万人次,snapshots/交通运输部_五一铁路日均客运量.html,L1,入库L1,R1,否
2024 五一 2019,2026-08-28-R1,五一国内出游较2019年增幅 = 28.2%,文化和旅游部,2024年五一假期文化和旅游市场情况,2024,https://www.mct.gov.cn/whzx/whyw/202405/t20240506_952682.htm,文旅部：五一国内出游按可比口径较2019年+28.2%,snapshots/文化和旅游部_五一国内出游较2019年增幅.html,L1,入库L1,R1,否
2024 五一 活跃用户,2026-08-28-R1,QuestMobile五一日均活跃用户 = 9亿,QuestMobile,QuestMobile 2024五一假期洞察报告,2024,https://www.36kr.com/p/2775126032450695,QuestMobile：五一日均活跃用户突破9亿,snapshots/QuestMobile_QuestMobile五一日均活.html,L1,入库L1,R1,否
2024 五一 客单价 L2,2026-08-28-R1,五一旅游客单价恢复度回落至2019年88.5%，服务价格复苏有波折，但出行热度不减,中金公司,,,https://mkt.ciccwm.com/cc-content/detail/cms_c124e342ae2c49a9b61418acd16fd1ce?channel=db,清明首次回归疫前水平后，五一客单价再次回落，4月CPI服务同比仍在10个月低位,snapshots/中金公司_五一旅游客单价恢复度回落至201.html,L2,入库L2,R1,否
2024 五一 客群 L2,2026-08-28-R1,90后00后扛起旅游大旗+银发人群加入，'下沉旅游''反向旅游'增速领先,QuestMobile/中金,,,https://www.36kr.com/p/2775126032450695,主题乐园成年轻人组团游、家庭亲子游热门选项，出境易APP用户规模较去年飙升7倍,snapshots/QuestMobile__90后00后扛起旅游大旗+银发人.html,L2,入库L2,R1,否
2024 五一 票房,2026-08-28-R1,五一档电影票房 = 15.27亿元,国家电影局,2024年五一档电影数据,2024,http://www.news.cn/20240506/8304aef0fde140cd99954d8a63b1739b/c.html,国家电影局：2024五一档票房15.27亿元,snapshots/国家电影局_五一档电影票房.html,L1,入库L1,R1,否
2024 五一 观影,2026-08-28-R1,五一档观影人次 = 3777万人次,猫眼研究院,2024年五一档电影数据,2024,https://news.cctv.com/2024/05/07/ARTIaezr1g84OwEECnM0k614240507.shtml,猫眼：2024五一档观影人次3777万,snapshots/猫眼研究院_五一档观影人次.html,L1,入库L1,R1,否
2024 五一 北京,2026-08-28-R1,北京五一接待游客 = 1696.6万人次,北京市文化和旅游局,北京市2024年五一文旅数据,2024,http://www.news.cn/travel/20240506/47d4129b26924a60879faea20084121a/c.html,北京市文旅局：2024五一接待游客1696.6万人次创新高,snapshots/北京市文化和旅游局_北京五一接待游客.html,L1,入库L1,R1,否
2024 五一 北京 收入,2026-08-28-R1,北京五一旅游收入 = 196.2亿元,北京市文化和旅游局,北京市2024年五一文旅数据,2024,https://www.gov.cn/yaowen/liebiao/202405/content_6949789.htm,北京市文旅局：2024五一旅游收入196.2亿元,snapshots/北京市文化和旅游局_北京五一旅游收入.html,L1,入库L1,R1,否
2024 五一 上海,2026-08-28-R1,上海五一接待游客 = 1623.94万人次,上海市文化和旅游局,上海市2024年五一文旅数据,2024,http://www.why.com.cn/epaper/webpc/qnb/images/2024-05/06/A03/20240506A03_pdf.pdf,上海市文旅局：2024五一接待游客1623.94万人次(+3.77%),未存-HTTPError,L1,入库L1-快照未存,R1,否
2024 五一 安徽 收入,2026-08-28-R1,安徽五一旅游收入 = 272.8亿元,安徽省文化和旅游厅,安徽省2024年五一文旅数据,2024,http://m.toutiao.com/group/7366424306366087714/,安徽省文旅厅：2024五一旅游收入272.8亿元,snapshots/安徽省文化和旅游厅_安徽五一旅游收入.html,L1,入库L1,R1,否
2024 五一 江苏,2026-08-28-R1,江苏五一接待游客 = 3132.43万人次,江苏省文化和旅游厅,江苏省2024年五一文旅数据,2024,http://m.toutiao.com/group/7365837090095661577/,江苏省文旅厅：2024五一接待游客3132.43万人次,snapshots/江苏省文化和旅游厅_江苏五一接待游客.html,L1,入库L1,R1,否
2024 五一 江苏 消费,2026-08-28-R1,江苏五一游客消费总额 = 141.15亿元,江苏省文化和旅游厅,江苏省2024年五一文旅数据,2024,http://m.toutiao.com/group/7365837090095661577/,江苏省文旅厅：2024五一游客消费总额141.15亿元,snapshots/江苏省文化和旅游厅_江苏五一游客消费总额.html,L1,入库L1,R1,否
2024 五一 河南 收入,2026-08-28-R1,河南五一旅游收入 = 354.2亿元,河南省文化和旅游厅,河南省2024年五一文旅数据,2024,http://m.toutiao.com/group/7365837090095661577/,河南省文旅厅：2024五一旅游收入354.2亿元,snapshots/河南省文化和旅游厅_河南五一旅游收入.html,L1,入库L1,R1,否
2024 五一 湖北 票房,2026-08-28-R1,湖北五一档电影票房 = 7172.12万元,湖北省电影局(转引中国电影报),2024年五一档分省票房,2024,http://www.chinafilmnews.cn/UploadFiles/file/20240507/202405070805533766.pdf,中国电影报：2024五一湖北票房7172.12万元,snapshots/湖北省电影局(转引中国电_湖北五一档电影票房.html,L1,入库L1,R1,否
2024五一 成都 A级景区 接待游客,2026-08-31-R2,A级旅游景区接待游客人次 = 745.3万人次,成都市文化广电旅游局,2024年五一假期成都文旅市场数据,2024-05-06,https://www.chinanews.com/cj/2024/05-06/10211652.shtml,成都A级旅游景区共接待游客745.3万人次，实现门票收入8234.7万元。其中，宽窄巷子、东郊记忆、洛带古镇、街子古镇等A级旅游景区备受青睐。,snapshots/成都市文化广电旅游局_A级旅游景区接待游客人次.html,L1,入库L1,R2,否
2024五一 安徽 4A景区 接待游客 黄山,2026-08-31-R2,4A级以上景区接待游客人次 = 220.4万人次,安徽省文化和旅游厅,2024年五一假期安徽文旅市场数据,2024-05-06,https://www.ah.gov.cn/zwyw/jryw/565322721.html,90家4A级以上景区合计接待游客220.4万人次，门票收入9833.4万元，同比分别增长5.2%、10.1%。黄山风景区接待游客12.9万人次，同比增长9.7%。,snapshots/安徽省文化和旅游厅_4A级以上景区接待游客人次.html,L1,入库L1,R2,否
2024五一 湖北 A级景区 接待游客,2026-08-31-R2,A级旅游景区接待游客人次 = 1424.76万人次,湖北省文化和旅游厅,2024年五一假期湖北文旅市场数据,2024-05-07,http://m.toutiao.com/group/7366049576635220490/,整个2024年五一假期，湖北全省A级旅游景区共接待游客1424.76万人次，较2023年和2019年的五一假期分别增长13.53%和25.93%。,snapshots/湖北省文化和旅游厅_A级旅游景区接待游客人次.html,L1,入库L1,R2,否
2024五一 酒店 入住率 RevPAR 平均房价,2026-08-31-R2,酒店行业平均入住率 = 55%,酒店之家驿镜研究院,2024年5月中国酒店业发展报告,2024-06-07,https://m.jiemian.com/article/11264488.html,2024年五一假期酒店行业平均入住率为55%，较2023年的69.2%下降了20.5%，但平均房价却同比增长了28.3%，达到293.9元，从而保证了每间可供出租客房的收入与2023年基本保证持平。,snapshots/酒店之家驿镜研究院_酒店行业平均入住率.html,L1,入库L1,R2,否
2024五一 上海 酒店 出租率,2026-08-31-R2,宾馆旅馆客房出租率 = 73%,上海市文化和旅游局,2024年五一假期上海文旅市场数据,2024-05-06,https://www.hunan.gov.cn/hnszf/hnyw/ywtj/202505/t20250507_33663985.html,上海共接待游客1650.06万人次。旅游住宿需求旺盛，全市宾馆旅馆客房出租率为73%，同比增长6.5个百分点。其中，5月2日到4日，连续三天的单日出租率超过80%。,未存-网络不可达:<urlopen error [SSL: BAD_ECPOINT] bad ecpoint (_ss,L1,入库L1-快照未存,R2,否
2024五一 人均消费 客单价 派生指标,2026-08-31-R2,人均旅游消费 = 572.51元,文化和旅游部数据中心,2024年五一假期旅游数据测算,2024-05-07,https://new.qq.com/rain/a/20240507A082E200,今年五一的国内游人均消费为572.51元，虽高于2023年的540.35元，但未能达到2020年前的603.44元水平。,snapshots/文化和旅游部数据中心_人均旅游消费.html,L1,入库L1,R2,否
2024五一 人均日消费 日均花费 派生指标,2026-08-31-R2,人均每日旅游花费 = 113.15元,腾讯新闻(行业分析),2024年五一假期人均消费分析,2025-04-29,https://new.qq.com/rain/a/20250429A03TNV00,2024年五一人均每日花费为113.15元，较2019年的150.86元，下降了24.99%。,snapshots/腾讯新闻(行业分析)_人均每日旅游花费.html,L1,入库L1,R2,否
2024五一 北京 接待游客 旅游收入,2026-08-31-R2,接待游客总量 = 1696.6万人次,北京市文化和旅游局,2024年五一假期北京文旅市场数据,2024-05-06,https://www.stcn.com/article/detail/1196428.html,北京共接待游客1696.6万人次，实现旅游收入196.2亿元，同比增长9.4%、10.2%，比2019年同期增长18.5%、23.1%，均创历史同期新高。,snapshots/北京市文化和旅游局_接待游客总量.html,L1,入库L1,R2,否
2024五一 社零 重点监测 零售 餐饮 商务部,2026-08-31-R2,重点零售和餐饮企业销售额同比增长率 = 6.8%,商务部,2024年五一假期消费市场数据,2024-05-06,https://www.gov.cn/yaowen/shipin/202405/content_6949442.htm,据商务部商务大数据监测，2024年五一假期，全国重点零售和餐饮企业销售额比去年同期增长6.8%。36个大中城市重点商圈客流量同比增长15.1%。,snapshots/商务部_重点零售和餐饮企业销售额同比增长率.html,L1,入库L1,R2,否
2024五一 北京 商圈 客流 消费,2026-08-31-R2,重点商圈客流量 = 3586.9万人次,北京市商务局,2024年五一假期北京消费市场数据,2024-05-06,http://www.news.cn/politics/20240506/ff52a947842049b597f52e17be1d6fac/c.html,北京市商务局重点监测的百货、超市、专业专卖店、餐饮和电商等业态127家企业实现销售额49.9亿元。全市60个重点商圈客流量3586.9万人次，同比增长2.5%，消费金额达到99.2亿元。,snapshots/北京市商务局_重点商圈客流量.html,L1,入库L1,R2,否
2024五一 夜间经济 文旅消费集聚区 客流,2026-08-31-R2,国家级夜间文旅消费集聚区夜间客流量 = 7257.58万人次,文化和旅游部,2024年五一假期文化和旅游市场情况,2024-05-06,http://www.mct.gov.cn/preview/whzx/tpxw/202405/t20240508_952753.htm,已纳入监测的国家级夜间文化和旅游消费集聚区夜间客流量达7257.58万人次，按可比口径较去年同期增长6.9%。,snapshots/文化和旅游部_国家级夜间文旅消费集聚区夜间客流量.html,L1,入库L1,R2,否
2024五一 入境游 出境游 携程 支付宝,2026-08-31-R2,入境游订单同比增长率 = 105%,携程,2024年五一假期旅游数据报告,2024-05-07,https://news.qq.com/rain/a/20240507A00Y6H00,据携程统计，五一假期入境游订单同比增长105%，免签政策效应显著，中国单方面免签的12国及相互免签的新加坡、泰国，累计入境游客同比增长约2.5倍。据支付宝数据，五一假期入境宾客绑外卡用支付宝消费同比增长7倍。,snapshots/携程_入境游订单同比增长率.html,L1,入库L1,R2,否
2024五一 热门目的地 榜单 携程,2026-08-31-R2,2024年五一假期国内最热门旅游目的地TOP10：北京、上海、杭州、成都、重庆、广州、南京、武汉、西安、深圳,携程,,,http://www.cq.gov.cn/zwgk/zfxxgkml/zdlyxxgk/ggwh/ly/zxdt/202405/t20240506_13175999.html,携程数据显示，这个假期，国内最热门的旅游目的地依次为北京、上海、杭州、成都、重庆、广州、南京、武汉、西安、深圳。,snapshots/携程_2024年五一假期国内最热门旅游目的地TOP10：北京、上海、杭州、成都、重庆、.html,L2,入库L2,R2,否
2024五一 县域旅游 下沉市场 新消费,2026-08-31-R2,2024年五一县域旅游热度飙升：安吉、桐庐、都江堰、阳朔、弥勒、义乌、婺源、景洪、昆山、平潭是热门县域旅游目的地，旅游订单平均增长36%；三线及以下城市景区及酒店客流量涨幅显著高于三线以上城市,携程/同程旅行,,,https://www.chinanews.com/cj/2024/05-06/10211496.shtml,安吉、桐庐、都江堰、阳朔、弥勒、义乌、婺源、景洪、昆山、平潭是五一假期热门县域旅游目的地，旅游订单平均增长36%。同程旅行数据显示，全国三线及以下城市的景区及酒店客流量涨幅显著高于三线以上城市。,snapshots/携程_同程旅行_2024年五一县域旅游热度飙升：安吉、桐庐、都江堰、阳朔、弥勒、义乌、婺源、景洪.html,L2,入库L2,R2,否
2024五一 重庆 景区 榜单 洪崖洞,2026-08-31-R2,2024年五一重庆景区接待量：洪崖洞62.4万人次、磁器口古镇38.4万、武隆喀斯特39.2万、歌乐山烈士陵园21.8万、美心红酒小镇47万、酉阳桃花源14.3万、南川金佛山11.9万,重庆市文化和旅游发展委员会,,,https://difang.gmw.cn/cq/2024-05/06/content_37304989.htm,中心城区的景区：洪崖洞民俗风貌区接待游客62.4万人次，磁器口古镇景区接待游客38.4万人次，歌乐山烈士陵园接待游客21.8万人次；5A级景区中，武隆喀斯特旅游区接待游客39.2万人次，酉阳桃花源景区接待游客14.3万人次，南川金佛山景区接待游客11.9万人次。,snapshots/重庆市文化和旅游发展委员会_2024年五一重庆景区接待量：洪崖洞62.4万人次、磁器口古镇38.4万、武隆喀.html,L2,入库L2,R2,否
2024五一 广东 接待游客,2026-08-31-R3,接待游客人次 = 3881.9万人次,广东省文化和旅游厅,五一广东接待游客3881.9万人次,2024-05-06,http://www.cnr.cn/gd/guangdongyaowen/20240506/t20240506_526695338.shtml,据初步测算，2024年五一假期广东全省接待游客3881.9万人次，受持续降雨天气影响与去年同比有所下降，较2019年增长1.3%,snapshots/广东省文化和旅游厅_接待游客人次.html,L1,入库L1,R3,否
2024五一 广东 旅游收入,2026-08-31-R3,旅游总收入 = 245.2亿元,广东省文化和旅游厅,五一广东接待游客3881.9万人次,2024-05-06,http://www.cnr.cn/gd/guangdongyaowen/20240506/t20240506_526695338.shtml,实现旅游总收入245.2亿元,snapshots/广东省文化和旅游厅_旅游总收入.html,L1,入库L1,R3,否
2024五一 山东 接待游客,2026-08-31-R3,接待国内游客人次 = 4871.2万人次,山东省文化和旅游厅,山东五一文旅盘点,2024-05-08,http://paper.dzwww.com/ncdz/PDF/20240508/02.pdf,五一假期山东接待国内游客4871.2万人次，实现国内旅游收入438.6亿元，居全国首位,snapshots/山东省文化和旅游厅_接待国内游客人次.html,L1,入库L1,R3,否
2024五一 山东 旅游收入,2026-08-31-R3,国内旅游收入 = 438.6亿元,山东省文化和旅游厅,山东五一文旅盘点,2024-05-08,http://paper.dzwww.com/ncdz/PDF/20240508/02.pdf,实现国内旅游收入438.6亿元，居25省份首位,snapshots/山东省文化和旅游厅_国内旅游收入.html,L1,入库L1,R3,否
2024五一 四川 接待游客,2026-08-31-R3,接待游客人次 = 4207.58万人次,四川省文化和旅游厅,五一假期四川迎客4207.58万人次,2024-05-06,https://www.sc.gov.cn/10462/10464/10797/2024/5/6/146c861f7b0f4896946c9760e554beda.shtml,全省共接待游客4207.58万人次，同比增长4.7%；实现旅游消费总额211.48亿元，同比增长5.09%,snapshots/四川省文化和旅游厅_接待游客人次.html,L1,入库L1,R3,否
2024五一 四川 旅游收入,2026-08-31-R3,旅游消费总额 = 211.48亿元,四川省文化和旅游厅,五一假期四川迎客4207.58万人次,2024-05-06,https://www.sc.gov.cn/10462/10464/10797/2024/5/6/146c861f7b0f4896946c9760e554beda.shtml,实现旅游消费总额211.48亿元，同比增长5.09%,snapshots/四川省文化和旅游厅_旅游消费总额.html,L1,入库L1,R3,否
2024五一 四川 A级景区,2026-08-31-R3,A级景区接待游客人次 = 2744.74万人次,四川省文化和旅游厅,5A景区门票总收入首次突破1亿元,2024-05-05,https://new.qq.com/rain/a/20240505A080DU00,四川纳入统计的886家A级景区累计接待游客2744.74万人次、门票收入29692.89万元，与去年同比分别增长9.5%、3.28%,snapshots/四川省文化和旅游厅_A级景区接待游客人次.html,L1,入库L1,R3,否
2024五一 四川 门票收入,2026-08-31-R3,A级景区门票收入 = 2.97亿元,四川省文化和旅游厅,5A景区门票总收入首次突破1亿元,2024-05-05,https://new.qq.com/rain/a/20240505A080DU00,门票收入29692.89万元，同比增长3.28%；5A级景区门票总收入首次突破1亿元,snapshots/四川省文化和旅游厅_A级景区门票收入.html,L1,入库L1,R3,否
2024五一 云南 A级景区,2026-08-31-R3,A级景区接待游客人次 = 1035.14万人次,云南省文化和旅游厅,假日经济折射云南旅游发展新趋势,2024-05-10,https://www.mct.gov.cn/preview/whzx/qgwhxxlb/yn/202405/t20240510_952778.htm,云南省A级旅游景区共接待游客1035.14万人次，比去年同期增长27.2%,snapshots/云南省文化和旅游厅_A级景区接待游客人次.html,L1,入库L1,R3,否
2024五一 成都 A级景区,2026-08-31-R3,A级景区接待游客人次 = 745.3万人次,成都市文化广电旅游局,五一假期成都接待游客1461.3万人次,2024-05-06,https://www.chinanews.com/cj/2024/05-06/10211652.shtml,成都A级旅游景区共接待游客745.3万人次，实现门票收入8234.7万元,snapshots/成都市文化广电旅游局_A级景区接待游客人次.html,L1,入库L1,R3,否
2024五一 华住 RevPAR,2026-08-31-R3,一季度混合RevPAR = 216元,华住集团,房价涨不动了?一季度三大酒店集团营收放缓,2024-05-20,http://m.toutiao.com/group/7371087210721968676/,2024年第一季度华住中国混合RevPAR为216元，同比增长3.1%；ADR为280元同比增长1%；OCC为77.2%同比增加1.6个百分点,snapshots/华住集团_一季度混合RevPAR.html,L1,入库L1,R3,否
2024五一 华住 入住率,2026-08-31-R3,一季度入住率 = 77.2%,华住集团,房价涨不动了?一季度三大酒店集团营收放缓,2024-05-20,http://m.toutiao.com/group/7371087210721968676/,OCC为77.2%，同比增加1.6个百分点,snapshots/华住集团_一季度入住率.html,L1,入库L1,R3,否
