检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2025 端午 龙舟 L2,2026-08-28-R1,龙舟经济走热：多地举办龙舟赛事带火周边旅游消费，非遗文创产品销售火热,人民网,,,http://society.people.com.cn/n1/2025/0604/c1008-40493445.html,龙舟赛事成为端午文旅消费热点，带动旅游、餐饮、文创消费,snapshots/人民网_龙舟经济走热：多地举办龙舟赛事带.html,L2,入库L2,R1,否
2025 端午 避暑 L2,2026-08-28-R1,亲水避暑游兴起：沿海城市、亲水景区和山林景区旅游热度增长，自驾出行占比高,交通运输部,,,https://www.gov.cn/yaowen/shipin/202506/content_7026173.htm,气温上升带动亲水避暑目的地热度，周边路网车流量较大,snapshots/交通运输部_亲水避暑游兴起：沿海城市、亲水景.html,L2,入库L2,R1,否
2025 端午 出入境,2026-08-28-R1,端午出入境人员 = 590.7万人次,国家移民管理局,2025年端午节出入境数据,2025,https://www.nia.gov.cn/n741440/n741567/c1721275/content.html,国家移民管理局：2025端午出入境590.7万人次(+2.7%),snapshots/国家移民管理局_端午出入境人员.html,L1,入库L1,R1,否
2025 端午 携程 亲子,2026-08-28-R1,携程亲子游乐订单占比 = 25%,携程,携程2025年端午数据,2025,https://travel.gmw.cn/2025-06/03/content_38065958.htm,携程：2025端午亲子游乐订单占整体25%。平台自身口径,snapshots/携程_携程亲子游乐订单占比.html,L1,入库L1,R1,否
2025 端午 同程 亲子,2026-08-28-R1,同程亲子跟团产品预订量增速 = 80%,同程旅行,同程2025年端午数据,2025,https://www.nfnews.com/content/m3PmAEQW6r.html,同程：2025端午亲子跟团产品预订量+80%。平台自身口径,snapshots/同程旅行_同程亲子跟团产品预订量增速.html,L1,入库L1,R1,否
2025 端午 去哪儿 亲子,2026-08-28-R1,去哪儿亲子房预订量增速 = 50%,去哪儿,去哪儿2025年端午数据,2025,https://finance.sina.com.cn/jjxw/2025-06-03/doc-ineyutxe5463667.shtml,去哪儿：2025端午亲子房预订+超50%。平台自身口径,snapshots/去哪儿_去哪儿亲子房预订量增速.html,L1,入库L1,R1,否
2025 端午 携程 周边游,2026-08-28-R1,携程国内周边游预订量增速 = 23%,携程,2025年端午假期出游趋势预测报告,2025,https://www.lvjie.co/research/2025/0520/33885.html,携程：2025端午国内周边游预订量+23%。平台自身口径,snapshots/携程_携程国内周边游预订量增速.html,L1,入库L1,R1,否
2025 端午 途牛 周边,2026-08-28-R1,途牛周边游出游人次占比 = 46%,途牛,途牛2025年端午数据,2025,http://travel.cnr.cn/dsyjdt/20250525/t20250525_527184674.shtml,途牛：2025端午周边游出游人次占比46%。平台自身口径,snapshots/途牛_途牛周边游出游人次占比.html,L1,入库L1,R1,否
2025 端午 木鸟 民宿,2026-08-28-R1,木鸟乡村民宿订单增速 = 21%,木鸟民宿,木鸟民宿2025年端午数据,2025,http://travel.cnr.cn/dsyjdt/20250525/t20250525_527184674.shtml,木鸟民宿：2025端午乡村民宿订单+21%。平台自身口径,snapshots/木鸟民宿_木鸟乡村民宿订单增速.html,L1,入库L1,R1,否
2025 端午 湖南,2026-08-28-R1,湖南接待游客 = 1728.81万人次,湖南省文化和旅游厅,湖南省2025年端午旅游数据,2025,http://whhlyt.hunan.gov.cn/whhlyt/news/mtjj/202506/t20250603_33690223.html,湖南文旅厅：2025端午接待游客1728.81万人次(+12.56%),snapshots/湖南省文化和旅游厅_湖南接待游客.html,L1,入库L1,R1,否
2025 端午 浙江,2026-08-28-R1,浙江接待全域游客 = 1651.7万人次,浙江省文化和旅游厅,浙江省2025年端午旅游数据,2025,https://xueqiu.com/4024491940/337380087,浙江文旅厅：2025端午接待全域游客1651.7万人次(+8.3%)，收入161亿元(+10.1%),snapshots/浙江省文化和旅游厅_浙江接待全域游客.html,L1,入库L1,R1,否
2025 端午 途家 广东,2026-08-28-R1,广东民宿预订量排名 = 全国第二定性,途家民宿,途家2025年端午数据,2025,https://www.21jingji.com/article/20260612/herald/4d58c0c6361f504347a3c500b22c1607.html,途家民宿：2025端午广东民宿预订量全国第二。平台自身口径,snapshots/途家民宿_广东民宿预订量排名.html,L1,入库L1,R1,否
2025 端午 多孩 L2,2026-08-28-R1,'多孩经济'成端午关键词：亲子房预订+超五成，3人及以上家庭套票+四成，亲子消费爆发,同程/去哪儿,,,https://export.shobserver.com/baijiahao/html/921408.html,多孩家庭拉动市场升级，亲子旅游成为端午消费主力,snapshots/同程_去哪儿_'多孩经济'成端午关键词：亲子房.html,L2,入库L2,R1,否
2025 端午 龙舟经济 L2,2026-08-28-R1,'龙舟经济'拉动文旅消费：多地龙舟赛事带火周边旅游，非遗文创产品热销,光明网,,,https://travel.gmw.cn/2025-06/03/content_38065958.htm,龙舟竞渡、龙舟饭、祠堂宴等民俗活动吸引游客，短途度假消费增长,snapshots/光明网_'龙舟经济'拉动文旅消费：多地龙.html,L2,入库L2,R1,否
2025 端午 武汉入境 L2,2026-08-28-R1,武汉入境游订单同比增长45%，中部城市入境游热度上升,长江网,,,http://news.cjn.cn/whpd/yw_19947/202506/t5147605.htm,免签政策持续发力，武汉等中部城市入境游订单增长显著,snapshots/长江网_武汉入境游订单同比增长45%，中.html,L2,入库L2,R1,否
2025 端午 流动 B组,2026-08-28-R1,端午节假期跨区域流动量(东吴口径) = 6.57亿人次,东吴证券,2025年端午旅游数据点评,2025,https://pdf.dfcfw.com/pdf/H3_AP202506051685287262_1.pdf,东吴证券：2025端午跨区域流动6.57亿人次,snapshots/东吴证券_端午节假期跨区域流动量(东吴口径.html,L1,入库L1,R1,否
2025 端午 B组 出游,2026-08-28-R1,端午假期国内出游人次(中金口径) = 1.19亿人次,中金公司,2025年端午旅游数据点评,2025,https://pdf.dfcfw.com/pdf/H3_AP202506051685287262_1.pdf,券商研报：2025端午国内出游1.19亿人次,snapshots/中金公司_端午假期国内出游人次(中金口径).html,L1,入库L1,R1,否
2025 端午 观影,2026-08-28-R1,端午档观影人次 = 1173万人次,灯塔专业版,2025年端午档电影数据,2025,https://static.nfnews.com/content/202506/02/c11359333.html,灯塔：2025端午档观影人次超1173万,snapshots/灯塔专业版_端午档观影人次.html,L1,入库L1,R1,否
2025 端午 场次,2026-08-28-R1,端午档放映总场次 = 113.8万场,灯塔专业版,2025年端午档电影数据,2025,https://static.nfnews.com/content/202506/02/c11359333.html,灯塔：2025端午档放映总场次113.8万,snapshots/灯塔专业版_端午档放映总场次.html,L1,入库L1,R1,否
2025 端午 广东 收入,2026-08-28-R1,广东端午旅游收入 = 114.4亿元,广东省文化和旅游厅,广东省2025年端午文旅数据,2025,https://xueqiu.com/4024491940/337380087,广东省文旅厅：2025端午旅游收入114.4亿元(+25.6%),snapshots/广东省文化和旅游厅_广东端午旅游收入.html,L1,入库L1,R1,否
2025 端午 湖南 省外,2026-08-28-R1,湖南端午省外游客 = 203.95万人次,湖南省文化和旅游厅,湖南省2025年端午文旅数据,2025,http://whhlyt.hunan.gov.cn/whhlyt/news/mtjj/202506/t20250603_33690223.html,湖南省文旅厅：2025端午省外游客203.95万人次(+110.61%),snapshots/湖南省文化和旅游厅_湖南端午省外游客.html,L1,入库L1,R1,否
2025 端午 浙江 收入,2026-08-28-R1,浙江端午全域旅游综合收入 = 161亿元,浙江省文化广电和旅游厅,浙江省2025年端午文旅数据,2025,http://zj.news.cn/20250603/bb4e577d72074327b9388b1cabe64aa5/c.html,浙江省文旅厅：2025端午全域旅游综合收入161亿元(+10.1%),snapshots/浙江省文化广电和旅游厅_浙江端午全域旅游综合收入.html,L1,入库L1,R1,否
2025 端午 浙江 过夜,2026-08-28-R1,浙江端午接待过夜游客 = 1044.9万人次,浙江省文化广电和旅游厅,浙江省2025年端午文旅数据,2025,http://jnyb.zjol.com.cn/images/2025-06/05/jnyb2025060500002v01n.pdf,浙江省文旅厅：2025端午接待过夜游客1044.9万人次(+8.7%),未存-HTTPError,L1,入库L1-快照未存,R1,否
2025 端午 江苏,2026-08-28-R1,江苏端午接待游客 = 1241.5万人次,江苏省文化和旅游厅,江苏省2025年端午文旅数据,2025,http://www.jiangsu.gov.cn/art/2025/6/3/art_84322_11575244.html,江苏省文旅厅：2025端午接待游客1241.5万人次,snapshots/江苏省文化和旅游厅_江苏端午接待游客.html,L1,入库L1,R1,否
2025 端午 南京,2026-08-28-R1,南京端午接待游客 = 568万人次,南京市文化和旅游局,南京市2025年端午文旅数据,2025,https://m.huanqiu.com/article/4MwHd4XBBnV,南京市文旅局：2025端午接待游客568万人次(+3.5%),snapshots/南京市文化和旅游局_南京端午接待游客.html,L1,入库L1,R1,否
2025 端午 南京 消费,2026-08-28-R1,南京端午游客文旅消费总额 = 31.3亿元,南京市文化和旅游局(银联商务),南京市2025年端午文旅数据,2025,https://m.sohu.com/a/900904462_121443653/?pvid=000115_3w_a&scm=thor.7445_13-101000-0_922.0-0.0.a2_5X151X1227&spm=smpc.home.travel-news.5.17488764030305oXoZw5_1467,南京市文旅局：2025端午游客文旅消费总额31.3亿元,snapshots/南京市文化和旅游局(银联_南京端午游客文旅消费总额.html,L1,入库L1,R1,否
2025 端午 南京 外地,2026-08-28-R1,南京端午外地游客文旅消费 = 17.6亿元,南京市文化和旅游局(银联商务),南京市2025年端午文旅数据,2025,https://www.yangtse.com/news/jiangsu/nanjing/202506/t20250603_215861.html,南京市文旅局：2025端午外地游客文旅消费17.6亿元,snapshots/南京市文化和旅游局(银联_南京端午外地游客文旅消费.html,L1,入库L1,R1,否
2025 端午 台州,2026-08-28-R1,台州端午接待过夜游客 = 86.53万人次,台州市文化和广电旅游体育局,台州市2025年端午文旅数据,2025,https://tz.zjol.com.cn/tzxw/202506/t20250603_31032933.shtml,台州市文广旅体局：2025端午过夜游客86.53万人次(+28.74%),snapshots/台州市文化和广电旅游体育_台州端午接待过夜游客.html,L1,入库L1,R1,否
2025 端午 台州 人均,2026-08-28-R1,台州端午游客人均花费 = 861.7元/人次,台州市文化和广电旅游体育局,台州市2025年端午文旅数据,2025,https://tz.zjol.com.cn/tzxw/202506/t20250603_31032933.shtml,台州市文广旅体局：2025端午人均花费861.7元,snapshots/台州市文化和广电旅游体育_台州端午游客人均花费.html,L1,入库L1,R1,否
2025 端午 台州 收入,2026-08-28-R1,台州端午全域旅游综合收入 = 12亿元,台州市文化和广电旅游体育局,台州市2025年端午文旅数据,2025,https://tz.zjol.com.cn/tzxw/202506/t20250603_31032933.shtml,台州市文广旅体局：2025端午全域旅游综合收入12亿元,snapshots/台州市文化和广电旅游体育_台州端午全域旅游综合收入.html,L1,入库L1,R1,否
2025端午 酒店 入住率,R2,端午当周酒店平均入住率 = 55.8%,酒店行业监测(新浪财经转引),2025年端午假期旅游数据点评,2025-06,https://finance.sina.com.cn/stock/stockzmt/2025-06-04/doc-ineywfyn4719066.shtml,2025年5月26日至6月1日酒店周平均Occ为55.8%，周平均ADR为204.5元，周平均RevPAR为114.2元，较2024年端午假期所在周分别变化,snapshots/新浪财经_2025端午假期旅游数据点评.html,L1,入库L1,R2,是-共2条
2025端午 酒店 RevPAR,R2,端午当周酒店RevPAR = 114.2元,酒店行业监测(新浪财经转引),2025年端午假期旅游数据点评,2025-06,https://finance.sina.com.cn/stock/stockzmt/2025-06-04/doc-ineywfyn4719066.shtml,周平均RevPAR为114.2元，价格相对具韧性,snapshots/新浪财经_2025端午假期旅游数据点评.html,L1,入库L1,R2,是-共2条
2025端午 张家界 酒店 RevPAR,R2,张家界武陵源区酒店RevPAR = 319元/间/夜,酒店行业监测(中国网转引),2025年端午假期小城旅游数据,2025-06,http://travel.china.com.cn/txt/2025-06/06/content_117914533.shtml,张家界市武陵源区酒店以319元/间/夜位居端午假期小城酒店RevPAR榜首，消费者愿意为高品质慢生活体验支付溢价,snapshots/中国网_端午假期小城旅游热度攀升.html,L1,入库L1,R2,是-共2条
2025端午 广东 A级景区,R2,广东省4A及以上景区接待游客 = 726.1万人次,广东省文化和旅游厅,2025年端午假期广东省文旅市场数据,2025-06,http://m.toutiao.com/group/7511335203877438015/,广东全省4A级及以上景区接待游客726.1万人次，同比增长18.9%；纳入监测的14段古驿道沿线重点区域接待游客103.0万人次同比增长18.5%,snapshots/南方都市报_端午广东旅游收入114.4亿.html,L1,入库L1,R2,是-共2条
2025端午 长白山 景区接待,R2,长白山景区端午接待游客 = 15.24万人次,长白山管委会旅游和文化体育局,2025年端午假期长白山旅游数据,2025-06,https://www.jl.chinanews.com.cn/jlly/2025-06-03/250478.html,端午假期长白山保护开发区全域接待国内游客15.24万人次，同比增长26.89%；实现国内旅游收入1.91亿元,snapshots/中国新闻网_端午长白山接待游客15.24万.html,L1,入库L1,R2,否
2025端午 河南 景区 TOP,R2,河南省端午景区接待TOP1 = 28.9万人次,河南省文化和旅游厅,2025年端午假期河南省文旅市场数据,2025-06,https://www.henan.gov.cn/2025/06-02/3164708.html,河南端午接待游客人次前五位景区分别是万岁山武侠城28.9万人次、清明上河园27.13万人次、银基国际旅游度假区15.8万人次、龙门石窟11.24万人次、郑州方特9.82万人次,snapshots/河南省政府_端午河南接待1511.6万人次.html,L1,入库L1,R2,否
2025端午 人均花费 派生,R2,端午人均出游花费 = 359.1元/人次,推算(文旅部总量),基于文旅部端午数据的派生测算,2025-06,https://www.mct.gov.cn/whzx/whyw/202506/t20250603_960368.htm,端午假期3天全国国内出游1.19亿人次，总花费427.30亿元，人均约359.1元,snapshots/文旅部_端午国内出游1.19亿人次.html,L1,入库L1,R2,否
2025端午 广东 人均花费,R2,广东省端午游客人均花费 = 493元,广东省文化和旅游厅,2025年端午假期广东省文旅市场数据,2025-06,https://news.ycwb.com/ikinvkmtkh/content_53447402.htm,广东全省游客人均花费493元，同比增长4.2%。其中一日游人均花费329元，过夜游人均花费1028元，过夜游比例为23.5%,snapshots/金羊网_端午广东文旅成绩单.html,L1,入库L1,R2,否
2025端午 银联 网联 支付交易,R2,端午银联网联支付交易笔数 = 140.5亿笔,中国人民银行,2025年端午假期支付交易数据,2025-06,https://www.gov.cn/lianbo/bumen/202506/content_7026351.htm,2025年端午假期银联、网联共处理支付交易140.5亿笔、金额4.8万亿元，较去年分别增长13%、3.4%,snapshots/中国政府网_端午银联网联支付增13.html,L1,入库L1,R2,否
2025端午 河南 重点零售餐饮,R2,河南省端午重点零售餐饮销售额 = 7.95亿元,河南省商务厅,2025年端午假期河南省消费市场数据,2025-06,https://zzrb.zynews.cn/html/2025-06/04/content_1501540.htm,端午假期河南全省重点监测的零售和餐饮企业累计实现销售额7.95亿元，比上年同期增长4.2%,snapshots/郑州日报_端午河南消费新图景.pdf,L1,入库L1,R2,否
2025端午 北京 重点商企,R2,北京市端午重点商企销售额 = 41.8亿元,北京市商务局,2025年端午假期北京市消费市场数据,2025-06,http://district.ce.cn/newarea/roll/202506/t20250603_2314077.shtml,端午假期北京重点监测的百货超市专业专卖店餐饮和电商等业态企业实现销售额41.8亿元，同比增长1.6%；60个重点商圈客流量2328.4万人次同比增长2.1%,snapshots/中国经济网_端午北京重点商圈消费增8.3.html,L1,入库L1,R2,否
2025端午 广东 接待游客,R2,广东省端午接待游客人次 = 2321万人次,广东省文化和旅游厅,2025年端午假期广东省文旅市场数据,2025-06,http://m.toutiao.com/group/7511335203877438015/,端午假期广东接待游客2321万人次，旅游收入114.4亿元，同比增长25.6%,snapshots/南方都市报_端午广东旅游收入114.4亿.html,L1,入库L1,R2,是-共2条
2025端午 天津 接待游客,R2,天津市端午接待游客人次 = 709.81万人次,天津市文化和旅游局,2025年端午假期天津市文旅市场数据,2025-06,http://www.chinanews.com.cn/cj/2025/06-03/10426264.shtml,天津端午假期三天共接待游客709.81万人次，同比增长6.3%；游客花费61.50亿元，同比增长11.6%；人均消费866.43元，同比增长5.0%,snapshots/中国新闻网_天津端午接待709.81万人次.html,L1,入库L1,R2,否
2025端午 亲子游 六一,R2,端午恰逢六一，亲子游成为出行主力，携程亲子家庭旅游订单占比达35%，国内亲子酒店搜索热度同比上升45%，去哪儿亲子房预订量同比增长51%，同程亲子跟团产品预订热度同比增长80%,携程/去哪儿/同程(光明网转引),,,https://m.gmw.cn/2025-06/02/content_38064707.htm,携程平台亲子家庭旅游订单占比达35%，国内亲子酒店搜索热度同比上升45%；去哪儿平台亲子房预订量同比增长51%,snapshots/光明网_端午遇上六一彰显经济活力.html,L2,入库L2,R2,否
2025端午 龙舟赛事 赛旅融合,R2,2025年端午期间全国超120场龙舟赛事，参与人数达570万，赛旅融合模式在全国复制推广，四川新津发放超百万消费券联动商家优惠200余万元将龙舟流量转化为经济增量,行业监测(新浪新闻转引),,,https://news.sina.cn/bignews/insight/2026-06-18/detail-inicvmmr3256829.d.html,2025年端午期间全国超120场龙舟赛事，参与人数达570万，赛旅融合模式在全国复制推广,snapshots/新浪新闻_传统民俗遇上现代消费.html,L2,入库L2,R2,否
2025端午 县域旅游 小城游,R2,端午假期小城旅游热度持续攀升房源紧俏，县域高星酒店吃住玩一站式套餐预订量同比增速达73%，亲子家庭占比33%，张家界武陵源区酒店RevPAR以319元/间/夜位居小城榜首,美团旅行/中国网,,,http://travel.china.com.cn/txt/2025-06/06/content_117914533.shtml,美团旅行数据显示端午假期县域高星酒店内吃住玩一站式套餐预订量同比增速达73%，亲子家庭占比33%，小城旅游从价格洼地走向价值高地,snapshots/中国网_端午假期小城旅游热度攀升.html,L2,入库L2,R2,是-共2条
2025端午 重庆 接待游客,R3,重庆接待国内游客 = 730.11万人次,重庆市文化和旅游数据中心,2025端午重庆文旅数据,2025-06-03,http://cq.people.com.cn/n2/2025/0603/c365401-41248148.html,全市接待国内游客730.11万人次，同比增长4.1%；国内游客花费45.13亿元，同比增长9.4%,snapshots/重庆市文化和旅游数据中心_重庆接待国内游客.html,L1,入库L1,R3,否
2025端午 重庆 旅游收入,R3,重庆游客花费 = 45.13亿元,重庆市文化和旅游数据中心,2025端午重庆文旅数据,2025-06-03,http://difang.gmw.cn/cq/2025-06/03/content_38066266.htm,国内游客花费45.13亿元，同比增长9.4%,snapshots/重庆市文化和旅游数据中心_重庆游客花费.html,L1,入库L1,R3,否
2025端午 重庆 景区,R3,重庆140家重点景区接待游客 = 255.8万人次,重庆市文化和旅游发展委员会,2025端午重庆重点景区数据,2025-06-04,http://www.mct.gov.cn/whzx/qgwhxxlb/cq/202506/t20250604_960377.htm,全市重点监测的140家景区累计接待游客255.8万人次,snapshots/重庆市文化和旅游发展委员会_重庆140家重点景区接待游客.html,L1,入库L1,R3,否
2025端午 山东 景区,R3,山东200家重点景区接待游客 = 839.5万人次,山东省文化和旅游厅,2025端午山东重点景区数据,2025-06-03,http://m.toutiao.com/group/7511563032099586570/,全省重点监测的200家旅游景区接待游客839.5万人次，同比增长10.9%；营业收入3.5亿元，同比增长9.4%,snapshots/山东省文化和旅游厅_山东200家重点景区接待游客.html,L1,入库L1,R3,否
2025端午 山东 景区收入,R3,山东200家重点景区营业收入 = 3.5亿元,山东省文化和旅游厅,2025端午山东重点景区数据,2025-06-03,http://m.toutiao.com/group/7511563032099586570/,营业收入3.5亿元，同比增长9.4%,snapshots/山东省文化和旅游厅_山东200家重点景区营业收入.html,L1,入库L1,R3,否
2025端午 成都 旅游收入,R3,成都端午旅游收入 = 52.3亿元,成都市文化广电旅游局,2025端午成都文旅数据,2025-06-03,https://www.mct.gov.cn/whzx/qgwhxxlb/sc/202506/t20250603_960361.htm,全市接待游客733.2万人次、同比增长6.6%，实现旅游收入52.3亿元、同比增长10.8%,snapshots/成都市文化广电旅游局_成都端午旅游收入.html,L1,入库L1,R3,否
2025端午 甘孜 接待游客,R3,甘孜州端午接待游客 = 53.23万人次,甘孜州文化广播电视和旅游局,2025端午甘孜州文旅数据,2025-06-03,https://www.scjjrb.com/2025/06/03/wap_99436530.html,甘孜州共接待游客53.23万人次，实现旅游综合收入5.98亿元，同比2024年分别增长5.28%和7.55%,snapshots/甘孜州文化广播电视和旅游局_甘孜州端午接待游客.html,L1,入库L1,R3,否
2025端午 甘孜 旅游收入,R3,甘孜州端午旅游综合收入 = 5.98亿元,甘孜州文化广播电视和旅游局,2025端午甘孜州文旅数据,2025-06-03,https://www.scjjrb.com/2025/06/03/wap_99436530.html,实现旅游综合收入5.98亿元，同比增长7.55%,snapshots/甘孜州文化广播电视和旅游局_甘孜州端午旅游综合收入.html,L1,入库L1,R3,否
2025端午 河南 旅游收入,R3,河南端午旅游收入 = 67.9亿元,河南省文化和旅游厅,2025端午河南文旅数据,2025-06-02,https://hct.henan.gov.cn/2025/06-02/3164707.html,三天假期全省接待游客1511.6万人次、旅游收入67.9亿元，同比分别增长4.7%、5.3%,snapshots/河南省文化和旅游厅_河南端午旅游收入.html,L1,入库L1,R3,否
2025端午 开封 接待游客,R3,开封端午接待国内游客 = 153.92万人次,开封市人民政府,2025端午开封文旅数据,2025-06-05,https://www.henan.gov.cn/2025/06-05/3166335.html,开封市累计接待国内游客153.92万人次，实现文旅综合收入9.59亿元，同比分别增长39.52%和45.62%,snapshots/开封市人民政府_开封端午接待国内游客.html,L1,入库L1,R3,否
2025端午 开封 旅游收入,R3,开封端午文旅综合收入 = 9.59亿元,开封市人民政府,2025端午开封文旅数据,2025-06-05,https://www.henan.gov.cn/2025/06-05/3166335.html,实现文旅综合收入9.59亿元，同比增长45.62%,snapshots/开封市人民政府_开封端午文旅综合收入.html,L1,入库L1,R3,否
2025端午 泰安 景区,R3,泰安22家景区接待游客 = 77.77万人次,泰安市文化和旅游局,2025端午泰安景区数据,2025-06-03,http://m.toutiao.com/group/7511665765428085283/,全市纳入统计的22家旅游景区(点)共接待游客77.77万人次，同比增长54.55%，实现营业收入2265.98万元，同比增长8.37%,snapshots/泰安市文化和旅游局_泰安22家景区接待游客.html,L1,入库L1,R3,否
2025端午 泰安 景区收入,R3,泰安景区营业收入 = 2265.98万元,泰安市文化和旅游局,2025端午泰安景区数据,2025-06-03,http://m.toutiao.com/group/7511665765428085283/,实现营业收入2265.98万元，同比增长8.37%；其中泰山景区接待进山游客11.45万人次,snapshots/泰安市文化和旅游局_泰安景区营业收入.html,L1,入库L1,R3,否
