主题,数据点,数值,单位,单位粒度,统计起止日,统计窗口,口径版本,指标口径类型,口径类型,数据性质,基期,假期天数,数值类型,采集日期,缺口标记,来源机构,报告/资料名,发布时间,可信度等级,URL,备注
政策与宏观,消费品以旧换新惠及人数(截至2/22),3053.2,万人次,总量,截至2026-02-22,(截至2026-02-22),累计口径,零售餐饮,实测,实际,无,9天口径,水平值,2026-08-21,无,商务部,马年春节消费迎开门红(新浪),2026-02-24,A,https://finance.sina.com.cn/tech/roll/2026-02-24/doc-inhnxnuh8712379.shtml,以旧换新两大礼包；与春节假期消费提振政策互促
政策与宏观,消费相关行业日均销售收入同比(增值税发票),+13.7,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),日均口径,零售餐饮,实测,实际,2025春节,9天口径,增速,2026-08-21,无,国家税务总局,增值税发票数据显示春节假期消费市场火热,2026-02-24,A,https://www.gov.cn/lianbo/202602/content_7059059.htm,日均口径较上年春节+13.7%；消费产品凸显智慧化绿色化
新消费,"全国外卖市场规模(春节,平台汇总)",980,亿元,总量,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,外卖消费,平台披露,实际,2025春节,9天口径,水平值,2026-08-21,无,美团等平台,史上最长春节餐饮业成绩单(职业餐饮网),2026-02-25,C,http://www.canyin168.com/Article/xw/81183.html,同比增长26.7%；广东乡镇外卖订单+72%，下沉市场扩张；平台汇总口径
新消费,非遗“市集”/“演艺”团购销售额同比,+764/+117,复合,复合,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,非遗消费,平台披露,实际,2025春节,9天口径,复合,2026-08-21,无,抖音生活服务,央视网:新春消费观察(非遗经济),2026-02-24,C,https://finance.cctv.com/2026/02/24/ARTIUFiiWySbdA8thUzu2nVv260224.shtml,非遗市集+764%、非遗演艺+117%；抖音自身口径，非全市场；与文旅部“非遗过大年”定性交叉印证
新消费,飞猪AI订单量较节前,+800,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,AI消费,平台披露,实际,节前平均,9天口径,增速,2026-08-21,无,飞猪,央视网:新春消费观察(AI当管家),2026-02-24,C,https://finance.cctv.com/2026/02/24/ARTIUFiiWySbdA8thUzu2nVv260224.shtml,AI订门票订单量大增超24倍；该平台自身口径非全市场；与税务总局“智能化绿色化”交叉印证
旅游行业平台,同程春节国内出游人数预订量同比,+300,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,平台订单,平台披露,实际,2025春节,9天口径,增速,2026-08-21,无,同程旅行,OTA报告中的春节风向标(读创),2026-02-20,C,http://m.toutiao.com/group/7601067704136647211/,平台口径，非全市场；出游人数预订量激增来源识别为同程披露
旅游行业平台,携程入境机票日均订单同比,+21.29,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,跨境,平台披露,实际,2025春节,9天口径,增速,2026-08-21,无,携程,人民网:多平台出行数据折射消费活力,2026-02-25,C,http://finance.people.com.cn/n1/2026/0225/c1004-40670073.html,平台口径；入境游订单增长强劲
旅游行业平台,飞猪出境游机票/酒店/当地玩乐订单同比,+30,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,跨境,平台披露,实际,2025春节,9天口径,增速,2026-08-21,无,飞猪,华泰联合解读:2026春节消费亮点,2026-02-25,C,https://finance.sina.com.cn/stock/stockzmt/2026-02-25/doc-inhnyyvs5260344.shtml,假期前三天出境游机票/当地玩乐订单较去年同比增超30%；平台口径
旅游行业平台,飞猪国内门票订单量同比,+80,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,平台订单,平台披露,实际,2025春节,9天口径,增速,2026-08-21,无,飞猪,飞猪2026春节出游数据(齐鲁网),2026-02-25,C,http://news.iqilu.com/yangmei/20260225/5893720.shtml,该平台自身口径，非全市场；国内游订单量创新高
旅游行业平台,飞猪酒店间夜量同比,+75,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,平台订单,平台披露,实际,2025春节,9天口径,增速,2026-08-21,无,飞猪,飞猪2026春节出游数据(齐鲁网),2026-02-25,C,http://news.iqilu.com/yangmei/20260225/5893720.shtml,平台口径；国内游人均预订金额较去年提升约10%
旅行社,6人游出境游整体预订量同比,+约50,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,跟团游,平台披露,实际,2025春节,9天口径,增速,2026-08-21,无,6人游(定制旅行),“最长”春节带火出境游(中新网),2026-01-13,C,http://www.chinanews.com.cn/cj/2026/01-13/10550709.shtml,长线游热度更高，短线转向中长线；单机构口径
旅行社,众信旅游短途/长途出境游出游人数同比,+160/+60,复合,复合,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,跟团游,平台披露,实际,2025春节,9天口径,复合,2026-08-21,无,众信旅游,旅行社春节复工复产数据(研报/公开播报),2026-02-20,C,https://www.docin.com/touch_new/preview_new.do?id=4936424364,短线+160%、长线+60%；单机构口径，非全市场
旅行社,途牛入境定制游订单量同比,+130,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,跟团游,平台披露,实际,2025春节,9天口径,增速,2026-08-21,无,途牛,中国城市报:团圆方式迭代(平台赋能),2026-03-02,C,http://paper.people.com.cn/zgcsb/pad/content/202603/02/content_30143049.html,入境定制游订单+130%，联动景区提体验；平台/机构口径
景区数据,春节档三、四线城市票房占比,54,%,比率,2026-02-17至2026-02-23,春节档(初一至初七),春节档口径,文娱演出,实测,实际,历年最高,7天口径,占比,2026-08-21,无,国家电影局,2026春节档市场火热 中国电影领跑全球(中新网),2026-02-24,A,http://m.chinanews.com/wap/detail/cht/zw/10577409.shtml,三四线城市票房占比54%，为历年最高；下沉市场结构特征
景区数据,春节档平均票价,47.8,元,总量,2026-02-17至2026-02-23,春节档(初一至初七),春节档口径,文娱演出,实测,实际,2025春节档,7天口径,水平值,2026-08-21,无,国家电影局,2026年春节档平均票价降至6年最低,2026-02-24,A,https://www.chinafilm.gov.cn/xwzx/ywxx/202602/t20260224_954180.html,平均票价同比下降6%，票价更惠民
景区数据,春节档总场次,435,万场,总量,2026-02-17至2026-02-23,春节档(初一至初七),春节档口径,文娱演出,实测,实际,历史纪录,7天口径,水平值,2026-08-21,无,国家电影局,435万场，春节档观影场次创纪录,2026-02-24,A,https://www.chinafilm.gov.cn/xwzx/ywxx/202602/t20260224_954180.html,创中国影史春节档总场次纪录
景区数据,春节档电影票房,57.52,亿元,总量,2026-02-17至2026-02-23,春节档(初一至初七),春节档口径,文娱演出,实测,实际,2025春节档,7天口径,水平值,2026-08-21,无,国家电影局,2026年春节档总票房57.52亿元,2026-02-24,A,https://www.chinafilm.gov.cn/xwzx/ywxx/202602/t20260224_954180.html,春节档=大年初一至初七(7天)；场均票价格局见R13
景区数据,春节档观影人次,1.2,亿人次,总量,2026-02-17至2026-02-23,春节档(初一至初七),春节档口径,文娱演出,实测,实际,2025春节档,7天口径,水平值,2026-08-21,无,国家电影局,2026年春节档总票房57.52亿元,2026-02-24,A,https://www.chinafilm.gov.cn/xwzx/ywxx/202602/t20260224_954180.html,春节档7天
游客画像,"2025国内出游总花费日均水平(测算,per-day)",846.25,亿元/天,日均,2025-01-28至2025-02-04,2025春节(8天),日均口径,旅游收入,测算,推算,无,8天口径,水平值,2026-08-21,缺口-测算,测算(=6770.02亿元/8天),派生,2025-02-05,D,https://www.mct.gov.cn/wlbphone/wlbydd/xxfb/jiaodianxinwen/202502/t20250205_958229.html,测算D级；作per-day同比基期
游客画像,"2025国内出游日均水平(测算,per-day)",0.626,亿人次/天,日均,2025-01-28至2025-02-04,2025春节(8天),日均口径,出游规模,测算,推算,无,8天口径,水平值,2026-08-21,缺口-测算,测算(=5.01亿/8天),派生,2025-02-05,D,https://www.mct.gov.cn/wlbphone/wlbydd/xxfb/jiaodianxinwen/202502/t20250205_958229.html,测算D级；作per-day同比基期
游客画像,"2025春节人均旅游消费(per-trip,测算)",1351.30,元/人次,人均trip,2025-01-28至2025-02-04,2025春节(8天),8天口径,旅游收入,测算,推算,无,8天口径,水平值,2026-08-21,缺口-测算,测算(=6770.02亿元/5.01亿人次),派生自文旅部2025数据,2025-02-05,D,https://www.mct.gov.cn/wlbphone/wlbydd/xxfb/jiaodianxinwen/202502/t20250205_958229.html,测算D级；供R06 per-trip同比
游客画像,2026全年国内旅游出游人次(中长期预测),有望突破60(区间58-63),亿人次,总量,2026全年,2026全年口径(待回填),全年口径(待回填),出游规模,测算,预计,无,365天口径,水平值,2026-08-21,预判待回填,基于2026春节per-day稳态+免签入境走强+冰雪/新消费的推断,2026春节预测台账,2026-08-21,D,https://www.gov.cn/yaowen/liebiao/202602/content_7059241.htm,预测ID=2026全年-F01；置信度中低；拐点判据：2026五一/端午/十一是否保持中个位数per-day增速
游客画像,"2026国内出游总花费日均水平(测算,per-day)",892.76,亿元/天,日均,2026-02-15,2026-02-15至2026-02-23(9天),日均口径,旅游收入,测算,推算,2025日均,9天口径,水平值,2026-08-21,缺口-测算,测算(=8034.83亿元/9天),派生,2026-02-24,D,https://www.gov.cn/yaowen/liebiao/202602/content_7059241.htm,测算D级；per-day同比2025(846.25亿/天)约+5.5%
游客画像,"2026国内出游日均水平(测算,per-day)",0.662,亿人次/天,日均,2026-02-15,2026-02-15至2026-02-23(9天),日均口径,出游规模,测算,推算,2025日均,9天口径,水平值,2026-08-21,缺口-测算,测算(=5.96亿/9天),派生,2026-02-24,D,https://www.gov.cn/yaowen/liebiao/202602/content_7059241.htm,测算D级；per-day同比2025(0.626亿/天)约+5.7%
游客画像,2026国庆国内旅游出游人次(预测),中心值约7.4(区间7.0-7.8),亿人次,总量,预计2026-10-01,预计2026十一(7天),7天口径(待回填),出游规模,测算,预计,无,7天口径,水平值,2026-08-21,预判待回填,基于2026春节9天5.96亿+per-day稳态的推断,2026春节预测台账,2026-08-21,D,https://www.gov.cn/yaowen/liebiao/202602/content_7059241.htm,预测ID=2026国庆-F01；置信度中；十一7天口径，与春节9天须per-day折算后比
游客画像,2026国庆国内旅游出游总花费(预测),中心值约9000(区间8400-9600),亿元,总量,预计2026-10-01,预计2026十一(7天),7天口径(待回填),旅游收入,测算,预计,无,7天口径,水平值,2026-08-21,预判待回填,基于2026春节花费增速与入境走强的推断,2026春节预测台账,2026-08-21,D,https://www.gov.cn/yaowen/liebiao/202602/content_7059241.htm,预测ID=2026国庆-F02；置信度中低；7天口径
游客画像,"人均旅游消费(per-trip,测算)",1348.13,元/人次,人均trip,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,旅游收入,测算,推算,2025同期(8天),9天口径,水平值,2026-08-21,缺口-测算,测算(=8034.83亿元/5.96亿人次),派生自文旅部数据,2026-02-24,D,https://www.gov.cn/yaowen/liebiao/202602/content_7059241.htm,"测算值,D级；非官方直接披露；人均仅指per-trip"
游客画像,"人均旅游消费同比(per-trip,测算)",-0.2,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,旅游收入,测算,推算,2025同期(8天),9天口径,增速,2026-08-21,缺口-测算,测算(1348.13 vs 1351.30元),派生自文旅部数据,2026-02-24,D,https://www.gov.cn/yaowen/liebiao/202602/content_7059241.htm,测算D级；2026人均1351.30；人均基本持平微降，量增价稳
游客画像,国内旅游出游人次,5.96,亿人次,总量,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,出游规模,实测,实际,2025同期(8天),9天口径,水平值,2026-08-21,无,文化和旅游部数据中心,春节假期全国国内出游人次和总花费均创历史新高(央视/政府网),2026-02-24,A,https://www.gov.cn/yaowen/liebiao/202602/content_7059241.htm,2026春节假日9天；较2025(8天)增加0.95亿人次，总量创新高；8vs9天须per-day归一才能谈同比
游客画像,"国内旅游出游人次(2025基线,8天)",5.01,亿人次,总量,2025-01-28至2025-02-04,2025春节(8天),8天口径,出游规模,实测,实际,2024春节(8天),8天口径,水平值,2026-08-21,无,文化和旅游部数据中心,2025年春节假期国内出游5.01亿人次,2025-02-05,A,https://www.mct.gov.cn/wlbphone/wlbydd/xxfb/jiaodianxinwen/202502/t20250205_958229.html,2025春节8天基线；用于per-day同比折算
游客画像,国内旅游出游总花费,8034.83,亿元,总量,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,旅游收入,实测,实际,2025同期(8天),9天口径,水平值,2026-08-21,无,文化和旅游部数据中心,春节假期全国国内出游人次和总花费均创历史新高(央视/政府网),2026-02-24,A,https://www.gov.cn/yaowen/liebiao/202602/content_7059241.htm,2026春节假日9天；较2025(8天)增加1264.81亿元，总量创新高；8vs9天须per-day归一
游客画像,"国内旅游出游总花费(2025基线,8天)",6770.02,亿元,总量,2025-01-28至2025-02-04,2025春节(8天),8天口径,旅游收入,实测,实际,2024春节(8天),8天口径,水平值,2026-08-21,无,文化和旅游部数据中心,2025年春节假期国内出游5.01亿人次,2025-02-05,A,https://www.mct.gov.cn/wlbphone/wlbydd/xxfb/jiaodianxinwen/202502/t20250205_958229.html,2025春节8天基线；用于per-day同比折算
游客画像,按可比天数国内出游日均水平(测算),0.662,亿人次/天,日均,2026-02-15,2026-02-15至2026-02-23(9天),日均口径,出游规模,测算,推算,2025同期(8天)日均,9天口径,水平值,2026-08-21,缺口-测算,测算(=5.96亿/9天),派生自文旅部数据,2026-02-24,D,https://www.gov.cn/yaowen/liebiao/202602/content_7059241.htm,"per-day测算,D级；2025(8天)日均0.626；per-day同比+5.7%"
目的地,免签政策入境外国人,46,万人次,总量,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,出入境,实测,实际,2025春节日均,9天口径,水平值,2026-08-21,无,国家移民管理局,春节假期1779.6万人次出入境,2026-02-24,A,https://www.nia.gov.cn/n897453/c1766817/content.html,适用免签政策入境；较去年假期日均+28.5%
目的地,内地居民出入境人员,951.4,万人次,总量,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,出入境,实测,实际,2025春节日均,9天口径,水平值,2026-08-21,无,国家移民管理局,春节假期1779.6万人次出入境,2026-02-24,A,https://www.nia.gov.cn/n897453/c1766817/content.html,较去年假期日均+10.2%
目的地,出入境人员日均同比(日均口径),+10.1,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),日均口径,出入境,实测,实际,2025春节日均,9天口径,增速,2026-08-21,无,国家移民管理局,春节假期1779.6万人次出入境,2026-02-24,A,https://www.nia.gov.cn/n897453/c1766817/content.html,日均197.7万人次，较去年春节假期日均+10.1%
目的地,单日出入境通关最高峰,225.9,万人次,总量,2026-02-21,(2026-02-21),9天口径,出入境,实测,实际,无,9天口径,水平值,2026-08-21,无,国家移民管理局,春节假期1779.6万人次出入境,2026-02-24,A,https://www.nia.gov.cn/n897453/c1766817/content.html,单日最高出现在2月21日
目的地,外国人出入境人员,131.3,万人次,总量,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,出入境,实测,实际,2025春节日均,9天口径,水平值,2026-08-21,无,国家移民管理局,春节假期1779.6万人次出入境,2026-02-24,A,https://www.nia.gov.cn/n897453/c1766817/content.html,较去年假期日均+21.8%
目的地,春节假期出入境人员总量,1779.6,万人次,总量,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,出入境,实测,实际,2025春节日均,9天口径,水平值,2026-08-21,无,国家移民管理局,春节假期1779.6万人次出入境,2026-02-24,A,https://www.nia.gov.cn/n897453/c1766817/content.html,全国边检机关查验；日均197.7万
目的地,港澳台居民出入境人员,696.9,万人次,总量,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,出入境,实测,实际,2025春节日均,9天口径,水平值,2026-08-21,无,国家移民管理局,春节假期1779.6万人次出入境,2026-02-24,A,https://www.nia.gov.cn/n897453/c1766817/content.html,较去年假期日均+8%
酒店,STR每房收入指数,105,(指数),总量,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,住宿,平台披露,实际,2025春节,9天口径,水平值,2026-08-21,无,STR,迈点:2026中国酒店业春节市场总结,2026-02-24,C,http://m.toutiao.com/group/7617141802268705330/,春节期间每房收入指数105，明显优于2025；STR口径非全市场
酒店,华住总接待人次及间夜同比,+约20,%,比率,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,住宿,平台披露,实际,2025春节,9天口径,增速,2026-08-21,无,华住集团,华住春节总接待人次及间夜数同比提升约20%,2026-02-24,C,https://www.163.com/dy/article/KMMJ4LC80539ABYY.html,单集团口径，非全市场；3天以上度假型订单+12.4%
酒店,华住接待港澳台及海外游客,11,万人次,总量,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,住宿,平台披露,实际,2025春节,9天口径,水平值,2026-08-21,无,华住集团,华住春节总接待人次及间夜数同比提升约20%,2026-02-24,C,https://www.163.com/dy/article/KMMJ4LC80539ABYY.html,同比+43.4%；受益入境游/过境开放；单集团口径
酒店,华住春节入住高峰出租率(年初四),91,%,总量,2026-02-20,(2026-02-20 年初四),9天口径,住宿,平台披露,实际,2025春节峰值,9天口径,水平值,2026-08-21,无,华住集团,华住春节总接待人次及间夜数同比提升约20%,2026-02-24,C,https://www.163.com/dy/article/KMMJ4LC80539ABYY.html,年初四峰值出租率91%，较2025春节峰值+10个百分点；单集团口径
酒店,"行业每房收入(RRP,订单来了口径)",291.70,元/间夜,每间夜,2026-02-15,2026-02-15至2026-02-23(9天),9天口径,住宿,平台披露,实际,2025春节,9天口径,水平值,2026-08-21,无,订单来了《2026年春节酒店民宿行业数据报告》,迈点:2026中国酒店业春节市场总结,2026-02-24,C,http://m.toutiao.com/group/7617141802268705330/,每房收入同比+2.28%；该平台自身口径，非全市场；另有STR指数105
