主题,数据点,数值,单位,单位粒度,统计起止日,统计窗口,口径版本,指标口径类型,口径类型,数据性质,基期,假期天数,数值类型,采集日期,缺口标记,来源机构,报告/资料名,发布时间,可信度等级,URL,备注
新消费,美团/大众点评端午夜间消费同比,95,%,百分比,2023-06-22 至 2023-06-23,3天,3天口径,平台GMV,平台自披露,实际,同比,3,增长率,2023-06-25,,美团/大众点评（21世纪经济报道转引）,Vacation consumption sizzles,2023-06-27,C,https://www.21jingji.com/article/20230627/herald/fe0362dfbf687c55c4336ecf7265ace1.html,端午假期前两天夜间消费较去年假日同期+95%；平台自身口径
新消费,美团端午前两天生活服务消费额同比,60,%,百分比,2023-06-22 至 2023-06-23,3天,3天口径,平台GMV,平台自披露,实际,同比,3,增长率,2023-06-25,,美团/大众点评（21世纪经济报道转引）,Vacation consumption sizzles,2023-06-27,C,https://www.21jingji.com/article/20230627/herald/fe0362dfbf687c55c4336ecf7265ace1.html,跨地市游客日均消费同比+190%；住宿类与旅游景点类消费规模增速均近200%；平台自身口径
新消费,贵州村超榕江酒店订单,11,倍,倍数,2023-06-22 至 2023-06-24,3天,3天口径,平台GMV,平台自披露,实际,无(水平值),3,水平值,2023-06-25,,携程（搜狐转引）,OTA平台数据端午节文化游,2023-06-24,C,https://www.sohu.com/a/693028875_100106037,民俗文化乡村游；平台自身口径
新消费,飞猪海岛游/夜游商品预订量（同比）,56/130,%,百分比,2023-06-22 至 2023-06-24,3天,3天口径,平台GMV,平台自披露,实际,无(水平值),3,复合,2023-06-25,,飞猪（大众日报转引）,最火端午假期收官,2023-06-25,C,https://sd.dzwww.com/sdnews/202306/t20230625_12190006.htm,避暑玩法崛起；海岛游+56%、夜游+130%；平台自身口径
新消费,飞猪演唱会周边酒店预订量（较元旦）,15,倍,倍数,2023-06-22 至 2023-06-24,3天,3天口径,平台GMV,平台自披露,实际,无(水平值),3,水平值,2023-06-25,,飞猪（羊城晚报转引）,近五年最火端午,2023-06-21,C,https://news.ycwb.com/2023-06/21/content_52024656.htm,演出经济带动；平台自身口径
旅行社,携程呼伦贝尔私家团/黔东南度假/新疆租车,10倍/150%/430%,,倍数,2023-06-22 至 2023-06-24,3天,3天口径,平台GMV,平台自披露,实际,无(水平值),3,复合,2023-06-25,,携程（搜狐转引）,多家旅企端午数据出炉,2023-06-24,C,https://www.sohu.com/a/690291976_121687414,呼伦贝尔私家团同比+超10倍、黔东南度假产品+超150%、新疆租车+430%；平台自身口径
旅行社,途牛长线游出游人次占比,49,%,百分比,2023-06-22 至 2023-06-24,3天,3天口径,平台GMV,平台自披露,实际,无(水平值),3,水平值,2023-06-25,,途牛旅游网（搜狐转引）,多家旅企端午数据出炉,2023-06-24,C,https://www.sohu.com/a/690291976_121687414,长线目的地云南、甘青连线居前；部分平台口径
景区,243个国家级夜间文旅消费集聚区夜间客流,3625.3,万人次,人次,2023-06-22 至 2023-06-24,3天,3天口径,客流人次,官方总量,实际,较2022,3,水平值,2023-06-25,,文化和旅游部（数据监测）,2023年端午节假期文化和旅游市场情况,2023-06-24,A,https://mct.gov.cn/whzx/whyw/202306/t20230624_944663.htm,平均每个集聚区每夜4.97万人次；较2022年同期增长38.8%
景区,端午期间全国边检查验出入境人员,396.3,万人次,人次,2023-06-22 至 2023-06-24,3天,3天口径,客流人次,官方总量,实际,较2019,3,水平值,2023-06-25,,国家移民管理局（21世纪经济报道转引）,Vacation consumption sizzles during Dragon Boat Festival,2023-06-27,A,https://www.21jingji.com/article/20230627/herald/fe0362dfbf687c55c4336ecf7265ace1.html,日均132.1万人次；较2022年端午增长约2.3倍，为2019年端午的64.6%；入境204.8万/出境191.5万
消费宏观,上海线下消费支付金额,约180,亿元,亿元,2023-06-22 至 2023-06-24,3天,3天口径,商务部社零,官方总量,实际,无(水平值),3,水平值,2023-06-25,,上海市（央视网转引）,商旅文深度融合 假期消费市场活力释放,2023-06-25,A,https://news.cctv.com/2023/06/25/ARTIWnq1TPTbaV9J9k3OehNp230625.shtml,五五购物节；餐饮业支付27.8亿元、住宿业13.2亿元
消费宏观,休闲消费（美食/观影/避暑/露营）同比,18.5,%,百分比,2023-06-22 至 2023-06-24,3天,3天口径,商务部社零,官方总量,实际,同比,3,增长率,2023-06-25,,商务部（央视网转引）,商旅文深度融合 假期消费市场活力释放,2023-06-25,A,https://news.cctv.com/2023/06/25/ARTIWnq1TPTbaV9J9k3OehNp230625.shtml,品味美食、观影看展、避暑戏水、野餐露营等休闲消费
消费宏观,北京重点监测企业销售额,24.7,亿元,亿元,2023-06-22 至 2023-06-24,3天,3天口径,商务部社零,官方重点监测,实际,无(水平值),3,水平值,2023-06-25,,北京市商务局（央视网转引）,商旅文深度融合 假期消费市场活力释放,2023-06-25,A,https://news.cctv.com/2023/06/25/ARTIWnq1TPTbaV9J9k3OehNp230625.shtml,实体业态同比+29%；60个重点商圈客流量2068.1万人次、同比+76.8%
消费宏观,广东重点餐饮企业销售额,6745.61,万元,万元,2023-06-22 至 2023-06-24,3天,3天口径,商务部社零,官方总量,实际,同比,3,水平值,2023-06-25,,广东省商务厅（央视网转引）,商旅文深度融合 假期消费市场活力释放,2023-06-25,A,https://news.cctv.com/2023/06/25/ARTIWnq1TPTbaV9J9k3OehNp230625.shtml,同比+5.6%
消费宏观,重庆端午累计消费同比,12.2,%,百分比,2023-06-22 至 2023-06-24,3天,3天口径,商务部社零,官方总量,实际,同比,3,增长率,2023-06-25,,重庆市（央视网转引）,商旅文深度融合 假期消费市场活力释放,2023-06-25,A,https://news.cctv.com/2023/06/25/ARTIWnq1TPTbaV9J9k3OehNp230625.shtml,较2019年同期+2.6%；中心城区主要商圈重点监测企业零售额同比+18.7%
消费宏观,重点监测企业粽子销售额同比,64.3,%,百分比,2023-06-22 至 2023-06-24,3天,3天口径,商务部社零,官方重点监测,实际,同比,3,增长率,2023-06-25,,商务部（央视网转引）,商旅文深度融合 假期消费市场活力释放,2023-06-25,A,https://news.cctv.com/2023/06/25/ARTIWnq1TPTbaV9J9k3OehNp230625.shtml,节令民俗商品销售明显增长
消费宏观,金银珠宝/体育用品销售额同比,13.6/3.4,%,百分比,2023-06-22 至 2023-06-24,3天,3天口径,商务部社零,官方总量,实际,同比,3,复合,2023-06-25,,商务部（央视网转引）,商旅文深度融合 假期消费市场活力释放,2023-06-25,A,https://news.cctv.com/2023/06/25/ARTIWnq1TPTbaV9J9k3OehNp230625.shtml,升级类商品；金银珠宝+13.6%、体育用品+3.4%
消费宏观,陕西570家零售餐饮样本销售额,7.73,亿元,亿元,2023-06-22 至 2023-06-24,3天,3天口径,商务部社零,官方重点监测,实际,较2019,3,水平值,2023-06-25,,陕西省商务厅（央视网转引）,商旅文深度融合 假期消费市场活力释放,2023-06-25,A,https://news.cctv.com/2023/06/25/ARTIWnq1TPTbaV9J9k3OehNp230625.shtml,同比+12.3%、较2019+9.5%；餐饮收入超4300万、同比+22.0%
消费宏观,青海122家重点零售餐饮企业销售额,1.09,亿元,亿元,2023-06-22 至 2023-06-24,3天,3天口径,商务部社零,官方总量,实际,较2022,3,水平值,2023-06-25,,青海省商务厅（商务部转引）,青海省端午消费购销两旺,2023-06-27,A,https://cif.mofcom.gov.cn/newsite/html/qinghai/html/725324/2023/6/27/1687828242860.html,较2022年增长27.58%；重点餐饮企业营业额较2022+76.3%
游客画像,端午18-33岁旅客群体占比,超四成,,百分比,2023-06-22 至 2023-06-24,3天,3天口径,客流人次,平台自披露,实际,无(水平值),3,定性,2023-06-25,,去哪儿（澎湃转引）,五年最火端午收官,2023-06-25,C,https://m.thepaper.cn/detail/23603768,端午属年轻人旅游节；定性素材
酒店,携程热门城市酒店预订（较2019）,1.6,倍,倍数,2023-06-22 至 2023-06-24,3天,3天口径,酒店间夜,平台自披露,实际,较2019,3,水平值,2023-06-25,,去哪儿（21世纪经济报道转引）,Vacation consumption sizzles,2023-06-27,C,https://www.21jingji.com/article/20230627/herald/fe0362dfbf687c55c4336ecf7265ace1.html,国内热门城市酒店预订量超2019同期1.6倍；平台自身口径
酒店,杭州市酒店总体入住率,50.4,%,百分比,2023-06-22 至 2023-06-24,3天,3天口径,酒店间夜,官方总量,实际,无(水平值),3,水平值,2023-06-25,,杭州市文化广电旅游局（腾讯转引）,杭州端午接待外地游客,2023-06-25,C,https://news.qq.com/rain/a/20230625A01UYK00,假期短且梅雨，省外游客占比降至41%
酒店,途家端午民宿预订量（较2019）,30,%,百分比,2023-06-22 至 2023-06-24,3天,3天口径,酒店间夜,平台自披露,实际,较2019,3,水平值,2023-06-25,,途家民宿（国际商报转引）,端午消费尽显中国经济澎湃动能,2023-06-25,C,http://sass.cn/109011/72439.aspx,每晚平均支付价格497元；平台自身口径，非全市场
酒店,郑州市全市酒店平均出租率,52.1,%,百分比,2023-06-22 至 2023-06-24,3天,3天口径,酒店间夜,官方总量,实际,无(水平值),3,水平值,2023-06-25,,郑州市文化广电和旅游局（澎湃转引）,郑州共接待游客514.1万人次,2023-06-24,C,https://m.thepaper.cn/detail/23599622,登封市星级饭店出租率87%
