检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2024 暑期 甘肃 携程,2026-08-28-R1,携程甘肃旅游订单量增速 = 34%,携程,携程2024年暑期数据,2024,https://www.gswbj.gov.cn/a/2024/07/05/21074.html,携程：2024暑期甘肃旅游订单量+34%，兰州+49%。平台自身口径,snapshots/携程_携程甘肃旅游订单量增速.html,L1,入库L1,R1,否
2024 暑期 新疆 美团,2026-08-28-R1,新疆暑期文旅预订量增速 = 34%,美团,美团2024年暑期数据,2024,https://www.ts.cn/xwzx/jjxw/202407/t20240710_22426709.shtml,美团：截至7月9日暑期新疆文旅预订量+34%。平台自身口径,snapshots/美团_新疆暑期文旅预订量增速.html,L1,入库L1,R1,否
2024 暑期 云南 入境,2026-08-28-R1,云南暑期入境游订单量增速 = 214%,携程,携程2024年暑期数据,2024,https://m.yunnan.cn/system/2024/08/28/033205025.shtml,携程：云南暑期入境游订单量+214%。平台自身口径,snapshots/携程_云南暑期入境游订单量增速.html,L1,入库L1,R1,否
2024 暑期 云南 研学,2026-08-28-R1,云南研学游搜索热度增速 = 46%,美团,美团2024年暑期数据,2024,https://www.thepaper.cn/newsDetail_forward_28683175,美团：7月以来云南研学游搜索热度环比+46%。平台自身口径,snapshots/美团_云南研学游搜索热度增速.html,L1,入库L1,R1,否
2024 暑期 研学 L2,2026-08-28-R1,暑期研学游大热：全国研学游订单量+175%，国内研学游人数增长2倍，博物馆、科技馆一票难求,美团/中国旅游研究院,,,http://www.ce.cn/xwzx/shgj/gdxw/202409/06/t20240906_39130405.shtml,研学游成为暑期旅游重要增长点，家庭亲子出行主力,snapshots/美团_中国旅游研究院_暑期研学游大热：全国研学游订单量.html,L2,入库L2,R1,否
2024 暑期 避暑 L2,2026-08-28-R1,贵州避暑经济火爆：村BA、路边音乐会、黔灵山'小老费'等新爆款不断，避暑游多点开花,同程/天眼新闻,,,http://m.toutiao.com/group/7409666343480230436/,贵州暑期旅游市场不断出现新爆款，民俗游、文化游、户外体验等新兴玩法多点开花,snapshots/同程_天眼新闻_贵州避暑经济火爆：村BA、路边音.html,L2,入库L2,R1,否
2024 暑期 入境 L2,2026-08-28-R1,暑期入境游加速恢复：入境外国人+117%，免签政策红利释放，云南/新疆入境游订单大增,国家移民管理局/携程,,,http://epaper.tyrbw.com/tywb/resfile/2024-09-04/10/tywb2024090410.pdf,免签入境政策持续发力，暑期入境游市场火热,snapshots/国家移民管理局_携程_暑期入境游加速恢复：入境外国人+.html,L2,入库L2,R1,否
2024 暑期 新疆 L2,2026-08-28-R1,新疆暑期游火爆：携程报告称乌鲁木齐位列全国省会城市酒店订单增速前十，喀什、伊宁上榜热门县域游城市,携程,,,https://www.ts.cn/xwzx/shxw/202408/t20240828_23444949.shtml,新疆入境游订单同比+146%，文旅热度持续升高,snapshots/携程_新疆暑期游火爆：携程报告称乌鲁木.html,L2,入库L2,R1,否
2024 暑期 社零,2026-08-28-R1,7月社会消费品零售总额 = 37757亿元,国家统计局,7月份消费市场数据解读,2024,https://www.gov.cn/lianbo/bumen/202408/content_6968550.htm,国家统计局：7月社零37757亿元(+2.7%)，餐饮+3%,snapshots/国家统计局_7月社会消费品零售总额.html,L1,入库L1,R1,否
2024 暑期 社零,2026-08-28-R1,8月社会消费品零售总额 = 38726亿元,国家统计局,8月份社会消费品零售总额数据,2024,https://www.gov.cn/lianbo/bumen/202409/content_6974540.htm,国家统计局：8月社零38726亿元(+2.1%),snapshots/国家统计局_8月社会消费品零售总额.html,L1,入库L1,R1,否
2024 暑期 餐饮,2026-08-28-R1,8月餐饮收入增速 = 3.3%,国家统计局,8月份国民经济运行情况,2024,https://www.gov.cn/lianbo/fabu/202409/content_6974663.htm,国新办：8月餐饮收入+3.3%，暑期出行带动服务消费,snapshots/国家统计局_8月餐饮收入增速.html,L1,入库L1,R1,否
2024 暑期 支付,2026-08-28-R1,三季度银行电子支付业务量 = 775.54亿笔,中国人民银行,2024年第三季度支付体系运行总体情况,2024,https://t.cj.sina.com.cn/articles/view/2550216490/9801372a01901dgas,央行：2024Q3银行处理电子支付775.54亿笔，金额822.97万亿元,snapshots/中国人民银行_三季度银行电子支付业务量.html,L1,入库L1,R1,否
2024 暑期 华住,2026-08-28-R1,华住Q3入住率 = 84.9%,华住集团,华住集团2024年第三季度财务业绩,2024,https://chinalodginggrouplimited.gcs-web.com/zh-hant/node/12956/pdf,华住：2024Q3入住率84.9%，ADR 301元,snapshots/华住集团_华住Q3入住率.html,L1,入库L1,R1,否
2024 暑期 亚朵,2026-08-28-R1,亚朵Q3 RevPAR = 380元,亚朵集团,亚朵集团2024年第三季度业绩,2024,http://basic.10jqka.com.cn/ajax/usaph/pubDetail/a258b21ae8a94b35_translation,亚朵：2024Q3 RevPAR 380元，入住率80.3%,snapshots/亚朵集团_亚朵Q3 RevPAR.html,L1,入库L1,R1,否
2024 暑期 云南 客流,2026-08-28-R1,云南暑期线上订单客流量(2023=100) = 167指数,云南省旅游规划研究院,2024年云南暑期旅行消费报告,2024,https://dct.yn.gov.cn/html/2409/05_36229.shtml,云南省旅游规划研究院：2024暑期云南线上订单客流量为2023年167%,snapshots/云南省旅游规划研究院_云南暑期线上订单客流量(2023.html,L1,入库L1,R1,否
2024 暑期 云南 收入,2026-08-28-R1,云南暑期旅游产品销售收入(2023=100) = 153指数,云南省旅游规划研究院,2024年云南暑期旅行消费报告,2024,https://dct.yn.gov.cn/html/2409/05_36229.shtml,云南省旅游规划研究院：2024暑期云南旅游产品销售收入为2023年153%,snapshots/云南省旅游规划研究院_云南暑期旅游产品销售收入(202.html,L1,入库L1,R1,否
2024 暑期 贵阳 避暑,2026-08-28-R1,贵阳避暑度假产品预订量增速 = 127%,携程,夏季旅游市场数据,2024,https://www.guizhou.gov.cn/home/gzyw/202408/t20240821_85411205.html?isMobile=false,贵州省政府：贵阳避暑度假产品预订量+127%，7月抵黔旅客超1000万人次,snapshots/携程_贵阳避暑度假产品预订量增速.html,L1,入库L1,R1,否
2024 暑期 学生票,2026-08-28-R1,暑运铁路发售学生票 = 1432.3万张,国铁集团,2024年铁路暑运数据,2024,http://wap.china-railway.com.cn/xwzx/zhxw/202409/t20240903_137742.html,国铁集团：暑运铁路12306累计发售学生票1432.3万张,snapshots/国铁集团_暑运铁路发售学生票.html,L1,入库L1,R1,否
2024 暑期 文旅融合 L2,2026-08-28-R1,暑期文旅融合亮点：昆明跻身暑期入境游TOP10城市，大理成跨境旅游'新宠'，玉溪中甲赛事带火'看球游城',云南省旅游规划研究院/同程,,,https://dct.yn.gov.cn/html/2409/05_36229.shtml,云南国际机票订单+122%；《边水往事》取景地西双版纳打卡火热,snapshots/云南省旅游规划研究院_同_暑期文旅融合亮点：昆明跻身暑期入.html,L2,入库L2,R1,否
2024 暑期 暑运 L2,2026-08-28-R1,2024暑运被称为'最火暑运'：民航单日旅客8月10日达245.14万人次创历史新高，铁路12306最受欢迎城市为北京/广州/上海/成都等,民航局/国铁集团,,,https://www.caixin.com/2024-08-28/102230634.html?originReferrer=doubao,8月10日民航单日旅客245.14万人次创历史新高,snapshots/民航局_国铁集团_2024暑运被称为'最火暑运'：.html,L2,入库L2,R1,否
2024 暑期 博物馆 L2,2026-08-28-R1,暑期'博物馆热'持续：博物馆订单较疫情前增185%，研学游、文博游成为暑期旅游重要增长极,财新/携程,,,https://www.caixin.com/2024-08-28/102230634.html?originReferrer=doubao,研学游订单+175%，博物馆/科技馆一票难求,snapshots/财新_携程_暑期'博物馆热'持续：博物馆订单.html,L2,入库L2,R1,否
2024 暑期 避暑 L2,2026-08-28-R1,'19度夏天'避暑经济席卷云贵：贵州村BA、路边音乐会出圈，曲靖/六盘水等避暑城市接待大增,贵州省政府/云南文旅厅,,,https://www.guizhou.gov.cn/home/gzyw/202408/t20240821_85411205.html?isMobile=false,贵阳、安顺、六盘水上榜携程玩水避暑目的地前十,snapshots/贵州省政府_云南文旅厅_'19度夏天'避暑经济席卷云贵：.html,L2,入库L2,R1,否
2024 暑期 入境 L2,2026-08-28-R1,暑期入境游火热：入境外国人+117%，云南/贵州/新疆入境游订单大增，144小时过境免签政策持续发力,国家移民管理局/携程,,,https://m.yunnan.cn/system/2024/08/28/033205025.shtml,昆明跻身暑期入境游TOP10城市，'Yunnan Travel'风潮贯穿暑期,snapshots/国家移民管理局_携程_暑期入境游火热：入境外国人+11.html,L2,入库L2,R1,否
2024 暑期 南京 游客,2026-08-28-R1,南京暑期接待游客 = 4551.4万人次,南京市文化和旅游信息中心,2024年暑期南京旅游监测数据报告,2024,http://www.nanjing.gov.cn/zt/njsqlcjjjcxhsxh/xgzx/202409/t20240905_4758306.html,南京市文旅信息中心：2024暑期南京接待游客4551.4万人次(+18.1%),snapshots/南京市文化和旅游信息中心_南京暑期接待游客.html,L1,入库L1,R1,否
2024 暑期 南京 支付,2026-08-28-R1,南京暑期银联商务文旅消费金额 = 525.6亿元,银联商务,2024年暑期南京文旅消费数据,2024,http://www.nanjing.gov.cn/zt/njsqlcjjjcxhsxh/xgzx/202409/t20240905_4758306.html,银联商务：南京暑期文旅消费金额525.6亿元(+11.8%),snapshots/银联商务_南京暑期银联商务文旅消费金额.html,L1,入库L1,R1,否
2024 暑期 贵阳 夜间,2026-08-28-R1,贵阳前7月夜间消费总额 = 493.19亿元,银联商务,贵阳夜间消费数据,2024,https://app.myzaker.com/news/article.php?pk=6a827ae11bc8e05f3a000001,银联商务：贵阳1-7月夜间消费总额493.19亿元(+6.5%),snapshots/银联商务_贵阳前7月夜间消费总额.html,L1,入库L1,R1,否
2024 暑期 贵州 官方,2026-08-28-R1,贵州1-8月接待游客增速 = 10.9%,贵州省文化和旅游厅,贵州省文旅厅1-8月旅游数据,2024,https://whhly.guizhou.gov.cn/xwzx/wldt/202409/t20240925_85753383.html,贵州文旅厅：1-8月累计接待游客+10.9%，旅游总花费+14.6%,snapshots/贵州省文化和旅游厅_贵州1-8月接待游客增速.html,L1,入库L1,R1,否
2024 暑期 银联,2026-08-28-R1,银联暑期境内交易笔数增速 = 100%,中国银联,中国银联暑期营销活动数据,2024,https://finance.sina.com.cn/cj/2025-07-08/doc-infeufei5177805.shtml?froms=ggmp,中国银联：2024暑期境内交易笔数同比提升近1倍，境外交易增长近3倍,snapshots/中国银联_银联暑期境内交易笔数增速.html,L1,入库L1,R1,否
2024 暑期 夜经济 L2,2026-08-28-R1,暑期'夜经济'持续升温：贵阳1-7月夜间消费逼近500亿元(+6.5%)，夜间单月消费增速连续走高,银联商务,,,https://app.myzaker.com/news/article.php?pk=6a827ae11bc8e05f3a000001,银联夏日伴你游等活动激活夏日消费，夜游、夜食、夜购成为暑期消费新增长极,snapshots/银联商务_暑期'夜经济'持续升温：贵阳1-.html,L2,入库L2,R1,否
2024 暑期 档 观影,2026-08-28-R1,暑期档观影人次 = 2.85亿人次,国家电影局,2024年暑期档电影数据,2024,http://m.toutiao.com/group/7409819039708578315/,国家电影局：2024暑期档观影人次2.85亿,snapshots/国家电影局_暑期档观影人次.html,L1,入库L1,R1,否
2024 暑期 档 场次,2026-08-28-R1,暑期档放映总场次 = 3824.7万场,国家电影局,2024年暑期档电影数据,2024,http://m.toutiao.com/group/7409819039708578315/,国家电影局：2024暑期档放映总场次3824.7万场创纪录,snapshots/国家电影局_暑期档放映总场次.html,L1,入库L1,R1,否
2024 暑期 入境游,2026-08-28-R1,暑期来华入境游订单增速 = 70%,携程,携程2024暑期报告,2024,http://paper.people.com.cn/hwbwap/html/2024-09/02/content_26078102.htm,携程：2024暑期来华入境游订单+70%。平台自身口径,snapshots/携程_暑期来华入境游订单增速.html,L1,入库L1,R1,否
2024 暑期 县域 入境,2026-08-28-R1,暑期县域市场入境游订单增速 = 102%,携程,携程2024暑期报告,2024,http://paper.people.com.cn/rmrbwap/html/2024-09/05/nw.D110000renmrb_20240905_1-10.htm,携程：2024暑期县域入境游订单+102%。平台自身口径,snapshots/携程_暑期县域市场入境游订单增速.html,L1,入库L1,R1,否
2024 暑期 北京 入境,2026-08-28-R1,北京暑期入境游订单增速 = 119%,携程,携程2024暑期报告,2024,http://m.toutiao.com/group/7409161564810494491/,携程：2024暑期北京入境游订单+119%。平台自身口径,snapshots/携程_北京暑期入境游订单增速.html,L1,入库L1,R1,否
2024 暑期 新疆 入境,2026-08-28-R1,新疆暑期入境游订单增速 = 146%,携程(新疆),携程2024暑期新疆数据,2024,https://www.ts.cn/xwzx/shxw/202408/t20240828_23444949.shtml,携程：2024暑期新疆入境游订单+146%。平台自身口径,snapshots/携程(新疆)_新疆暑期入境游订单增速.html,L1,入库L1,R1,否
2024 暑期 避暑游,2026-08-28-R1,避暑游热门目的地出游人次增速 = 3倍,旅游平台(央视转引),2024暑期避暑游数据,2024,https://news.cctv.cn/2024/09/02/ARTIrCbFj5cDxbMJuJ6NKi38240902.shtml,旅游平台：2024暑期避暑游热门目的地出游人次+3倍以上。平台自身口径,snapshots/旅游平台(央视转引)_避暑游热门目的地出游人次增速.html,L1,入库L1,R1,否
2024 暑期 展演,2026-08-28-R1,暑期展演类旅游产品环比增速 = 70%,携程,携程2024暑期报告,2024,http://paper.people.com.cn/rmrbwap/html/2024-09/05/nw.D110000renmrb_20240905_1-10.htm,携程：2024暑期展演类旅游产品环比+70%。平台自身口径,snapshots/携程_暑期展演类旅游产品环比增速.html,L1,入库L1,R1,否
2024 暑期 阿勒泰,2026-08-28-R1,阿勒泰暑期搜索量增速 = 5倍,同程旅行,同程2024暑期报告,2024,http://www.ce.cn/xwzx/shgj/gdxw/202409/06/t20240906_39130405.shtml,同程：2024暑期阿勒泰搜索量+5倍。平台自身口径,snapshots/同程旅行_阿勒泰暑期搜索量增速.html,L1,入库L1,R1,否
2024 暑期 阿勒泰 酒店,2026-08-28-R1,阿勒泰暑期酒店预订增速 = 30%,同程旅行,同程2024暑期报告,2024,http://www.ce.cn/xwzx/shgj/gdxw/202409/06/t20240906_39130405.shtml,同程：2024暑期阿勒泰酒店预订+30%。平台自身口径,snapshots/同程旅行_阿勒泰暑期酒店预订增速.html,L1,入库L1,R1,否
2024 暑期 亲子游,2026-08-28-R1,暑期亲子游热门目的地Top10城市 = 10个,同程旅行,同程2024暑期报告,2024,http://m.toutiao.com/group/7404986672980476431/,同程：2024暑期亲子游热门目的地Top10,snapshots/同程旅行_暑期亲子游热门目的地Top10城.html,L1,入库L1,R1,否
2024 暑期 入境 人次,2026-08-28-R1,暑期来华入境游游客总人次增速 = 30倍,携程,携程2024暑期报告,2024,http://paper.people.com.cn/hwbwap/html/2024-09/02/content_26078102.htm,携程：2024暑期入境游游客总人次+30倍。平台自身口径,snapshots/携程_暑期来华入境游游客总人次增速.html,L1,入库L1,R1,否
2024 暑期 机票,2026-08-28-R1,暑期机票预订量增速 = 15%,携程/同程,2024暑期出行数据,2024,http://m.toutiao.com/group/7676988198626640407/,平台数据：2024暑期机票预订量+15%。平台自身口径,snapshots/携程_同程_暑期机票预订量增速.html,L1,入库L1,R1,否
2024 暑期 高铁,2026-08-28-R1,暑期高铁票预订量增速 = 20%,携程/同程,2024暑期出行数据,2024,http://m.toutiao.com/group/7676988198626640407/,平台数据：2024暑期高铁票预订量+20%。平台自身口径,snapshots/携程_同程_暑期高铁票预订量增速.html,L1,入库L1,R1,否
2024 暑期 县域,2026-08-28-R1,暑期最火Top10县城 = 10个,携程,携程2024暑期报告,2024,http://news.qq.com/rain/a/20240831A03MAA00,携程：2024暑期最火Top10县城,snapshots/携程_暑期最火Top10县城.html,L1,入库L1,R1,否
2024 暑期 新疆 景区,2026-08-28-R1,暑期新疆热门十大景区 = 10个,携程(新疆)/天山网,携程2024暑期新疆数据,2024,https://www.ts.cn/xwzx/shxw/202408/t20240828_23444949.shtml,携程：2024暑期新疆热门十大景区,snapshots/携程(新疆)_天山网_暑期新疆热门十大景区.html,L1,入库L1,R1,否
2024暑期 黄山 景区 接待游客,2026-08-31-R2,黄山风景区暑期接待游客人次 = 115.47万人次,黄山风景区管委会,2024年暑期黄山旅游数据,2024-09-01,https://www.cnr.cn/ah/tp/20240901/t20240901_526881672.shtml,这个暑期（7、8月）黄山风景区共接待游客115.47万人，与2019年同比增长41.62%，创景区暑期接待量历史新高。8月份接待游客65.84万人，再创单月旅游接待历史新高。,snapshots/黄山风景区管委会_黄山风景区暑期接待游客人次.html,L1,入库L1,R2,否
2024暑期 星湖景区 接待游客 肇庆,2026-08-31-R2,星湖景区暑期接待游客人次 = 108.8万人次,肇庆星湖旅游景区,2024年暑期星湖景区数据,2024-09-12,https://www.zhaoqing.gov.cn/zqwgdlt/gkmlpt/content/3/3027/post_3027868.html,暑期（7-8月）星湖景区共接待游客108.8万人次，与去年暑期比增长56%，创暑期历史新高。七星岩夜游、鼎湖山问鼎祈福、溯溪避暑等主题持续火热。,snapshots/肇庆星湖旅游景区_星湖景区暑期接待游客人次.html,L1,入库L1,R2,否
2024暑期 青城山 都江堰 景区 接待游客,2026-08-31-R2,青城山-都江堰暑期接待游客人次 = 350万人次,青城山-都江堰景区,2024年暑期青城山-都江堰数据,2024-08-26,http://sc.people.com.cn/n2/2024/0826/c379471-40955354.html,今年暑期（6月1日-8月23日），青城山—都江堰游客接待总量近350万人次，同比增长1.66%。,snapshots/青城山-都江堰景区_青城山-都江堰暑期接待游客人次.html,L1,入库L1,R2,否
2024暑期 三亚 酒店 入住率 RevPAR,2026-08-31-R2,三亚酒店平均入住率 = 79.3%,携程(三亚旅游酒店数据),2024年暑期三亚酒店经营数据,2024-08-31,http://m.toutiao.com/group/7409148091942666792/,从7月中旬到8月上旬，三亚市全市酒店平均入住率79.3%，平均房价1055.15元，同比下降22.1%，每间房收益937.85元，同比下滑18%。三亚全市酒店营收9.7亿元。,snapshots/携程(三亚旅游酒店数据)_三亚酒店平均入住率.html,L1,入库L1,R2,否
2024暑期 酒店 价格 去哪儿,2026-08-31-R2,暑期中星酒店平均价格同比变化 = -8%,去哪儿大数据研究院,2024年暑期酒店市场数据,2024-07-26,http://m.toutiao.com/group/7395925236887126566/,去哪儿大数据显示，去年暑假价格高不可攀的中星酒店平均价格下降8%，国际酒店每晚平均价格则下降了24%。,snapshots/去哪儿大数据研究院_暑期中星酒店平均价格同比变化.html,L1,入库L1,R2,否
2024暑期 呼伦贝尔 人均花费 派生指标,2026-08-31-R2,呼伦贝尔暑期人均旅游花费 = 2139.85元,呼伦贝尔市文化旅游广电局,2024年暑期呼伦贝尔旅游数据,2024-09-13,https://news.qq.com/rain/a/20240913A03E8S00,暑期（7—8月）呼伦贝尔市接待国内游客1209.75万人次，同比增长26.24%；实现国内游客总花费258.87亿元，同比增长16.92%；人均花费2139.85元。,snapshots/呼伦贝尔市文化旅游广电局_呼伦贝尔暑期人均旅游花费.html,L1,入库L1,R2,否
2024暑期 重庆 接待游客 旅游收入,2026-08-31-R2,暑期接待游客总量 = 8319万人次,重庆市文化和旅游发展委员会,2024年暑期重庆文旅市场数据,2024-09-09,https://www.cq.gov.cn/ywdt/zwhd/bmdt/202409/t20240909_13607485.html,2024年暑期（7-8月），重庆全市接待游客约8319万人次，同比增长15.3%；游客总花费约899亿元，同比增长13.5%。,snapshots/重庆市文化和旅游发展委员会_暑期接待游客总量.html,L1,入库L1,R2,否
2024暑期 重庆 旅游收入 总花费,2026-08-31-R2,暑期游客总花费 = 899亿元,重庆市文化和旅游发展委员会,2024年暑期重庆文旅市场数据,2024-09-09,https://www.cq.gov.cn/ywdt/zwhd/bmdt/202409/t20240909_13607485.html,2024年暑期（7-8月），重庆全市接待游客约8319万人次，同比增长15.3%；游客总花费约899亿元，同比增长13.5%。,snapshots/重庆市文化和旅游发展委员会_暑期游客总花费.html,L1,入库L1,R2,否
2024暑期 社零 消费 国家统计局 8月,2026-08-31-R2,8月份社会消费品零售总额 = 38726亿元,国家统计局,2024年8月份社会消费品零售总额数据,2024-09-14,https://www.stats.gov.cn/sj/sjjd/202409/t20240914_1956492.html,8月份，社会消费品零售总额38726亿元，同比增长2.1%。其中，商品零售额增长1.9%；在暑期出游旺盛等因素带动下，餐饮收入增长3.3%，比7月份加快0.3个百分点。,snapshots/国家统计局_8月份社会消费品零售总额.html,L1,入库L1,R2,否
2024暑期 服务零售 消费 商务部,2026-08-31-R2,1-8月服务零售额同比增长率 = 6.9%,商务部,2024年8月我国消费市场情况,2024-09-21,https://www.mofcom.gov.cn/tjsj/ywtjxxhz/jscxyzx/art/2024/art_1648fbd89ee645809d8a60531fa98cc6.html,据国家统计局数据，1-8月，服务零售额同比增长6.9%，增速比同期商品零售额快3.9个百分点。暑期出行热度较高，带动餐饮、旅游等服务消费稳步增长。8月份，餐饮收入4351亿元，同比增长3.3%。,snapshots/商务部_1-8月服务零售额同比增长率.html,L1,入库L1,R2,否
2024暑期 亲子游 研学游 携程 新消费,2026-08-31-R2,亲子研学类产品订单同比增长率 = 70%,携程,2024暑期出游市场报告,2024-08-28,http://m.toutiao.com/group/7408026640230416937/,携程数据显示，亲子用户是暑期旅游市场绝对主力，亲子研学类相关产品订单同比增长7成。研学订单暴增175%，高质量陪伴和高情绪价值项目受欢迎。,snapshots/携程_亲子研学类产品订单同比增长率.html,L1,入库L1,R2,否
2024暑期 入境游 出境游 携程,2026-08-31-R2,暑期入境旅游订单同比增长率 = 100%,携程,2024暑期出游市场报告,2024-08-28,https://news.cctv.com/2024/08/05/ARTIrv0wpi5ydz2NWpbM2cB5240805.shtml,携程报告显示，暑期入境旅游订单同比增长1倍。受赛事拉动，赴欧旅游订单增长明显。入出境旅游受政策红利影响，也增长明显。,snapshots/携程_暑期入境旅游订单同比增长率.html,L1,入库L1,R2,否
2024暑期 热门城市 榜单 携程,2026-08-31-R2,2024年暑期十大热门旅游城市：北京、上海、成都、广州、重庆、杭州、西安、深圳、长沙、青岛,携程,,,http://m.toutiao.com/group/7408407569233969702/,从目的地维度看，北京、上海、成都、广州、重庆、杭州、西安、深圳、长沙、青岛等是暑期十大热门旅游城市。暑期国内县域目的地旅游订单环比前两月增长45%，高于一线城市增速。,snapshots/携程_2024年暑期十大热门旅游城市：北京、上海、成都、广州、重庆、杭州、西安、深圳、.html,L2,入库L2,R2,否
2024暑期 避暑游 新消费 热门目的地,2026-08-31-R2,2024年暑期避暑游热门目的地：贵阳、哈尔滨、承德、黄山、延边，出游人次较2023年同期增长均在3倍以上；山岳类景区旅游热度上涨超过1倍,同程旅行/央视网,,,https://news.cctv.cn/2024/09/02/ARTIrCbFj5cDxbMJuJ6NKi38240902.shtml,旅游平台数据显示，贵阳、哈尔滨、承德、黄山、延边等地是2024年暑期避暑游的热门目的地，出游人次较2023年同期增长均在3倍以上。同程旅行数据显示，7月以来部分适宜避暑的山岳类景区旅游热度上涨超过1倍。,snapshots/同程旅行_央视网_2024年暑期避暑游热门目的地：贵阳、哈尔滨、承德、黄山、延边，出游人次较202.html,L2,入库L2,R2,否
2024暑期 携程 市场报告 三高三低,2026-08-31-R2,携程《2024暑期出游市场报告》：今年暑假旅游市场呈现三高三低特征——三高：国内游跨境游高景气、亲子游家庭游火热、精神村民/City ride/演唱会等高情绪价值项目受欢迎；三低：价格走低、人均消费降低、长线游占比超7成,携程,,,http://m.toutiao.com/group/7408171977329869362/,携程发布《2024暑期出游市场报告》显示，今年暑假旅游市场继续展现消费韧性，整体呈现三高三低特征。三高即国内游、跨境游持续保持高景气运行，高质量陪伴的亲子游、家庭游持续火热，精神村民、City ride、演唱会等提供高情绪价值。,snapshots/携程_携程《2024暑期出游市场报告》：今年暑假旅游市场呈现三高三低特征——三高：国内.html,L2,入库L2,R2,否
2024暑期 广东 接待游客,2026-08-31-R3,暑期接待游客人次 = 13700万人次,广东省文化和旅游厅,Guangdong's summer tourism hits new heights,2024-09-27,http://m.toutiao.com/group/7419323916893700660/,据广东省文旅厅初步测算，暑期全省接待游客共1.37亿人次，旅游收入达2168.1亿元，继去年最火暑期后再创历史新高,snapshots/广东省文化和旅游厅_暑期接待游客人次.html,L1,入库L1,R3,否
