主题,数据点,数值,单位,单位粒度,统计起止日,统计窗口,口径版本,指标口径类型,口径类型,数据性质,基期,假期天数,数值类型,采集日期,缺口标记,来源机构,报告/资料名,发布时间,可信度等级,URL,备注
新消费,多城串游酒店订单(去哪儿),+118,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,新消费,平台自披露,实际,同比,5,水平值,2026-08-23,空,去哪儿,五一旅行报告,2026-04-30,C,https://finance.sina.com.cn/jjxw/2026-04-30/doc-inhwhraa6227413.shtml,国内自驾游+近六成
新消费,抖音夜市/夜宵/烧烤销售额,+59%/+57%/+46%,%,复合,2026-05-01 至 2026-05-05,5天,5天口径,新消费,平台自披露,实际,同比,5,复合,2026-08-23,空,抖音生活服务,五一消费观察,2026-05-06,C,http://mrdx.cn/h5/mrdx/content/20260506/Articel01001NR.htm,夜经济
新消费,赛事游(苏超带动淮扬菜订单),+40,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,新消费,平台自披露,实际,同比,5,水平值,2026-08-23,空,美团,五一消费观察(人民网),2026-05-08,C,https://finance.people.com.cn/BIG5/n1/2026/0508/c1004-40715445.html,南京鸭血粉丝+30%、镇江三怪+203%
新消费,飞猪户外溯溪/采摘/登山热度,+130,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,新消费,平台自披露,实际,同比,5,水平值,2026-08-23,空,飞猪/小红书(新华网转引),体验经济蓬勃发展,2026-05-06,C,https://www.news.cn/fortune/20260506/f91084e58fd04923b25d11edc7373d30/c.html,体验经济
旅行社,众信旅游国内产品预订,+168,%,百分比,2026-04-20 至 2026-05-05,假期前预订,5天口径,旅行社,平台自披露,实际,无(水平值),5,水平值,2026-08-23,空,众信旅游,五一预订数据,2026-04-20,C,https://travel.gmw.cn/2026-04/20/content_38719445.htm,假期前预订口径
旅行社,春假城市出游(丽水/永州等),+超3倍,%,百分比,2026-04-28 至 2026-05-08,长五一,5天口径,旅行社,平台自披露,实际,同比,5,增长率,2026-08-23,空,途牛,五一趋势报告,2026-04,C,https://travel.gmw.cn/2026-04/20/content_38719445.htm,春假连休带动
旅行社,途牛境内打包旅游产品,+10,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,旅行社,平台自披露,实际,同比,5,水平值,2026-08-23,空,途牛,五一消费趋势报告,2026-04,C,https://travel.gmw.cn/2026-04/20/content_38719445.htm,自驾游+50%、自由行+近20%
景区目的地,上海主要旅游景区接待游客,745.69,万人次,人次,2026-05-01 至 2026-05-05,5天,5天口径,旅游总花费,官方总量,实际,同比,5,增长率,2026-08-23,空,上海市文化和旅游局(新华网上海转引),体验经济蓬勃发展,2026-05-07,A,http://www.sh.xinhua.org/20260507/b6869d40321f413a82e8337faf30db5b/c.html,同比+9.9%
景区目的地,上海公园接待游客,615,万人次,人次,2026-05-01 至 2026-05-05,5天,5天口径,旅游总花费,官方总量,实际,同比,5,增长率,2026-08-23,空,上海市绿化市容局(上海发布转引),五一上海文旅市场,2026-05-06,A,https://shanghai.gov.cn/nw4411/20260506/2171770042ed4f25b2c860b2e2538f6f.html,较去年同期+11.8%
景区目的地,上海博物馆接待观众,90,万人次,人次,2026-05-01 至 2026-05-05,5天,5天口径,旅游总花费,官方总量,实际,同比,5,增长率,2026-08-23,空,上海市文化和旅游局(新华网上海转引),体验经济蓬勃发展,2026-05-07,A,http://www.sh.xinhua.org/20260507/b6869d40321f413a82e8337faf30db5b/c.html,同比+3.5%；140余家博物馆
景区目的地,上海接待游客/全要素旅游交易,1690.16万/215.10亿,万人次/亿元,复合,2026-05-01 至 2026-05-05,5天,5天口径,旅游总花费,官方总量,实际,同比,5,复合,2026-08-23,空,上海市文化和旅游局(上海发布),五一上海文旅市场,2026-05-06,A,https://shanghai.gov.cn/nw4411/20260506/2171770042ed4f25b2c860b2e2538f6f.html,游客+2.43%；宾旅馆出租率72.80%；演出观众94.45万(+27.6%)
景区目的地,全国边检查验出入境人员,1127.9,万人次,人次,2026-05-01 至 2026-05-05,5天,5天口径,出入境人员,官方总量,实际,同比,5,增长率,2026-08-23,空,国家移民管理局,五一假期出入境,2026-05-06,A,https://www.news.cn/20260506/0d68043ef68c4e49bb437887421a7e6a/c.html,日均225.6万；同比+3.5%；单日峰值5月2日252.9万
景区目的地,北京接待游客/旅游总花费,1882.7万/223.6亿,万人次/亿元,复合,2026-05-01 至 2026-05-05,5天,5天口径,旅游总花费,官方总量,实际,同比,5,复合,2026-08-23,空,北京市文化和旅游局,五一北京文旅市场繁荣收官,2026-05-08,A,https://whlyj.beijing.gov.cn//zwgk/xwzx/gzdt/202605/t20260508_4641346.html,游客+5.1%、花费+6.6%；入境12.8万(+22.3%)、花费13.8亿(+22.6%)；均创历史新高
景区目的地,四川接待游客/旅游总花费,3602.23万/242.49亿,万人次/亿元,复合,2026-05-01 至 2026-05-05,5天,5天口径,旅游总花费,官方总量,实际,同比,5,复合,2026-08-23,空,四川省文化和旅游厅,2026年五一假期全省文化和旅游市场情况,2026-05-06,A,https://wlt.sc.gov.cn/scwlt/wlyw/2026/5/6/6b8443bbd2934e3da70b040a5d561f09.shtml,游客+6.19%、花费+3.17%；文博场馆462.39万(+4.54%)；5A景区346.89万
景区目的地,外国人入出境,125.5,万人次,人次,2026-05-01 至 2026-05-05,5天,5天口径,出入境人员,官方总量,实际,同比,5,增长率,2026-08-23,空,国家移民管理局,五一假期出入境,2026-05-06,A,https://www.news.cn/20260506/0d68043ef68c4e49bb437887421a7e6a/c.html,同比+12.5%；免签入境43.6万(+14.7%)
景区目的地,广东接待游客/旅游收入,4706.9万/297.7亿,万人次/亿元,复合,2026-05-01 至 2026-05-05,5天,5天口径,旅游总花费,官方总量,实际,同比,5,复合,2026-08-23,空,广东省文化和旅游厅,2026“五一”假期全省文旅数据,2026-05-06,A,https://whly.gd.gov.cn/open_newsjfb/sjs/content/post_4893742.html,游客+2.1%、收入+0.9%；4A及以上景区1624.7万(+1.7%)；演艺/赛事拉动
消费宏观,78个商圈客流/营业额,+5.0%/+5.3%,%,复合,2026-05-01 至 2026-05-05,5天,5天口径,社零,官方总量,实际,无(水平值),5,复合,2026-08-23,空,商务部,五一假期消费数据,2026-05-05,A,https://big5.cctv.com/gate/big5/news.cctv.cn/2026/05/05/ARTItk0dGDwidyaoQYpWze1e260505.shtml,重点监测商圈
消费宏观,[预测]2026十一全社会跨区域人员流动量,17.2,亿人次,人次,2026-10-01 至 2026-10-07,7天,7天口径,跨区域人员流动量,测算,预计,较节假日X,7,水平值,2026-08-23,预判待回填,AI前瞻,内部测算,2026-08-23,D,https://www.gov.cn/gongbao/2025/issue_12406/202511/content_7048922.html,预测ID=2026十一-F03；中心值17.2亿/区间16.8-17.8亿/置信度中；2025十一为8天合并口径
消费宏观,[预测]2026十一国内出游人次,8.0,亿人次,人次,2026-10-01 至 2026-10-07,7天,7天口径,旅游总花费,测算,预计,较节假日X,7,水平值,2026-08-23,预判待回填,AI前瞻,内部测算,2026-08-23,D,https://www.gov.cn/gongbao/2025/issue_12406/202511/content_7048922.html,预测ID=2026十一-F01；中心值8.0亿/区间7.8-8.3亿/置信度中；口径效应：2026十一7天拆分(非2025八天合并)，绝对值不可比，日均强度更高
消费宏观,[预测]2026十一国内游客总花费,7350,亿元,亿元,2026-10-01 至 2026-10-07,7天,7天口径,旅游总花费,测算,预计,较节假日X,7,水平值,2026-08-23,预判待回填,AI前瞻,内部测算,2026-08-23,D,https://www.gov.cn/gongbao/2025/issue_12406/202511/content_7048922.html,预测ID=2026十一-F02；中心值7350亿/区间7100-7700亿/置信度中
消费宏观,多省市中小学春假(春假+五一连休),7-11,天,天,2026-04-28 至 2026-05-08,长五一,5天口径,政策变量,官方总量,实际,无(水平值),5,水平值,2026-08-23,空,国家发展改革委/教育部(多地教育局公告),鼓励春假与五一连休,2026-04,A,https://www.gov.cn/gongbao/2025/issue_12406/202511/content_7048922.html,沈阳/湘潭/东营/新疆/山东/浙江/琼中等“春假+五一”连休7-11天“长五一”，驱动亲子研学；多源政策，替代验证：各地教育局/发改委公开发布
消费宏观,家电/汽车/通信器材销售额,+15.5%/+13.7%/+10.5%,%,复合,2026-05-01 至 2026-05-05,5天,5天口径,社零,官方总量,实际,同比,5,复合,2026-08-23,空,商务部,五一假期消费数据,2026-05-05,A,https://big5.cctv.com/gate/big5/news.cctv.cn/2026/05/05/ARTItk0dGDwidyaoQYpWze1e260505.shtml,以旧换新相关品类
消费宏观,旅游游览和娱乐服务销售收入(增值税发票),+21.2,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,社零,官方总量,实际,无(水平值),5,水平值,2026-08-23,空,国家税务总局,增值税发票数据,2026-05-06,A,https://www.chinatax.gov.cn/chinatax/n810219/n810780/c5249490/content.html,旅行社+23.8%、休闲观光+26.2%、文化服务+42.3%、体育+44.1%；国家税务总局增值税发票口径，非商务部社零
消费宏观,海南离岛免税购物金额/人数/件数,5.54亿/8.46万/44.17万,亿元/万人次/万件,复合,2026-05-01 至 2026-05-05,5天,5天口径,离岛免税,官方总量,实际,同比,5,复合,2026-08-23,空,海口海关(中新网转引),五一离岛免税监管,2026-05-06,A,https://www.chinanews.com.cn/cj/2026/05-06/10616171.shtml,金额+10.4%、人数+7.4%、件数+3.8%；海南离岛免税，并列旅游总花费
消费宏观,消费品以旧换新带动销售额,6292.7,亿元,亿元,2026-05-01 至 2026-05-05,5天,5天口径,社零,官方总量,实际,无(水平值),5,水平值,2026-08-23,空,商务部,五一假期消费数据,2026-05-05,A,https://big5.cctv.com/gate/big5/news.cctv.cn/2026/05/05/ARTItk0dGDwidyaoQYpWze1e260505.shtml,惠及8620.4万；汽车213.2万/3423.9亿、家电3473.5万/1415.4亿、数码4933.7万/1453.4亿
消费宏观,消费相关行业销售收入(增值税发票),+14.3,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,社零,官方总量,实际,无(水平值),5,水平值,2026-08-23,空,国家税务总局,增值税发票数据,2026-05,A,http://m.xfrb.com.cn/article/focus/11365971944237.html,消费日均；餐饮服务+31.4%、民宿+13.3%
消费宏观,演出消费/五一档电影票房(商务部),+17.6%/超7亿,%/亿元,复合,2026-05-01 至 2026-05-05,5天,5天口径,社零,官方总量,实际,无(水平值),5,复合,2026-08-23,空,商务部,五一假期消费数据,2026-05-05,A,https://sc.people.com.cn/BIG5/n2/2026/0506/c345167-41571880.html,服务消费
消费宏观,租车订单量,+21,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,社零,官方总量,实际,无(水平值),5,水平值,2026-08-23,空,商务部,五一假期消费数据,2026-05-05,A,https://sc.people.com.cn/BIG5/n2/2026/0506/c345167-41571880.html,跨城订单+67.6%
消费宏观,重点平台跨省游客规模,+7.6,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,社零,官方总量,实际,无(水平值),5,水平值,2026-08-23,空,商务部,五一假期消费数据,2026-05-05,A,https://big5.cctv.com/gate/big5/news.cctv.cn/2026/05/05/ARTItk0dGDwidyaoQYpWze1e260505.shtml,800公里以上+20%；带动酒店住宿+18%
消费宏观,银联/网联支付交易笔数/金额,289.37亿笔/7.85万亿,笔/万亿元,复合,2026-05-01 至 2026-05-05,5天,5天口径,支付清算额,官方总量,实际,同比,5,复合,2026-08-23,空,中国人民银行(人民日报转引),五一假期支付交易数据,2026-05-07,A,https://finance.people.com.cn/n1/2026/0507/c1004-40714679.html,笔数+23.45%、金额+2.74%；境外来华+45.15%/+36.96%；作交叉验证，不与文旅部大盘相加
消费宏观,餐饮销售收入(增值税发票),+31.4,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,社零,官方总量,实际,无(水平值),5,水平值,2026-08-23,空,国家税务总局,增值税发票数据,2026-05,A,http://m.xfrb.com.cn/article/focus/11365971944237.html,小吃+41.6%、酒吧茶馆+51.5%、正餐+26.8%
游客画像,00后/年轻客群出游占比(去哪儿),+120,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,游客画像,平台自披露,实际,同比,5,水平值,2026-08-23,空,去哪儿,五一出游报告,2026-05,C,https://tidenews.com.cn/news.html?id=3437033,高星酒店+30%、县城高星+30%
游客画像,上海外地客源地TOP5,北京/苏州/杭州/南京/宁波,城,水平值,2026-05-01 至 2026-05-05,5天,5天口径,游客画像,平台自披露,实际,无(水平值),5,水平值,2026-08-23,空,美团(央广网转引),数读中国开局新活力,2026-05-06,C,https://www.cnr.cn/shanghai/tt/20260506/t20260506_527611735.shtml,本帮菜搜索+24%、必吃榜+超3倍
酒店住宿,上海乐高乐园周边酒店预订,+172,%,百分比,2026-05-01 至 2026-05-05,5天,5天口径,酒店间夜,平台自披露,实际,同比,5,水平值,2026-08-23,空,去哪儿(新华网上海转引),体验经济蓬勃发展,2026-05-07,C,http://www.sh.xinhua.org/20260507/b6869d40321f413a82e8337faf30db5b/c.html,乐园周边；平台自身口径
酒店住宿,全国酒店入住率/ADR/RevPAR(虎嗅转引),78.9%/569/449,%/元/元,复合,2026-05-01 至 2026-05-05,5天,5天口径,酒店RevPAR,行业协会计,实际,无(水平值),5,复合,2026-08-23,空,虎嗅(平台数据转引),五一酒店数据,2026-05,C,http://m.xfrb.com.cn/article/focus/11365971944237.html,转述性概括：与订单来了口径不同，供交叉参考
酒店住宿,受访住宿企业入住率/平均房价,+4.7%/-4.3%,%,复合,2026-05-01 至 2026-05-05,5天,5天口径,酒店RevPAR,行业协会计,实际,无(水平值),5,复合,2026-08-23,空,中国饭店协会,住宿餐饮调研,2026-05,C,http://m.xfrb.com.cn/article/focus/11365971944237.html,协会抽样口径
酒店住宿,受访餐饮企业客流/收入,+4.2%/+3.1%,%,复合,2026-05-01 至 2026-05-05,5天,5天口径,餐饮收入,行业协会计,实际,无(水平值),5,复合,2026-08-23,空,中国烹饪协会,五一餐饮业调研,2026-05,C,https://www.cfsn.cn/news/detail/221/348982.html,协会抽样口径
酒店住宿,国内酒店热门目的地TOP10(携程),上海/北京/成都/重庆/杭州/广州/深圳/西安/长沙/南京,城,水平值,2026-05-01 至 2026-05-05,5天,5天口径,酒店间夜,平台自披露,实际,无(水平值),5,水平值,2026-08-23,空,携程,五一出游总结报告,2026-05-05,C,https://www.toutiao.com/article/7636395543769448998,平台自身口径，非全市场
酒店住宿,小城酒店预订(定安/泸州/中山),+8.7/+5.3/+4.3倍,倍,复合,2026-05-01 至 2026-05-05,5天,5天口径,酒店间夜,平台自披露,实际,无(水平值),5,复合,2026-08-23,空,去哪儿,五一出游报告,2026-05,C,https://tidenews.com.cn/news.html?id=3437033,平台自身口径
酒店住宿,民宿入住率/ADR/RevPAR(订单来了),63.07%/664.10/418.85,%/元/元,复合,2026-05-01 至 2026-05-05,5天,5天口径,酒店RevPAR,行业协会计,实际,同比,5,复合,2026-08-23,空,订单来了(消费日报转引),住宿业经营数据,2026-05,C,http://m.xfrb.com.cn/article/focus/11365971944237.html,入住率-2.58%、ADR-9.70%、RevPAR-12.03%
酒店住宿,酒店入住率/ADR/RevPAR(订单来了),72.05%/395.13/284.68,%/元/元,复合,2026-05-01 至 2026-05-05,5天,5天口径,酒店RevPAR,行业协会计,实际,同比,5,复合,2026-08-23,空,订单来了(消费日报转引),住宿业经营数据,2026-05,C,http://m.xfrb.com.cn/article/focus/11365971944237.html,入住率+0.88%、ADR-11.92%、RevPAR-11.14%
