检索关键词,检索时间,标题,来源机构,报告/资料名,发布时间,URL,内容摘要,快照路径,层(layer),状态,观测批次,同源复用
2024 春节 冰雪 携程,2026-08-28-R1,携程冰雪游产品订单量增速 = 10倍,携程,携程2024春节旅游市场预测报告,2024,http://m.toutiao.com/group/7324247567640986148/,携程：2024春节冰雪游产品订单量同比+超10倍。平台自身口径,snapshots/携程_携程冰雪游产品订单量增速.html,L1,入库L1,R1,否
2024 春节 美团,2026-08-28-R1,美团多人堂食套餐订单量增速 = 161%,美团,美团2024年春节假期数据,2024,https://www.gov.cn/yaowen/liebiao/202402/content_6931787.htm,美团：春节假期前5天全国多人堂食套餐订单量较去年+161%。平台自身口径,snapshots/美团_美团多人堂食套餐订单量增速.html,L1,入库L1,R1,否
2024 春节 飞猪,2026-08-28-R1,飞猪春节中长线游订单增速 = 3倍,飞猪,飞猪2024年春节假期数据,2024,https://www.chinanews.com/sh/2024/02-18/10164869.shtml,飞猪：春节中长线游同比大增超3倍，南北互换游火爆。平台自身口径,snapshots/飞猪_飞猪春节中长线游订单增速.html,L1,入库L1,R1,否
2024 春节 支付,2026-08-28-R1,网联银联日均网络支付交易笔数 = 26.3亿笔,中国人民银行(网联银联),2024年春节网络支付数据,2024,http://www.ce.cn/xwzx/gnsz/gdxw/202402/19/t20240219_38904202.shtml,央行：春节除夕至初八网联银联日均处理网络支付交易26.3亿笔、金额1.25万亿元，+18.6%/+8.0%,snapshots/中国人民银行(网联银联)_网联银联日均网络支付交易笔数.html,L1,入库L1,R1,否
2024 春节 支付 累计,2026-08-28-R1,网联银联全行业网络支付交易笔数(除夕至初五) = 153.8亿笔,中国人民银行(网联银联),2024年春节网络支付数据,2024,https://www.stcn.com/article/detail/1124681.html,央行：春节除夕至初五网联银联处理全行业网络支付交易153.8亿笔、金额7.74万亿元，+15.8%/+10.1%,snapshots/中国人民银行(网联银联)_网联银联全行业网络支付交易笔数(.html,L1,入库L1,R1,否
2024 春节 微信,2026-08-28-R1,微信餐饮和酒旅类小程序订单增速 = 40%,微信支付,微信2024春节消费数据,2024,http://m.toutiao.com/group/7338249650274779700/,微信：龙年春节餐饮和酒旅类小程序订单量增长最快，咖啡馆消费量+超40%。平台自身口径,snapshots/微信支付_微信餐饮和酒旅类小程序订单增速.html,L1,入库L1,R1,否
2024 春节 南北互换,2026-08-28-R1,'南北互换、东西互跨'成为春节出游新趋势：哈尔滨冰雪游+南方避寒游双向火爆,文旅部/携程,,,https://www.mct.gov.cn/whzx/whyw/202402/t20240218_951325.htm,'去北方看雪，去南方避寒'成为春节主流选择，冰雪游、温泉游订单量大幅增长,snapshots/文旅部_携程_'南北互换、东西互跨'成为春节出.html,L2,入库L2,R1,否
2024 春节 冰雪,2026-08-28-R1,哈尔滨冰雪游全面出圈：冰雪大世界成最热门冰雪景区，'尔滨'旅游收入创历史新高,哈尔滨文旅局/携程,,,http://hlj.people.com.cn/n2/2024/0221/c220027-40750785.html,哈尔滨春节接待游客超千万、总收入164.2亿创历史峰值，冰雪经济拉动东北旅游爆发,snapshots/哈尔滨文旅局_携程_哈尔滨冰雪游全面出圈：冰雪大世界.html,L2,入库L2,R1,否
2024 春节 消费券,2026-08-28-R1,多地发放春节消费券+文旅消费券，叠加重点商圈活动促消费,商务部/地方商务局,,,https://www.gov.cn/lianbo/bumen/202402/content_6931895.htm,重庆新世纪百货等推出集平台补贴、消费券于一体的促消费活动，节庆商品、国货潮品持续旺销,snapshots/商务部_地方商务局_多地发放春节消费券+文旅消费券，.html,L2,入库L2,R1,否
2024 春节 下沉市场,2026-08-28-R1,县域/下沉市场春节消费火热：返乡人群带动小城消费增长，村BA、村超等乡村文体消费走热,商务部/人民日报,,,https://finance.people.com.cn/n1/2024/0223/c1004-40182131.html,返乡游子带动小城观影、咖啡、健身等新消费业态升温，'下沉市场'春节消费活力释放,snapshots/商务部_人民日报_县域_下沉市场春节消费火热：返乡.html,L2,入库L2,R1,否
2024 春节 华住,2026-08-28-R1,华住春节假期接待人次 = 735万人次,华住集团,华住集团2024年春节假期数据,2024,http://ent.people.com.cn/n1/2024/0220/c1012-40179904.html,华住：2024春节接待超735万人次，为去年2.3倍，三四线城市酒店市场火爆。企业自身口径,snapshots/华住集团_华住春节假期接待人次.html,L1,入库L1,R1,否
2024 春节 STR,2026-08-28-R1,STR春节前四周酒店RevPAR增速 = 34.1%,STR(转引自中金研报),中金：一文读懂春节假期数据,2024,https://mkt.ciccwm.com/cc-content/detail/cms_0eb264b80a2441e1b1f38dbe68b5bc30?channel=db,STR数据：春节假期前四周酒店RevPAR较2023年农历同期+约34.1%~25.2%,snapshots/STR(转引自中金研报)_STR春节前四周酒店RevPAR.html,L1,入库L1,R1,否
2024 春节 中金 出境,2026-08-28-R1,携程春节出境游订单增速(中金转引) = 10倍,中金公司,中金：一文读懂春节假期数据,2024,https://finance.sina.com.cn/stock/marketresearch/2024-02-19/doc-inaipkxu5714657.shtml?cre=tianyi&mod=pchp&loc=15&r=0&rfunc=95&tj=cxvertical_pc_hp&tr=12,中金研报：春节出境游订单同比+10倍以上，入境游订单亦+10倍以上,snapshots/中金公司_携程春节出境游订单增速(中金转引.html,L1,入库L1,R1,否
2024 春节 税务,2026-08-28-R1,全国服务消费相关行业销售收入增速 = 52.3%,国家税务总局,国家税务总局2024春节增值税发票数据,2024,https://finance.sina.com.cn/stock/marketresearch/2024-02-19/doc-inaipkxu5714657.shtml?cre=tianyi&mod=pchp&loc=15&r=0&rfunc=95&tj=cxvertical_pc_hp&tr=12,税务总局：春节假期全国服务消费相关行业销售收入同比+52.3%,snapshots/国家税务总局_全国服务消费相关行业销售收入增速.html,L1,入库L1,R1,否
2024 春节 免税,2026-08-28-R1,海南离岛免税购物销售额 = 24.89亿元,海口海关,海口海关2024年春节假期数据,2024,http://www.hnntv.cn/special/hn_template_type5/index.html?specialId=349&referPage=home,海口海关：春节假期海南离岛免税销售24.89亿元，购物人次同比+近九成,snapshots/海口海关_海南离岛免税购物销售额.html,L1,入库L1,R1,否
2024 春节 海南,2026-08-28-R1,海南接待游客 = 951.45万人次,海南省旅游和文化广电体育厅,海南省旅游和文化广电体育厅2024年春节假期数据,2024,https://www.hainan.gov.cn/hainan/5309/202402/f5b699b861d140d8923818c8c3e86fb0.shtml?ddtab=true,海南春节接待游客951.45万人次(+48.8%)，旅游总收入151.27亿元(+62.7%),snapshots/海南省旅游和文化广电体育_海南接待游客.html,L1,入库L1,R1,否
2024 春节 万宁,2026-08-28-R1,万宁接待游客 = 103.42万人次,万宁市旅文局,万宁市旅文局2024年春节假期数据,2024,https://www.hinews.cn/news/system/2024/02/18/033118009.shtml,万宁春节接待游客103.42万人次(+39.01%)，旅游总收入7.52亿元(+59.48%),snapshots/万宁市旅文局_万宁接待游客.html,L1,入库L1,R1,否
2024 春节 免税 L2,2026-08-28-R1,离岛免税'新年俗'：海南离岛免税购物人数29.77万、人均消费8358元，春节免税额创新高,海口海关/中免,,,http://www.chinanews.com.cn/gsztc/2024/02-19/10165727.shtml,春节是海南离岛免税销售高峰，8天购物人数29.77万人次，人均消费8358元,snapshots/海口海关_中免_离岛免税'新年俗'：海南离岛免税.html,L2,入库L2,R1,否
2024 春节 下沉住宿,2026-08-28-R1,'反向旅游'+下沉市场：春节三四线城市酒店入住率超80%，县域酒店预订大幅增长,华住集团,,,http://ent.people.com.cn/n1/2024/0220/c1012-40179904.html,华住数据显示三线城市酒店入住率超80%，三四线酒店市场火爆，返乡探亲叠加出游,snapshots/华住集团_'反向旅游'+下沉市场：春节三四.html,L2,入库L2,R1,否
2024 春节 观影,2026-08-28-R1,春节档观影人次 = 1.63亿人次,国家电影局,2024年春节档电影数据,2024,https://www.chinafilm.gov.cn/xwzx/gzdt/202401/t20240102_825148.html,国家电影局：2024春节档观影人次1.63亿(+26.36%),snapshots/国家电影局_春节档观影人次.html,L1,入库L1,R1,否
2024 春节 江苏,2026-08-28-R1,江苏春节接待游客 = 5548万人次,江苏省文化和旅游厅,江苏省2024年春节文旅数据,2024,https://www.jiangsu.gov.cn/art/2024/2/18/art_60095_11151841.html,江苏省文旅厅：2024春节接待游客超5548万人次,snapshots/江苏省文化和旅游厅_江苏春节接待游客.html,L1,入库L1,R1,否
2024 春节 江苏 收入,2026-08-28-R1,江苏春节旅游总收入 = 441亿元,江苏省文化和旅游厅,江苏省2024年春节文旅数据,2024,https://www.jiangsu.gov.cn/art/2024/2/18/art_60095_11151841.html,江苏省文旅厅：2024春节旅游总收入逾441亿元,snapshots/江苏省文化和旅游厅_江苏春节旅游总收入.html,L1,入库L1,R1,否
2024 春节 浙江,2026-08-28-R1,浙江春节接待游客 = 3032.6万人次,浙江省文化和旅游厅,浙江省2024年春节文旅数据,2024,http://www.zj.xinhuanet.com/20240219/7864ce61ff3a4dd8b6a000ac8eb9435e/c.html,浙江省文旅厅：2024春节接待游客3032.6万人次,snapshots/浙江省文化和旅游厅_浙江春节接待游客.html,L1,入库L1,R1,否
2024 春节 浙江 收入,2026-08-28-R1,浙江春节全域旅游收入 = 437.6亿元,浙江省文化和旅游厅,浙江省2024年春节文旅数据,2024,http://www.zj.xinhuanet.com/20240219/7864ce61ff3a4dd8b6a000ac8eb9435e/c.html,浙江省文旅厅：2024春节全域旅游收入437.6亿元,snapshots/浙江省文化和旅游厅_浙江春节全域旅游收入.html,L1,入库L1,R1,否
2024 春节 江苏 票房,2026-08-28-R1,江苏春节档电影票房 = 7.99亿元,江苏省电影局,2024年春节档江苏电影数据,2024,http://news.china.com.cn/2024-02/19/content_117004468.html,江苏省电影局：2024春节档票房7.99亿元居首,snapshots/江苏省电影局_江苏春节档电影票房.html,L1,入库L1,R1,否
2024 春节 江苏 观影,2026-08-28-R1,江苏春节档观影人次 = 1455万人次,江苏省电影局,2024年春节档江苏电影数据,2024,https://www.jiangsu.gov.cn/art/2024/2/18/art_60095_11151841.html,江苏省电影局：2024春节档观影人次超1455万,snapshots/江苏省电影局_江苏春节档观影人次.html,L1,入库L1,R1,否
2024 春节 河南 票房,2026-08-28-R1,河南春节档电影票房 = 5.16亿元,河南省电影局,2024年春节档河南电影数据,2024,http://m.toutiao.com/group/7336831007901631010/,河南省电影局：2024春节档票房5.16亿元全国第四,snapshots/河南省电影局_河南春节档电影票房.html,L1,入库L1,R1,否
2024 春节 铁路 长三角,2026-08-28-R1,长三角铁路春节8天发送旅客 = 1700万人次,中国铁路上海局集团,2024年春节铁路数据,2024,http://www.zj.xinhuanet.com/20240219/7864ce61ff3a4dd8b6a000ac8eb9435e/c.html,上铁集团：2024春节长三角铁路发送旅客逾1700万人次,snapshots/中国铁路上海局集团_长三角铁路春节8天发送旅客.html,L1,入库L1,R1,否
2024 春节 浙江 银联,2026-08-28-R1,浙江春节银联商务累计消费金额 = 898.1亿元,浙江省商务厅(银联商务),浙江省2024年春节消费数据,2024,http://www.zj.xinhuanet.com/20240219/7864ce61ff3a4dd8b6a000ac8eb9435e/c.html,浙江商务厅：2024春节银联商务累计消费898.10亿元,snapshots/浙江省商务厅(银联商务)_浙江春节银联商务累计消费金额.html,L1,入库L1,R1,否
2024 春节 广东 收入,2026-08-28-R1,广东春节旅游收入 = 693.6亿元,广东省文化和旅游厅,广东省2024年春节文旅数据,2024,https://local.cctv.com/2024/02/18/ARTICTXSbsSMBOdK9aAXqcCx240218.shtml,广东省文旅厅：2024春节旅游收入693.6亿元全国第一,snapshots/广东省文化和旅游厅_广东春节旅游收入.html,L1,入库L1,R1,否
2024 春节 河南,2026-08-28-R1,河南春节接待游客 = 5021.6万人次,河南省文化和旅游厅,河南省2024年春节文旅数据,2024,https://hct.henan.gov.cn/2024/02-18/2949191.html,河南省文旅厅：2024春节接待游客5021.6万人次,snapshots/河南省文化和旅游厅_河南春节接待游客.html,L1,入库L1,R1,否
2024 春节 河南 收入,2026-08-28-R1,河南春节旅游收入 = 297.7亿元,河南省文化和旅游厅,河南省2024年春节文旅数据,2024,https://hct.henan.gov.cn/2024/02-18/2949191.html,河南省文旅厅：2024春节旅游收入297.7亿元,snapshots/河南省文化和旅游厅_河南春节旅游收入.html,L1,入库L1,R1,否
2024 春节 北京,2026-08-28-R1,北京春节接待游客 = 1749.5万人次,北京市文化和旅游局,北京市2024年春节文旅数据,2024,http://news.cnr.cn/local/dftj/20240218/t20240218_526596633.shtml,北京市文旅局：2024春节接待游客1749.5万人次(+37.4%),snapshots/北京市文化和旅游局_北京春节接待游客.html,L1,入库L1,R1,否
2024 春节 北京 收入,2026-08-28-R1,北京春节旅游收入 = 286.5亿元,北京市文化和旅游局,北京市2024年春节文旅数据,2024,http://news.cnr.cn/local/dftj/20240218/t20240218_526596633.shtml,北京市文旅局：2024春节旅游收入286.5亿元(+40.6%),snapshots/北京市文化和旅游局_北京春节旅游收入.html,L1,入库L1,R1,否
2024 春节 演出 票房,2026-08-28-R1,春节全国营业性演出票房收入 = 7.78亿元,文化和旅游部,2024年春节演出市场数据,2024,https://m.huanqiu.com/article/4Gdpc5vcvcy,文旅部：2024春节演出票房收入7.78亿元(+80.09%),snapshots/文化和旅游部_春节全国营业性演出票房收入.html,L1,入库L1,R1,否
2024 春节 演出 观演,2026-08-28-R1,春节全国营业性演出观演人数 = 657.65万人次,文化和旅游部,2024年春节演出市场数据,2024,http://news.china.com.cn/2024-02/19/content_117004468.html,文旅部：2024春节演出观演人数657.65万人次(+77.71%),snapshots/文化和旅游部_春节全国营业性演出观演人数.html,L1,入库L1,R1,否
2024 春节 上海,2026-08-28-R1,上海春节接待游客 = 1675.95万人次,上海市文化和旅游局,上海市2024年春节文旅数据,2024,https://whlyj.sh.gov.cn/wlyw/20240218/5cfe6371002f4c33ab5b6ef95858d5c5.html,上海市文旅局：2024春节接待游客1675.95万人次(+50%),snapshots/上海市文化和旅游局_上海春节接待游客.html,L1,入库L1,R1,否
2024 春节 上海 消费,2026-08-28-R1,上海春节全要素旅游消费交易总额 = 191.22亿元,上海市文化和旅游局,上海市2024年春节文旅数据,2024,https://www.shanghai.gov.cn/nw4411/20240218/a6311dcfc2d244178fa6aca5cb9c7bb0.html?siteId=1,上海市文旅局：2024春节全要素旅游消费191.22亿元,snapshots/上海市文化和旅游局_上海春节全要素旅游消费交易总额.html,L1,入库L1,R1,否
2024 春节 上海 酒店,2026-08-28-R1,上海春节星级饭店平均客房出租率 = 53%,上海市文化和旅游局,上海市2024年春节文旅数据,2024,https://whlyj.sh.gov.cn/wlyw/20240218/5cfe6371002f4c33ab5b6ef95858d5c5.html,上海市文旅局：2024春节星级饭店平均出租率53%(+15pp),snapshots/上海市文化和旅游局_上海春节星级饭店平均客房出租率.html,L1,入库L1,R1,否
2024 春节 携程 交易,2026-08-28-R1,携程春节平台交易额增速 = 39.7%,携程,携程2024春节数据,2024,https://www.docin.com/touch_new/preview_new.do?id=5015320660,携程：2024春节平台交易额+39.7%。平台自身口径,snapshots/携程_携程春节平台交易额增速.html,L1,入库L1,R1,否
2024 春节 上海 消费,2026-08-28-R1,上海春节线上线下消费金额 = 569亿元,上海市商务委员会,上海市2024年春节消费数据,2024,http://www.chinanews.com.cn/gsztc/2024/02-19/10165727.shtml,上海市商务委：2024春节线上线下消费569亿元,snapshots/上海市商务委员会_上海春节线上线下消费金额.html,L1,入库L1,R1,否
2024春节 A级景区 接待游客 四川,2026-08-31-R2,A级旅游景区接待游客人次 = 4488.14万人次,四川省文化和旅游厅,2024年春节假期全省文旅市场数据,2024-02-19,https://www.sc.gov.cn/10462/10464/10797/2024/2/19/71bb96093a0b41c587adca2d5f73d6f7.shtml,春节假期全省纳入统计的833家A级旅游景区，共接待游客4488.14万人次，实现门票收入4.95亿元，同比分别增长27.94%、37.24%。,snapshots/四川省文化和旅游厅_A级旅游景区接待游客人次.html,L1,入库L1,R2,否
2024春节 A级景区 门票收入 四川,2026-08-31-R2,A级旅游景区门票收入 = 4.95亿元,四川省文化和旅游厅,2024年春节假期全省文旅市场数据,2024-02-19,https://www.sc.gov.cn/10462/10464/10797/2024/2/19/71bb96093a0b41c587adca2d5f73d6f7.shtml,春节假期全省纳入统计的833家A级旅游景区，共接待游客4488.14万人次，实现门票收入4.95亿元，同比分别增长27.94%、37.24%。,snapshots/四川省文化和旅游厅_A级旅游景区门票收入.html,L1,入库L1,R2,否
2024春节 成都 A级景区 接待游客,2026-08-31-R2,A级旅游景区接待游客人次 = 1103.8万人次,成都市文化广电旅游局,2024年春节假期成都文旅市场数据,2024-02-18,https://tech.sina.cn/2024-02-18/detail-inaimnhr3914490.d.html,成都全市A级旅游景区共接待游客1103.8万人次，实现门票收入1.4亿元。武侯祠博物馆、洛带古镇、东郊记忆等游客接待量靠前。,snapshots/成都市文化广电旅游局_A级旅游景区接待游客人次.html,L1,入库L1,R2,否
2024春节 5A景区 接待游客 四川,2026-08-31-R2,5A级旅游景区接待游客人次 = 457.82万人次,四川省文化和旅游厅,2024年春节假期全省文旅市场数据,2024-02-18,https://www.sc.gov.cn/10462/10464/10797/2024/2/18/bd41c3185ac547498070b3a62e5cc366.shtml,17家5A级旅游景区累计接待游客457.82万人次，实现门票收入1.36亿元，同比分别增长60.84%、71.94%。,snapshots/四川省文化和旅游厅_5A级旅游景区接待游客人次.html,L1,入库L1,R2,否
2024春节 九华山 景区 接待游客,2026-08-31-R2,九华山风景区接待游客人次 = 47.19万人次,池州市文化和旅游局,2024年春节池州文旅市场数据,2024-02-20,https://news.cri.cn/2024-02-20/c302ce2f-1f71-2b30-c6ff-4c7d23368b92.html,九华山风景区累计接待游客47.19万人次，同比增长50.03%，实现门票收入4368.99万元，营业收入达到4.73亿元，同比增长46.64%，均创历史新高。,snapshots/池州市文化和旅游局_九华山风景区接待游客人次.html,L1,入库L1,R2,否
2024春节 酒店 RevPAR 锦江,2026-08-31-R2,酒店综合RevPAR同比增长率 = 45%,锦江酒店(中国区),2024年春节期间经营数据,2024-02-19,https://m.jiemian.com/article/10939063.html,锦江酒店（中国区）旗下全国门店综合RevPAR及OCC同比2023年分别提升了45%、33%，首次同时超过2019年春节假期。,snapshots/锦江酒店(中国区)_酒店综合RevPAR同比增长率.html,L1,入库L1,R2,否
2024春节 酒店 华住 入住率,2026-08-31-R2,酒店接待人次 = 735万人次,华住集团,2024年春节假期经营数据,2024-02-20,http://m.toutiao.com/group/7337486378713940532/,2024年春节假期期间华住集团接待超735万人次，是去年春节假期接待人次的2.3倍。酒店入住率比去年春节假期增加超20个百分点，按可比口径较2019年增加近12个百分点。,snapshots/华住集团_酒店接待人次.html,L1,入库L1,R2,否
2024春节 酒店 入住率 中国饭店协会,2026-08-31-R2,受访住宿企业入住率平均增长率 = 10.4%,中国饭店协会,2024年春节假期住宿业数据,2024-02,http://m.toutiao.com/group/7614233994439213606/,中国饭店协会数据显示，今年春节假期受访住宿企业的入住率平均增长10.4%，平均房价平均增长2.3%。,snapshots/中国饭店协会_受访住宿企业入住率平均增长率.html,L1,入库L1,R2,否
2024春节 人均消费 客单价 派生指标,2026-08-31-R2,人均旅游消费 = 1335元,文化和旅游部数据中心,2024年春节假期旅游数据测算,2024-02,http://m.toutiao.com/group/7337978478061437455/,文旅部数据显示，2024年我国春节人均旅游消费1335元，较2023年回升9.4%，较2019年回落10%。,snapshots/文化和旅游部数据中心_人均旅游消费.html,L1,入库L1,R2,否
2024春节 人均日消费 日均花费 派生指标,2026-08-31-R2,人均每日旅游花费 = 166.85元,界面新闻(行业分析),2024年春节假日酒旅市场分析报告,2024-03-20,http://news.qq.com/rain/a/20240320A086GY00,2024年春节人均每日花费为166.85元，仅稍高于2022年春节，低于2019年同期水平。,snapshots/界面新闻(行业分析)_人均每日旅游花费.html,L1,入库L1,R2,否
2024春节 客单价 恢复度 派生指标,2026-08-31-R2,旅游客单价恢复度(较2019) = 91%,证券时报(行业分析),春节17个省份旅游收入超百亿元分析,2024-03-05,https://www.stcn.com/article/detail/1136992.html,2024年旅游客单价为1334.78元，只恢复至2019年水平的91%，恢复率较2023年中秋国庆、2024年元旦假期有所放缓。,snapshots/证券时报(行业分析)_旅游客单价恢复度(较2019).html,L1,入库L1,R2,否
2024春节 北京 消费 销售额 商务局,2026-08-31-R2,重点监测企业销售额 = 77.4亿元,北京市商务局,2024年春节假期北京消费市场数据,2024-02-18,http://m.toutiao.com/group/7336936248202215971/,春节假期，北京市商务局重点监测的百货、超市、专业专卖店、餐饮和电商等业态企业实现销售额77.4亿元，同比增长36.8%，较2019年增长64.1%。,snapshots/北京市商务局_重点监测企业销售额.html,L1,入库L1,R2,否
2024春节 上海 消费 金额 商务委,2026-08-31-R2,线上线下消费金额 = 569亿元,上海市商务委员会,2024年春节假期上海消费市场数据,2024-02-18,http://m.toutiao.com/group/7336936248202215971/,2月9日至16日，上海市线上线下消费金额569亿元，监测35个商圈的线下客流总量2873万人次。,snapshots/上海市商务委员会_线上线下消费金额.html,L1,入库L1,R2,否
